wconfid,pctid,x,y,z
2,70,0.738,0.309,0.074
2,70,1.262,-0.344,0.227
2,70,1.227,-0.184,0.082
2,70,0.977,0.539,-0.797
2,70,1.301,0.422,-0.438
2,70,0.875,0.25,0.137
2,70,1.316,-0.875,-0.105
2,70,0.957,0.047,-0.305
2,70,1.168,0.055,-0.34
2,70,1.426,1.008,0.258
2,70,1.172,-0.594,0.242
2,70,0.93,-0.195,-0.074
2,70,0.742,-0.035,-0.527
2,70,1.16,0.43,-0.063
2,70,0.984,-0.07,0.359
2,70,1.977,-0.172,0.277
2,70,1.156,-0.004,-0.535
2,70,1.187,0.418,-0.195
2,70,1.148,-0.039,0.031
2,70,0.09,-0.719,0.187
2,70,1.301,0.031,-0.473
2,70,1.492,0.531,-0.168
2,70,1.211,0.297,-0.023
2,70,1.09,-0.215,0.219
2,70,1.195,0.211,-0.676
2,70,0.734,0.027,-0.41
2,70,0.781,0.238,-0.039
2,70,1.18,-0.258,0.23
2,70,1.301,-0.27,0.09
2,70,0.871,0.352,-0.559
2,70,1.223,0.215,-0.234
2,70,0.977,0.203,0.102
2,70,1.555,-1.164,-0.426
2,70,1.02,0.086,-0.27
2,70,1.133,0.391,-0.438
2,70,1.418,0.84,0.227
2,70,0.98,-0.578,0.242
2,70,0.184,-0.359,-0.113
2,70,0.637,0.043,-0.531
2,70,0.777,0.121,-0.047
2,70,0.898,0.012,0.43
2,70,0.297,-0.445,0.203
2,70,1.203,-0.145,-0.281
2,70,0.93,0.477,-0.117
2,70,0.734,0.398,0.281
2,70,0.875,-1.059,-0.066
2,70,0.852,-0.035,-0.039
2,70,1.445,0.301,-0.648
2,70,0.895,0.133,0.027
2,70,1.16,-0.109,0.367
2,70,1.223,0.152,-0.027
2,70,1.02,-0.285,-0.531
2,70,0.922,0.445,0.039
2,70,0.883,-0.043,0.262
2,70,1.094,-0.414,0.043
2,70,0.809,-0.02,-0.488
2,70,0.648,0.957,-0.23
2,70,0.969,0.328,0.066
2,70,1.117,-0.719,0.477
2,70,1.129,0.551,-0.273
2,70,0.883,0.051,-0.453
2,70,0.789,0.348,0.063
2,70,1.238,-0.285,0.184
2,70,1.266,-0.227,0.082
2,70,0.863,0.504,-0.762
2,70,1.184,0.406,-0.391
2,70,0.945,0.285,0.063
2,70,1.055,-0.785,0.055
2,70,0.93,0.016,-0.309
2,70,1.141,0.352,-0.43
2,70,1.18,0.938,0.215
2,70,0.891,-0.625,0.227
2,70,0.113,-0.574,0.094
2,70,0.879,0.195,-0.535
2,70,0.758,0.305,-0.199
2,70,1.203,-0.035,0.309
2,70,0.574,-0.457,0.195
2,70,1.129,-0.273,-0.293
2,70,0.785,0.398,-0.102
2,70,0.844,0.648,0.25
2,70,0.984,-1.074,0.219
2,70,0.445,-0.199,-0.281
2,70,1.594,0.344,-0.426
2,70,0.926,0.262,0.012
2,70,0.953,-0.152,0.324
2,70,1,-0.18,-0.484
2,70,0.996,-0.34,-0.504
2,70,0.902,0.492,-0.012
2,70,0.719,-0.129,0.25
2,70,1.574,-0.168,-0.027
2,70,0.949,0.105,-0.52
2,70,0.879,0.508,-0.289
2,70,0.813,0.395,0.145
2,70,1.469,-1.566,-0.238
2,70,0.477,0.187,-0.293
2,70,1.23,0.219,-0.379
2,70,1.164,0.656,0.086
2,70,0.953,-0.352,0.336
2,70,1.031,-0.168,0.09
2,70,1.121,0.277,-0.574
2,70,0.949,0.418,-0.168
2,70,1.234,0.148,0.176
2,70,0.398,-0.836,-0.18
2,70,0.855,0.027,-0.293
2,70,1.004,0.285,-0.328
2,70,0.719,1.055,0.555
2,70,1.035,-0.801,0.219
2,70,1.445,-0.152,-0.328
2,70,0.773,-0.141,-0.434
2,70,1.082,0.156,-0.078
2,70,0.98,-0.156,0.355
2,70,0.957,-0.23,-0.441
2,70,1.023,-0.27,-0.531
2,70,0.953,0.535,-0.004
2,70,0.727,-0.129,0.262
2,70,1.477,-0.199,-0.078
2,70,0.945,0.187,-0.531
2,70,0.813,0.48,-0.266
2,70,0.793,0.387,0.133
2,70,1.461,-1.578,-0.145
2,70,0.457,0.172,-0.398
2,70,1.207,0.199,-0.422
2,70,1.105,0.652,0.086
2,70,0.996,-0.223,0.273
2,70,0.941,-0.18,0.039
2,70,1.203,0.133,-0.594
2,70,1.055,0.43,-0.152
2,70,1.09,0.238,0.113
2,70,0.605,-0.805,-0.059
2,70,0.984,-0.16,-0.309
2,70,0.844,0.363,-0.234
2,70,0.711,0.887,0.563
2,70,0.75,-0.953,0.141
2,70,1.547,-0.145,-0.305
2,70,0.785,0.113,-0.348
2,70,1.109,0.27,-0.137
2,70,1.152,-0.273,0.344
2,70,1.289,-0.207,-0.211
2,70,0.984,-0.258,-0.559
2,70,1.012,0.387,0.027
2,70,1.059,-0.074,0.18
2,70,1.117,-0.363,0.043
2,70,0.934,0.207,-0.492
2,70,0.758,0.949,0.18
2,70,1.133,0.227,-0.031
2,70,1.074,-0.563,0.383
2,70,1.133,0.348,-0.703
2,70,0.809,-0.031,-0.324
2,70,0.844,0.262,-0.02
2,70,1.059,-0.375,0.266
2,70,0.98,-0.441,-0.063
2,70,0.891,0.184,-0.609
2,70,1.062,0.504,-0.262
2,70,1.172,0.109,0.051
2,70,0.75,-0.984,0.004
2,70,0.965,0.113,-0.348
2,70,0.977,0.09,-0.371
2,70,1.105,1.102,0.469
2,70,1.203,-0.672,0.219
2,70,1.629,-0.305,-0.219
2,70,0.781,-0.098,-0.531
2,70,1.156,0.355,-0.039
2,70,1.047,-0.012,0.363
2,70,1.609,-0.273,-0.328
2,70,1.105,-0.07,-0.535
2,70,1.121,0.656,-0.047
2,70,0.875,-0.102,0.254
2,70,0.688,-0.316,-0.043
2,70,0.949,0.102,-0.379
2,70,0.645,0.645,-0.07
2,70,0.945,0.504,0.113
2,70,1.086,-1.113,0.289
2,70,1.035,0.32,-0.703
2,70,0.797,-0.074,-0.395
2,70,0.73,0.383,0.043
2,70,1.227,-0.238,0.191
2,70,1.113,-0.379,0.074
2,70,1.16,0.566,-0.754
2,70,1.129,0.48,-0.305
2,70,1.078,0.176,0.078
2,70,0.785,-0.773,-0.02
2,70,1.09,-0.012,-0.316
2,70,0.93,0.27,-0.336
2,70,0.902,0.965,0.566
2,70,1.168,-0.77,0.215
2,70,1.293,-0.473,-0.578
2,70,0.883,-0.027,-0.434
2,70,1.187,0.281,-0.098
2,70,0.926,-0.262,0.301
2,70,0.922,-0.23,-0.477
2,70,1.086,-0.133,-0.547
2,70,0.941,0.398,-0.004
2,70,0.656,-0.078,0.254
2,70,1.117,-0.316,-0.074
2,70,0.969,0.18,-0.359
2,70,0.906,0.633,-0.258
2,70,0.961,0.312,0.137
2,70,0.914,-1.355,0.066
2,70,1.145,0.52,-0.309
2,70,0.891,0.066,-0.469
2,70,1.02,0.234,0.059
2,70,0.953,-0.301,0.172
2,70,1.227,-0.551,0.012
2,70,0.973,0.551,-0.797
2,70,1.074,0.449,-0.418
2,70,1.184,0.027,0.07
2,70,-0.07,-0.785,0
2,70,0.957,0.016,-0.281
2,70,1.008,0.039,-0.355
2,70,1.027,0.988,0.246
2,70,1.168,-0.887,0.207
2,70,0.816,-0.262,-0.289
2,70,0.688,-0.016,-0.547
2,70,1.258,0.125,0
2,70,0.895,-0.043,0.359
2,70,1.152,0.016,0.234
2,70,0.84,-0.367,-0.34
2,70,0.938,0.535,-0.223
2,70,1.109,-0.063,0.117
2,70,1.414,-0.996,-0.059
2,70,1.43,-0.016,-0.285
2,70,1.441,0.844,-0.211
2,70,1.184,0.27,-0.027
2,70,0.992,-0.156,0.094
2,70,1.133,0.105,-0.551
2,70,0.77,0.066,-0.328
2,70,0.77,0.172,-0.063
2,70,1.121,-0.223,0.234
2,70,1.207,-0.16,0.059
2,70,0.836,0.453,-0.785
2,70,1.289,0.199,-0.523
2,70,0.941,0.207,0.109
2,70,1.461,-1.137,-0.504
2,70,1.074,-0.215,-0.281
2,70,1.012,0.203,-0.375
2,70,1.07,1.004,0.207
2,70,1.191,-0.711,0.156
2,70,1.523,-0.441,-0.195
2,70,0.719,0.121,-0.504
2,70,1.094,0.387,-0.109
2,70,0.93,-0.125,0.359
2,70,1.125,0.426,0.031
2,70,0.859,-0.34,-0.297
2,70,0.957,0.395,-0.184
2,70,1.367,-0.012,0.117
2,70,1.437,-0.719,-0.043
2,70,1.492,-0.008,-0.281
2,70,0.492,0.652,-0.215
2,70,1.105,0.191,-0.012
2,70,0.945,-0.277,0.102
2,70,1.363,0.312,-0.535
2,70,0.832,0.016,-0.348
2,70,0.703,0.344,-0.043
2,70,1.094,-0.246,0.215
2,70,1.187,-0.18,0.09
2,70,0.863,0.539,-0.793
2,70,1.242,0.355,-0.449
2,70,0.934,0.336,0.137
2,70,1.52,-1.031,-0.453
2,70,0.93,-0.055,-0.293
2,70,1.023,0.07,-0.414
2,70,1.043,1.035,0.223
2,70,1.141,-0.84,0.191
2,70,1.57,-0.305,-0.191
2,70,0.707,0.082,-0.512
2,70,1.113,0.383,-0.082
2,70,0.832,-0.102,0.32
2,70,1.211,0.023,0.047
2,70,1.129,-0.289,-0.344
2,70,0.891,0.48,-0.176
2,70,1.297,-0.102,0.125
2,70,0.68,-0.73,-0.043
2,70,1.52,-0.039,-0.582
2,70,0.438,0.777,-0.254
2,70,1.152,0.164,-0.016
2,70,0.949,-0.25,0.387
2,70,1.496,0.281,-0.391
2,70,0.773,0.082,-0.336
2,70,0.875,0.379,-0.027
2,70,1.035,-0.219,0.289
2,70,1.254,-0.125,-0.195
2,70,0.727,0.27,-0.66
2,70,1.18,0.484,-0.305
2,70,1.035,0.148,0.094
2,70,1.547,-1.023,-0.598
2,70,0.816,-0.109,-0.281
2,70,1.207,0.281,-0.379
2,70,0.945,1.023,0.488
2,70,1.125,-0.902,0.207
2,70,1.551,-0.074,-0.531
2,70,0.762,-0.172,-0.406
2,70,1.145,0.203,-0.066
2,70,0.875,-0.156,0.191
2,70,1.547,-0.133,-0.316
2,70,0.918,-0.234,-0.535
2,70,0.945,0.48,-0.004
2,70,0.891,-0.07,0.273
2,70,1.094,-0.492,-0.027
2,70,0.906,0.051,-0.531
2,70,0.715,0.434,-0.285
2,70,0.832,0.414,0.148
2,70,0.789,-0.563,0.242
2,70,0.918,0.184,-0.066
2,70,0.938,0.121,-0.461
2,70,0.797,0.371,0.055
2,70,1.184,-0.277,0.211
2,70,0.875,-0.559,-0.176
2,70,0.996,0.113,-0.555
2,70,0.992,0.387,-0.238
2,70,1.082,0.168,0.094
2,70,0.457,-0.867,0.008
2,70,0.938,-0.031,-0.328
2,70,0.965,0.324,-0.277
2,70,0.828,0.895,0.59
2,70,1.121,-0.734,0.176
2,70,1.512,-0.203,-0.602
2,70,0.684,0.148,-0.379
2,70,1.172,0.184,-0.098
2,70,1.066,-0.094,0.367
2,70,1.227,-0.141,-0.758
2,70,1.16,-0.254,-0.566
2,70,1.09,0.598,0.039
2,70,1.039,-0.211,0.207
2,70,1.191,-0.195,0.137
2,70,1.227,0.312,-0.426
2,70,0.625,0.965,0.07
2,70,1.105,0.078,-0.039
2,70,1.195,-0.273,0.402
2,70,1.113,0.578,-0.832
2,70,0.684,0.059,-0.375
2,70,0.805,0.312,-0.059
2,70,1.336,-0.227,0.297
2,70,0.938,-0.383,0.082
2,70,0.902,0.27,-0.598
2,70,1.184,0.289,-0.344
2,70,1.098,0.203,0.086
2,70,0.125,-0.691,-0.012
2,70,0.871,-0.094,-0.234
2,70,1.133,0.273,-0.34
2,70,1.012,1.07,0.309
2,70,1.004,-0.91,0.156
2,70,1.484,-0.016,-0.621
2,70,0.715,-0.098,-0.492
2,70,1.172,0.27,-0.082
2,70,0.93,-0.258,0.355
2,70,1.277,-0.121,-0.441
2,70,0.898,-0.215,-0.559
2,70,1.043,0.426,-0.047
2,70,0.844,0.004,0.289
2,70,0.328,-0.707,0.246
2,70,0.922,-0.008,-0.297
2,70,0.91,1.121,-0.148
2,70,1.082,0.262,0.098
2,70,1.094,-0.16,0.262
2,70,0.598,0.203,-0.813
2,70,0.836,0.07,-0.438
2,70,0.832,0.332,0.039
2,70,1.09,-0.219,0.219
2,70,1.34,-0.148,0.066
2,70,1.215,0.516,-0.871
2,70,0.992,0.402,-0.078
2,70,0.984,0.355,0.031
2,70,1.324,-0.984,-0.41
2,70,0.82,0.18,-0.367
2,70,1.262,0.008,-0.398
2,70,1.035,0.777,0.301
2,70,0.965,-0.371,0.223
2,70,0.48,-0.187,-0.223
2,70,0.695,0.191,-0.621
2,70,1.004,0.141,-0.113
2,70,0.875,0.051,0.418
2,70,1.684,-0.117,-0.016
2,70,1.043,-0.34,-0.457
2,70,0.93,0.664,-0.109
2,70,1.043,0.441,0.27
2,70,0.156,-0.902,0.215
2,70,1.477,-0.109,-0.246
2,70,1.125,0.266,-0.246
2,70,1.148,0.184,0.043
2,70,1.309,-0.352,0.168
2,70,0.328,-0.18,0.082
2,70,1.121,0.02,-0.523
2,70,0.93,0.395,-0.082
2,70,0.785,-0.16,0.258
2,70,1.559,-0.336,-0.031
2,70,1.016,-0.078,-0.684
2,70,1.031,0.371,-0.23
2,70,1.078,0.191,0.047
2,70,1.277,-1,-0.582
2,70,1.266,-0.098,-0.266
2,70,0.984,0.223,-0.402
2,70,1.062,0.531,0.352
2,70,1.012,-0.922,0.332
2,70,1.355,-0.469,-0.207
2,70,0.996,-0.02,-0.465
2,70,1.184,0.238,-0.094
2,70,1.094,-0.152,0.387
2,70,1.043,-0.293,-0.211
2,70,1.207,-0.195,-0.535
2,70,1.176,0.445,-0.031
2,70,0.973,-0.004,0.324
2,70,0.398,-0.563,0.012
2,70,1.113,0.004,-0.344
2,70,0.863,0.98,-0.168
2,70,0.945,0.266,0.09
2,70,0.934,-0.41,0.227
2,70,1.102,0.254,-0.449
2,70,1.012,-0.082,-0.484
2,70,1.152,0.266,-0.02
2,70,1.184,-0.289,0.301
2,70,1.07,-0.117,0.035
2,70,0.82,0.121,-0.555
2,70,0.844,0.379,-0.191
2,70,1.062,0.223,0.113
2,70,0.699,-0.949,0.117
2,70,0.867,0.359,-0.422
2,70,1.137,0.086,-0.398
2,70,0.969,0.582,0.223
2,70,1.105,-0.801,0.18
2,70,0.75,-0.336,-0.277
2,70,0.703,-0.07,-0.492
2,70,1.117,0.25,-0.031
2,70,1.113,-0.227,0.289
2,70,1.855,0.133,-0.039
2,70,1.141,-0.008,-0.422
2,70,1.215,0.688,-0.066
2,70,1.102,0.281,0.273
2,70,0.547,-0.809,-0.004
2,70,1.223,0.176,-0.57
2,70,0.863,0.926,0.09
2,70,1.187,0.289,-0.059
2,70,0.867,-0.297,0.359
2,70,1.027,0.387,-0.551
2,70,0.73,0.105,-0.359
2,70,0.93,0.199,0.035
2,70,0.973,-0.176,0.176
2,70,1.43,-0.141,-0.063
2,70,0.93,0.332,-0.77
2,70,0.988,0.32,-0.262
2,70,1.039,0.211,0.043
2,70,1.582,-1.094,-0.137
2,70,0.961,-0.211,-0.355
2,70,1.105,0.363,-0.387
2,70,1.141,0.504,0.215
2,70,0.996,-0.855,0.211
2,70,1.293,-0.27,-0.563
2,70,0.773,-0.008,-0.422
2,70,1.098,0.242,-0.039
2,70,0.871,-0.191,0.348
2,70,1.02,-0.203,-0.371
2,70,1.113,-0.34,-0.414
2,70,1.168,0.477,-0.07
2,70,1.098,-0.055,0.258
2,70,0.676,-0.516,0.195
2,70,0.867,0.043,-0.309
2,70,0.93,1.047,-0.055
2,70,0.953,0.211,0.156
2,70,1.199,-0.668,0.328
2,70,0.797,0.082,-0.859
2,70,0.988,-0.059,-0.457
2,70,0.992,0.23,-0.078
2,70,1.008,-0.367,0.195
2,70,1.129,-0.063,-0.137
2,70,0.508,-0.039,-0.516
2,70,0.953,0.387,-0.18
2,70,1,0.258,0.344
2,70,0.363,-0.512,0.133
2,70,0.914,-0.055,-0.27
2,70,0.777,0.484,-0.152
2,70,1.102,0.789,0.34
2,70,0.895,-0.816,0.309
2,70,0.875,-0.172,-0.219
2,70,1.129,0.25,-0.508
2,70,0.902,0.043,-0.07
2,70,0.984,-0.141,0.336
2,70,1.031,0.164,-0.387
2,70,0.898,-0.242,-0.449
2,70,1.004,0.547,-0.004
2,70,0.969,-0.297,0.336
2,70,1.172,-0.047,-0.055
2,70,0.637,0.195,-0.398
2,70,1.109,0.617,-0.164
2,70,0.789,0.473,0.168
2,70,1.316,-1.195,-0.633
2,70,0.813,0.375,-0.391
2,70,1.148,0.184,-0.402
2,70,1.16,0.574,0.109
2,70,0.949,-0.344,0.246
2,70,1.293,0,-0.18
2,70,0.684,0.066,-0.406
2,70,0.973,0.312,-0.316
2,70,1.09,-0.012,0.258
2,70,0.16,-0.883,-0.277
2,70,1.02,-0.258,-0.352
2,70,1.117,0.77,-0.09
2,70,1.184,0.824,0.219
2,70,0.59,-0.902,0.043
2,70,0.695,-0.086,-0.102
2,70,1.141,0.297,-0.27
2,70,0.836,0.195,0.094
2,70,1.312,-0.34,0.41
2,70,0.727,-0.125,-0.383
2,70,1.078,-0.008,-0.594
2,70,0.875,0.363,-0.02
2,70,1.012,-0.309,0.266
2,70,1.391,-0.215,-0.039
2,70,1.051,0.234,-0.383
2,70,0.902,0.465,-0.25
2,70,1.086,0.27,0.063
2,70,1.574,-1.047,-0.535
2,70,1.172,-0.051,-0.293
2,70,1.109,0.195,-0.348
2,70,1.168,0.609,0.234
2,70,1.207,-0.852,0.203
2,70,1.293,-0.309,-0.059
2,70,0.836,-0.098,-0.59
2,70,1.082,0.207,-0.039
2,70,1.02,-0.125,0.379
2,70,1.758,-0.113,0.125
2,70,1.281,-0.078,-0.469
2,70,1.02,0.637,-0.109
2,70,1.172,-0.16,0.098
2,70,0.215,-0.727,0.195
2,70,1.422,-0.031,-0.555
2,70,1.105,1.129,-0.137
2,70,0.984,0.266,0.031
2,70,1.055,-0.133,0.262
2,70,1.633,-0.023,-0.688
2,70,0.91,0.09,-0.477
2,70,1.031,0.121,-0.031
2,70,1.094,-0.305,0.379
2,70,0.676,-0.145,0.113
2,70,0.918,0.266,-0.695
2,70,0.984,0.32,-0.078
2,70,1.098,0.312,0.074
2,70,0.32,-1,0.082
2,70,1.156,0.535,-0.563
2,70,1.094,0.051,-0.5
2,70,1,0.449,0.07
2,70,1.129,-0.859,0.125
2,70,-0.309,-0.078,-0.156
2,70,0.75,0.09,-0.496
2,70,1.016,0.133,0.02
2,70,1.102,-0.023,0.383
2,70,1.008,-0.383,0.176
2,70,1.043,-0.27,-0.414
2,70,1.121,0.473,-0.207
2,70,1.156,0.332,0.133
2,70,0.172,-0.891,0.152
2,70,1.266,-0.105,-0.289
2,70,1.273,0.445,-0.187
2,70,1.035,0.195,0.008
2,70,1.023,-0.141,0.215
2,70,0.566,-0.063,-0.219
2,70,0.75,0.004,-0.438
2,70,0.82,0.242,0.016
2,70,0.836,-0.246,0.219
2,70,1.547,-0.184,0.008
2,70,1.004,-0.109,-0.273
2,70,0.871,0.391,-0.266
2,70,0.867,0.301,0.051
2,70,1.246,-1.352,-0.027
2,70,1.234,-0.059,-0.258
2,70,0.965,0.191,-0.402
2,70,1.172,0.102,-0.023
2,70,0.965,-1.078,0.324
2,70,1.195,-0.219,-0.578
2,70,0.918,-0.066,-0.402
2,70,1.359,0.176,-0.137
2,70,0.758,-0.27,0.395
2,70,1.414,-0.082,-0.055
2,70,0.969,-0.133,-0.496
2,70,1.184,0.469,-0.055
2,70,0.926,-0.004,0.316
2,70,0.613,-0.699,0.184
2,70,1.027,-0.07,-0.277
2,70,0.996,0.789,-0.168
2,70,0.863,0.195,0.164
2,70,1.098,-0.418,0.332
2,70,1.184,0.223,0.059
2,70,0.965,0.074,-0.469
2,70,1.07,0.242,-0.043
2,70,0.906,-0.203,0.312
2,70,1.051,-0.141,-0.211
2,70,0.77,0.152,-0.551
2,70,0.941,0.418,-0.227
2,70,1.137,0.098,0.059
2,70,0.098,-1.047,0.105
2,70,1.051,0.488,-0.547
2,70,1.203,0.113,-0.402
2,70,1.027,0.473,0.336
2,70,1.254,-0.734,0.18
2,70,0.758,-0.293,0.039
2,70,0.922,0.098,-0.66
2,70,0.988,0.176,-0.129
2,70,0.734,-0.07,0.367
2,70,1.375,-0.129,-0.336
2,70,1.031,-0.105,-0.555
2,70,1.109,0.633,-0.07
2,70,0.984,0.387,0.266
2,70,0.535,-0.926,0.043
2,70,1.398,0.063,-0.371
2,70,1.43,0.293,-0.344
2,70,0.938,0.059,0.047
2,70,1.059,-0.312,0.25
2,70,0.637,-0.246,-0.438
2,70,1.207,0.016,-0.566
2,70,0.996,0.547,0.043
2,70,0.746,-0.309,0.23
2,70,1.434,-0.168,-0.066
2,70,0.762,0.051,-0.5
2,70,0.945,0.793,-0.293
2,70,0.836,0.387,0.059
2,70,1.238,-1.371,-0.02
2,70,1.207,-0.027,-0.285
2,70,0.992,0.316,-0.207
2,70,1.246,0.254,-0.086
2,70,0.965,-0.961,0.227
2,70,1.477,-0.484,-0.535
2,70,0.773,-0.109,-0.563
2,70,1.336,0.191,-0.074
2,70,1.039,0.102,0.5
2,70,0.852,-0.133,0.039
2,70,1.008,-0.035,-0.32
2,70,0.988,0.602,-0.246
2,70,1.191,0.434,0.203
2,70,1.359,-0.902,0.004
2,70,0.695,-0.254,-0.281
2,70,1.297,0.645,-0.293
2,70,1.176,0.316,-0.086
2,70,1.066,-0.195,0.156
2,70,1.594,0.375,-0.141
2,70,0.98,-0.059,-0.383
2,70,0.855,0.285,-0.051
2,70,1.027,-0.277,0.328
2,70,1.043,-0.176,-0.082
2,70,1.109,0.352,-0.621
2,70,0.852,0.441,-0.039
2,70,1.254,0.117,0.055
2,70,0.281,-0.969,0.164
2,70,0.926,0.395,-0.488
2,70,1.242,0.273,-0.418
2,70,1.094,0.609,0.152
2,70,1.219,-0.551,0.242
2,70,0.555,-0.082,-0.125
2,70,1.047,0.129,-0.625
2,70,1.082,0.074,-0.172
2,70,0.926,-0.031,0.32
2,70,0.734,0.227,-0.18
2,70,1.012,-0.348,-0.516
2,70,1.02,0.805,-0.125
2,70,1.008,0.434,0.297
2,70,0.559,-0.883,0.086
2,70,0.848,-0.066,-0.293
2,70,0.719,0.184,-0.352
2,70,1.172,0.164,0.043
2,70,1.246,-0.312,0.234
2,70,0.895,-0.164,-0.066
2,70,1.078,-0.008,-0.559
2,70,0.859,0.223,0.063
2,70,0.973,-0.27,0.18
2,70,1.449,-0.16,0.102
2,70,1.098,-0.039,-0.328
2,70,0.945,0.363,-0.207
2,70,0.98,0.25,-0.035
2,70,0.32,-0.848,-0.02
2,70,0.781,-0.141,-0.359
2,70,1,0.234,-0.211
2,70,0.875,0.457,0.312
2,70,1.008,-1.105,0.34
2,70,1.453,-0.09,-0.492
2,70,0.875,-0.008,-0.328
2,70,0.977,0.262,-0.16
2,70,0.898,-0.379,0.336
2,70,1.68,-0.203,-0.355
2,70,1.031,-0.141,-0.504
2,70,0.969,0.492,-0.078
2,70,0.926,-0.008,0.242
2,70,1.121,-0.449,0.008
2,70,0.563,-0.125,-0.289
2,70,0.875,0.699,-0.141
2,70,0.867,0.246,0.082
2,70,1.352,-1.09,0.398
2,70,0.66,0.34,-0.152
2,70,0.965,0.156,-0.402
2,70,1.07,0.074,-0.098
2,70,1.129,-0.246,0.383
2,70,0.895,-0.297,0.082
2,70,0.57,0.027,-0.492
2,70,0.914,0.484,-0.242
2,70,1.148,0.113,0.027
2,70,0.398,-1.027,0.113
2,70,0.582,0.109,-0.461
2,70,1.02,0.117,-0.34
2,70,0.984,0.926,0.379
2,70,1.098,-0.773,0.281
2,70,1.398,-0.191,-0.004
2,70,0.789,0.168,-0.512
2,70,0.969,0.293,-0.035
2,70,1.145,0.008,0.441
2,70,1.137,-0.039,-0.242
2,70,1.109,-0.047,-0.461
2,70,1.109,0.621,-0.07
2,70,0.977,0.359,0.254
2,70,0.754,-0.797,-0.074
2,70,1.305,0.137,-0.488
2,70,0.367,0.438,0.223
2,70,1.203,0.066,-0.043
2,70,1.168,-0.273,0.285
2,70,0.645,0.086,-0.031
2,70,1.113,0.047,-0.531
2,70,0.992,0.539,0.02
2,70,0.832,-0.348,0.242
2,70,1.488,-0.172,-0.035
2,70,1.266,0.152,-0.676
2,70,0.91,0.781,-0.223
2,70,0.965,0.398,0.078
2,70,1.289,-1.32,-0.43
2,70,1.121,0.004,-0.266
2,70,0.758,0.074,-0.203
2,70,1.387,0.273,-0.016
2,70,1.227,-0.902,0.199
2,70,1.395,-0.168,-0.066
2,70,0.68,-0.02,-0.602
2,70,1.035,0.121,-0.113
2,70,0.863,0.051,0.398
2,70,1.656,-0.066,-0.445
2,70,1.031,-0.141,-0.32
2,70,0.891,0.559,-0.223
2,70,1.148,0.07,0.184
2,70,1.203,-0.746,0.066
2,70,1.16,-0.168,-0.383
2,70,1.453,0.695,-0.289
2,70,1.102,0.328,-0.082
2,70,1.184,-0.172,0.137
2,70,1.695,0.461,-0.066
2,70,1.023,-0.023,-0.359
2,70,0.813,0.277,-0.027
2,70,0.977,-0.289,0.324
2,70,1.145,-0.262,-0.051
2,70,1.082,0.387,-0.57
2,70,0.859,0.418,-0.063
2,70,1.355,0.102,0.008
2,70,0.688,-0.742,0.211
2,70,1.09,0.09,-0.453
2,70,1.113,0.395,-0.328
2,70,1.148,0.332,-0.098
2,70,1.098,-0.926,0.141
2,70,1.645,-0.371,-0.234
2,70,0.734,0.07,-0.621
2,70,1.062,0.285,-0.008
2,70,1.129,-0.16,0.352
2,70,0.879,0.094,-0.023
2,70,1.066,-0.164,-0.512
2,70,1.082,0.578,-0.125
2,70,0.961,0.426,0.266
2,70,0.406,-0.723,-0.098
2,70,1.238,0.203,-0.648
2,70,0.566,0.48,-0.258
2,70,1.109,0.168,-0.059
2,70,1.168,-0.176,0.133
2,70,0.461,0.043,-0.137
2,70,0.738,0.059,-0.383
2,70,0.785,0.18,0
2,70,0.965,-0.25,0.172
2,70,1.492,-0.187,0.066
2,70,1.035,-0.039,-0.449
2,70,0.926,0.363,-0.234
2,70,0.984,0.133,-0.023
2,70,0.762,-0.848,-0.125
2,70,0.688,-0.293,-0.383
2,70,1.098,0.27,-0.273
2,70,0.813,0.414,0.332
2,70,1.008,-1.074,0.359
2,70,1.43,-0.066,-0.504
2,70,0.898,0.012,-0.355
2,70,1.238,0.211,-0.09
2,70,1.172,-0.066,0.449
2,70,1.477,-0.094,0.004
2,70,0.895,-0.195,-0.453
2,70,1.105,0.691,-0.039
2,70,1.023,0.098,0.242
2,70,0.434,-0.875,0.191
2,70,1.328,0.121,-0.633
2,70,1.184,0.469,-0.461
2,70,1.086,0.273,0.004
2,70,0.988,-0.246,0.18
2,70,0.301,0.086,-0.152
2,70,0.813,-0.117,-0.434
2,70,0.855,0.426,-0.129
2,70,1.113,-0.34,0.223
2,70,1.293,-0.172,-0.066
2,70,1.516,0.398,-0.785
2,70,0.801,0.453,-0.035
2,70,1.168,0.219,0.035
2,70,1.418,-0.695,0.219
2,70,0.465,0.168,-0.367
2,70,1.125,0.305,-0.441
2,70,1.168,0.625,0.102
2,70,1.102,-0.551,0.187
2,70,0.586,-0.121,-0.227
2,70,1.098,0.211,-0.609
2,70,1.059,0.109,-0.176
2,70,0.777,-0.129,0.301
2,70,1.457,-0.176,-0.215
2,70,1.02,-0.387,-0.453
2,70,1.023,0.602,-0.133
2,70,1.117,0.652,0.301
2,70,0.359,-0.813,0.195
2,70,1.344,0.078,-0.316
2,70,1.203,0.223,-0.223
2,70,0.855,0.094,0.055
2,70,1.246,-0.148,0.141
2,70,1.336,0.066,-0.375
2,70,1.16,-0.234,-0.508
2,70,0.957,0.469,0.012
2,70,0.93,-0.258,0.285
2,70,1.391,-0.266,-0.047
2,70,1.156,-0.055,-0.305
