,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
20614,20615,2015,7,7,22,64.0,124.0,8.0,54.0,900.0,150.0,27.1,1004.8,15.5,0.0,11.0,2.5,Aotizhongxin
20615,20616,2015,7,7,23,71.0,109.0,8.0,51.0,900.0,138.0,26.5,1005.2,16.4,0.0,9.0,1.9,Aotizhongxin
20616,20617,2015,7,8,0,75.0,119.0,7.0,42.0,700.0,131.0,25.2,1005.3,16.9,0.0,10.0,1.2,Aotizhongxin
20617,20618,2015,7,8,1,88.0,160.0,6.0,32.0,800.0,115.0,23.6,1005.6,17.3,0.0,1.0,1.0,Aotizhongxin
20618,20619,2015,7,8,2,99.0,103.0,8.0,33.0,1100.0,106.0,23.7,1005.3,17.2,0.0,3.0,1.4,Aotizhongxin
20619,20620,2015,7,8,3,107.0,123.0,9.0,47.0,1500.0,98.0,22.7,1005.7,18.5,0.0,3.0,1.7,Aotizhongxin
20620,20621,2015,7,8,4,115.0,171.0,4.0,100.0,1200.0,,22.2,1005.9,18.8,0.0,1.0,1.5,Aotizhongxin
20621,20622,2015,7,8,5,141.0,181.0,3.0,70.0,1300.0,8.0,21.7,1006.3,19.1,0.0,1.0,1.1,Aotizhongxin
20622,20623,2015,7,8,6,156.0,184.0,2.0,62.0,1300.0,12.0,22.0,1006.7,19.5,0.0,1.0,1.0,Aotizhongxin
20623,20624,2015,7,8,7,173.0,179.0,3.0,60.0,1300.0,16.0,23.3,1006.8,19.9,0.0,11.0,1.2,Aotizhongxin
20624,20625,2015,7,8,8,184.0,184.0,7.0,57.0,1700.0,40.0,24.5,1007.4,20.4,0.0,3.0,1.3,Aotizhongxin
20625,20626,2015,7,8,9,193.0,193.0,8.0,,1800.0,67.0,25.5,1007.3,20.1,0.0,11.0,1.1,Aotizhongxin
20626,20627,2015,7,8,10,197.0,197.0,10.0,,1700.0,79.0,27.1,1007.0,19.4,0.0,11.0,1.4,Aotizhongxin
20627,20628,2015,7,8,11,192.0,192.0,11.0,73.0,1600.0,134.0,28.6,1006.8,20.1,0.0,6.0,2.1,Aotizhongxin
20628,20629,2015,7,8,12,176.0,176.0,13.0,51.0,1300.0,217.0,30.1,1006.3,18.8,0.0,9.0,2.4,Aotizhongxin
20629,20630,2015,7,8,13,153.0,153.0,12.0,,1000.0,246.0,31.1,1005.6,18.5,0.0,13.0,1.5,Aotizhongxin
20630,20631,2015,7,8,14,129.0,129.0,10.0,27.0,900.0,258.0,31.8,1005.1,18.0,0.0,12.0,3.1,Aotizhongxin
20631,20632,2015,7,8,15,118.0,118.0,9.0,30.0,800.0,245.0,32.4,1004.7,18.2,0.0,11.0,2.6,Aotizhongxin
20632,20633,2015,7,8,16,118.0,126.0,9.0,27.0,800.0,250.0,32.7,1004.5,18.1,0.0,13.0,3.0,Aotizhongxin
20633,20634,2015,7,8,17,119.0,132.0,8.0,32.0,800.0,254.0,32.6,1004.2,18.0,0.0,12.0,2.6,Aotizhongxin
20634,20635,2015,7,8,18,121.0,152.0,8.0,36.0,900.0,250.0,32.3,1004.7,17.4,0.0,11.0,2.4,Aotizhongxin
20635,20636,2015,7,8,19,115.0,115.0,10.0,40.0,1000.0,245.0,31.9,1005.1,16.6,0.0,9.0,2.2,Aotizhongxin
20636,20637,2015,7,8,20,105.0,134.0,12.0,43.0,1100.0,245.0,29.9,1005.9,16.7,0.0,10.0,2.6,Aotizhongxin
20637,20638,2015,7,8,21,77.0,93.0,15.0,55.0,800.0,188.0,28.8,1006.7,15.7,0.0,10.0,3.0,Aotizhongxin
20638,20639,2015,7,8,22,61.0,79.0,13.0,69.0,800.0,112.0,27.7,1007.2,15.7,0.0,10.0,2.2,Aotizhongxin
20639,20640,2015,7,8,23,59.0,85.0,14.0,66.0,900.0,79.0,26.5,1007.5,16.4,0.0,3.0,1.9,Aotizhongxin
20640,20641,2015,7,9,0,65.0,100.0,13.0,70.0,900.0,58.0,25.6,1008.1,16.7,0.0,3.0,0.8,Aotizhongxin
20641,20642,2015,7,9,1,69.0,114.0,12.0,80.0,1000.0,37.0,24.3,1008.0,17.1,0.0,1.0,1.4,Aotizhongxin
20642,20643,2015,7,9,2,81.0,125.0,13.0,96.0,1000.0,14.0,23.5,1008.3,17.0,0.0,1.0,1.1,Aotizhongxin
20643,20644,2015,7,9,3,85.0,108.0,10.0,95.0,800.0,6.0,22.6,1008.6,16.8,0.0,1.0,1.1,Aotizhongxin
20644,20645,2015,7,9,4,83.0,102.0,6.0,76.0,700.0,15.0,23.0,1008.5,16.8,0.0,2.0,1.2,Aotizhongxin
20645,20646,2015,7,9,5,85.0,105.0,5.0,58.0,700.0,27.0,22.4,1008.8,17.3,0.0,1.0,1.0,Aotizhongxin
20646,20647,2015,7,9,6,91.0,108.0,6.0,71.0,800.0,14.0,23.1,1009.2,17.1,0.0,3.0,1.3,Aotizhongxin
20647,20648,2015,7,9,7,101.0,122.0,8.0,79.0,900.0,11.0,24.3,1009.9,17.1,0.0,5.0,0.8,Aotizhongxin
20648,20649,2015,7,9,8,105.0,105.0,10.0,89.0,1000.0,9.0,25.5,1010.2,17.4,0.0,1.0,1.6,Aotizhongxin
20649,20650,2015,7,9,9,107.0,123.0,14.0,74.0,1000.0,40.0,26.7,1010.1,17.5,0.0,1.0,1.7,Aotizhongxin
20650,20651,2015,7,9,10,,,,,,,28.5,1010.1,17.4,0.0,2.0,1.1,Aotizhongxin
20651,20652,2015,7,9,11,,,,,,,29.6,1009.5,16.8,0.0,11.0,1.6,Aotizhongxin
20652,20653,2015,7,9,12,,,,,,,30.4,1009.1,16.0,0.0,10.0,2.6,Aotizhongxin
20653,20654,2015,7,9,13,74.0,74.0,13.0,30.0,800.0,261.0,31.0,1008.5,17.0,0.0,10.0,2.2,Aotizhongxin
20654,20655,2015,7,9,14,90.0,109.0,15.0,27.0,1000.0,281.0,31.9,1007.6,16.2,0.0,3.0,3.5,Aotizhongxin
20655,20656,2015,7,9,15,83.0,83.0,12.0,26.0,900.0,269.0,32.2,1007.0,16.1,0.0,10.0,2.8,Aotizhongxin
20656,20657,2015,7,9,16,68.0,74.0,9.0,28.0,600.0,272.0,32.4,1006.5,16.3,0.0,10.0,2.5,Aotizhongxin
20657,20658,2015,7,9,17,81.0,89.0,9.0,33.0,600.0,282.0,32.5,1006.0,16.3,0.0,3.0,2.5,Aotizhongxin
20658,20659,2015,7,9,18,76.0,80.0,8.0,37.0,700.0,271.0,31.7,1006.3,14.4,0.0,11.0,2.6,Aotizhongxin
20659,20660,2015,7,9,19,61.0,61.0,5.0,41.0,600.0,243.0,30.9,1006.8,13.7,0.0,10.0,2.9,Aotizhongxin
20660,20661,2015,7,9,20,46.0,46.0,5.0,45.0,500.0,215.0,29.8,1007.2,12.7,0.0,10.0,2.2,Aotizhongxin
20661,20662,2015,7,9,21,35.0,50.0,6.0,51.0,500.0,165.0,28.8,1007.7,10.9,0.0,11.0,2.1,Aotizhongxin
20662,20663,2015,7,9,22,30.0,30.0,7.0,56.0,500.0,119.0,27.8,1007.6,10.9,0.0,10.0,1.6,Aotizhongxin
20663,20664,2015,7,9,23,35.0,111.0,10.0,73.0,600.0,94.0,26.7,1007.8,12.4,0.0,11.0,1.0,Aotizhongxin
20664,20665,2015,7,10,0,32.0,90.0,9.0,58.0,500.0,82.0,25.9,1007.9,12.4,0.0,12.0,1.6,Aotizhongxin
20665,20666,2015,7,10,1,25.0,37.0,6.0,49.0,500.0,75.0,25.8,1007.8,14.0,0.0,13.0,1.7,Aotizhongxin
20666,20667,2015,7,10,2,27.0,44.0,12.0,46.0,500.0,76.0,25.5,1007.9,15.5,0.0,10.0,1.4,Aotizhongxin
20667,20668,2015,7,10,3,28.0,95.0,16.0,51.0,1700.0,65.0,23.8,1007.7,15.8,0.0,1.0,1.6,Aotizhongxin
20668,20669,2015,7,10,4,29.0,84.0,10.0,57.0,800.0,,23.4,1007.8,17.2,0.0,3.0,2.1,Aotizhongxin
20669,20670,2015,7,10,5,48.0,144.0,13.0,81.0,800.0,13.0,23.0,1008.1,19.0,0.0,1.0,2.0,Aotizhongxin
20670,20671,2015,7,10,6,54.0,133.0,7.0,51.0,500.0,39.0,23.0,1008.5,19.2,0.0,2.0,1.2,Aotizhongxin
20671,20672,2015,7,10,7,61.0,100.0,7.0,52.0,600.0,38.0,23.4,1008.8,19.5,0.0,1.0,1.7,Aotizhongxin
20672,20673,2015,7,10,8,68.0,95.0,8.0,60.0,600.0,38.0,24.6,1008.8,19.4,0.0,3.0,1.9,Aotizhongxin
20673,20674,2015,7,10,9,56.0,69.0,9.0,49.0,600.0,73.0,26.7,1008.6,19.1,0.0,3.0,1.6,Aotizhongxin
20674,20675,2015,7,10,10,51.0,51.0,10.0,42.0,700.0,109.0,27.7,1008.4,19.0,0.0,3.0,2.3,Aotizhongxin
20675,20676,2015,7,10,11,53.0,53.0,9.0,40.0,800.0,136.0,28.6,1007.9,18.1,0.0,3.0,1.5,Aotizhongxin
20676,20677,2015,7,10,12,54.0,54.0,9.0,34.0,700.0,192.0,29.6,1007.4,17.8,0.0,10.0,2.6,Aotizhongxin
20677,20678,2015,7,10,13,48.0,48.0,8.0,26.0,500.0,224.0,31.0,1006.5,16.6,0.0,12.0,1.9,Aotizhongxin
20678,20679,2015,7,10,14,52.0,70.0,8.0,22.0,400.0,241.0,31.6,1005.6,17.1,0.0,12.0,3.1,Aotizhongxin
20679,20680,2015,7,10,15,55.0,80.0,9.0,22.0,500.0,258.0,32.1,1004.7,16.8,0.0,12.0,2.8,Aotizhongxin
20680,20681,2015,7,10,16,64.0,81.0,9.0,24.0,500.0,261.0,32.1,1003.7,17.2,0.0,11.0,3.1,Aotizhongxin
20681,20682,2015,7,10,17,72.0,98.0,10.0,26.0,600.0,278.0,32.6,1003.3,16.8,0.0,9.0,3.0,Aotizhongxin
20682,20683,2015,7,10,18,72.0,76.0,9.0,28.0,700.0,273.0,32.3,1003.2,16.2,0.0,9.0,2.8,Aotizhongxin
20683,20684,2015,7,10,19,68.0,86.0,10.0,32.0,600.0,257.0,32.1,1003.4,15.1,0.0,13.0,3.2,Aotizhongxin
20684,20685,2015,7,10,20,71.0,112.0,11.0,27.0,500.0,246.0,29.8,1003.6,18.6,0.0,3.0,3.4,Aotizhongxin
20685,20686,2015,7,10,21,66.0,227.0,12.0,48.0,700.0,207.0,28.8,1004.3,19.4,0.0,3.0,3.1,Aotizhongxin
20686,20687,2015,7,10,22,78.0,146.0,19.0,50.0,700.0,192.0,27.9,1004.7,19.1,0.0,3.0,3.2,Aotizhongxin
20687,20688,2015,7,10,23,84.0,112.0,19.0,57.0,700.0,139.0,27.3,1004.9,19.1,0.0,3.0,2.0,Aotizhongxin
20688,20689,2015,7,11,0,80.0,102.0,17.0,54.0,700.0,113.0,26.6,1005.2,19.0,0.0,2.0,1.3,Aotizhongxin
20689,20690,2015,7,11,1,78.0,96.0,15.0,72.0,800.0,76.0,25.5,1004.9,19.2,0.0,2.0,1.0,Aotizhongxin
20690,20691,2015,7,11,2,80.0,96.0,13.0,57.0,800.0,73.0,24.8,1004.6,19.0,0.0,3.0,1.5,Aotizhongxin
20691,20692,2015,7,11,3,83.0,104.0,13.0,54.0,1000.0,74.0,24.5,1004.6,19.3,0.0,2.0,1.7,Aotizhongxin
20692,20693,2015,7,11,4,90.0,117.0,10.0,50.0,800.0,82.0,24.3,1004.6,20.2,0.0,1.0,1.2,Aotizhongxin
20693,20694,2015,7,11,5,113.0,129.0,9.0,55.0,900.0,74.0,23.3,1004.7,20.1,0.0,2.0,1.0,Aotizhongxin
20694,20695,2015,7,11,6,131.0,131.0,12.0,67.0,1300.0,51.0,23.8,1004.8,20.3,0.0,1.0,0.9,Aotizhongxin
20695,20696,2015,7,11,7,123.0,124.0,13.0,69.0,1100.0,52.0,25.0,1005.3,20.7,0.0,2.0,0.9,Aotizhongxin
20696,20697,2015,7,11,8,134.0,152.0,17.0,84.0,1500.0,43.0,26.0,1005.6,21.2,0.0,3.0,1.2,Aotizhongxin
20697,20698,2015,7,11,9,145.0,178.0,21.0,83.0,2000.0,59.0,27.0,1005.5,21.5,0.0,4.0,1.2,Aotizhongxin
20698,20699,2015,7,11,10,149.0,149.0,24.0,72.0,2200.0,93.0,28.3,1005.1,21.6,0.0,3.0,1.1,Aotizhongxin
20699,20700,2015,7,11,11,154.0,187.0,26.0,67.0,2300.0,145.0,29.8,1004.6,21.2,0.0,9.0,1.5,Aotizhongxin
20700,20701,2015,7,11,12,164.0,164.0,26.0,60.0,2200.0,216.0,31.2,1003.7,20.8,0.0,9.0,2.2,Aotizhongxin
20701,20702,2015,7,11,13,151.0,151.0,20.0,49.0,1700.0,286.0,32.6,1002.6,19.1,0.0,13.0,2.2,Aotizhongxin
20702,20703,2015,7,11,14,129.0,129.0,11.0,26.0,1000.0,324.0,33.5,1001.8,17.2,0.0,9.0,2.5,Aotizhongxin
20703,20704,2015,7,11,15,122.0,132.0,9.0,25.0,800.0,313.0,33.7,1001.1,17.8,0.0,12.0,2.8,Aotizhongxin
20704,20705,2015,7,11,16,122.0,122.0,10.0,25.0,800.0,305.0,33.8,1000.4,16.6,0.0,13.0,3.0,Aotizhongxin
20705,20706,2015,7,11,17,120.0,148.0,10.0,29.0,700.0,299.0,33.9,999.9,18.0,0.0,12.0,2.2,Aotizhongxin
20706,20707,2015,7,11,18,115.0,152.0,11.0,29.0,700.0,294.0,33.3,999.7,17.9,0.0,9.0,2.3,Aotizhongxin
20707,20708,2015,7,11,19,101.0,130.0,9.0,39.0,700.0,256.0,32.8,1000.0,17.0,0.0,12.0,2.0,Aotizhongxin
20708,20709,2015,7,11,20,95.0,116.0,9.0,36.0,600.0,230.0,32.0,1000.3,16.7,0.0,9.0,1.7,Aotizhongxin
20709,20710,2015,7,11,21,86.0,141.0,9.0,43.0,700.0,198.0,29.3,1000.9,17.8,0.0,11.0,0.4,Aotizhongxin
20710,20711,2015,7,11,22,91.0,134.0,8.0,69.0,900.0,149.0,27.6,1000.7,18.9,0.0,10.0,0.9,Aotizhongxin
20711,20712,2015,7,11,23,82.0,128.0,7.0,73.0,800.0,121.0,27.9,1000.4,18.6,0.0,10.0,1.1,Aotizhongxin
20712,20713,2015,7,12,0,90.0,166.0,7.0,84.0,800.0,106.0,28.9,1000.0,19.0,0.0,12.0,1.4,Aotizhongxin
20713,20714,2015,7,12,1,89.0,146.0,8.0,102.0,900.0,72.0,28.6,999.9,20.1,0.0,12.0,1.6,Aotizhongxin
20714,20715,2015,7,12,2,106.0,183.0,14.0,82.0,800.0,68.0,28.0,999.7,20.0,0.0,13.0,1.4,Aotizhongxin
20715,20716,2015,7,12,3,108.0,173.0,13.0,77.0,900.0,59.0,26.4,999.4,20.3,0.0,13.0,1.0,Aotizhongxin
20716,20717,2015,7,12,4,122.0,174.0,10.0,95.0,1100.0,,24.6,999.2,20.9,0.0,2.0,0.5,Aotizhongxin
20717,20718,2015,7,12,5,150.0,214.0,6.0,132.0,1200.0,2.0,24.1,998.7,20.6,0.0,6.0,1.0,Aotizhongxin
20718,20719,2015,7,12,6,159.0,210.0,7.0,123.0,1300.0,7.0,24.5,998.8,21.2,0.0,5.0,1.3,Aotizhongxin
20719,20720,2015,7,12,7,168.0,215.0,7.0,101.0,1500.0,23.0,25.7,998.7,21.4,0.0,6.0,1.2,Aotizhongxin
20720,20721,2015,7,12,8,188.0,234.0,10.0,95.0,1500.0,44.0,27.1,998.2,21.2,0.0,2.0,1.8,Aotizhongxin
20721,20722,2015,7,12,9,195.0,195.0,14.0,68.0,1400.0,104.0,28.7,997.6,21.5,0.0,4.0,1.8,Aotizhongxin
20722,20723,2015,7,12,10,164.0,164.0,15.0,42.0,1200.0,190.0,30.5,996.9,21.3,0.0,3.0,1.3,Aotizhongxin
20723,20724,2015,7,12,11,151.0,151.0,13.0,42.0,1200.0,260.0,32.0,996.4,20.6,0.0,10.0,1.2,Aotizhongxin
20724,20725,2015,7,12,12,156.0,156.0,13.0,42.0,1200.0,325.0,34.0,994.9,19.7,0.0,8.0,1.4,Aotizhongxin
20725,20726,2015,7,12,13,137.0,137.0,11.0,37.0,1100.0,380.0,35.2,993.9,19.2,0.0,7.0,1.5,Aotizhongxin
20726,20727,2015,7,12,14,118.0,118.0,9.0,31.0,1000.0,406.0,36.5,992.8,17.1,0.0,7.0,0.8,Aotizhongxin
20727,20728,2015,7,12,15,108.0,108.0,9.0,29.0,900.0,423.0,37.7,991.8,16.6,0.0,11.0,2.2,Aotizhongxin
20728,20729,2015,7,12,16,91.0,91.0,7.0,28.0,800.0,397.0,38.4,991.4,14.3,0.0,12.0,2.5,Aotizhongxin
20729,20730,2015,7,12,17,77.0,234.0,6.0,34.0,700.0,328.0,33.8,992.0,16.6,0.0,1.0,3.7,Aotizhongxin
20730,20731,2015,7,12,18,75.0,368.0,4.0,51.0,800.0,228.0,33.5,992.3,16.4,0.0,6.0,2.2,Aotizhongxin
20731,20732,2015,7,12,19,66.0,181.0,4.0,66.0,800.0,199.0,31.9,992.4,17.8,0.0,6.0,1.3,Aotizhongxin
20732,20733,2015,7,12,20,71.0,127.0,4.0,66.0,800.0,221.0,31.3,992.8,17.9,0.0,7.0,1.6,Aotizhongxin
20733,20734,2015,7,12,21,64.0,124.0,4.0,77.0,1000.0,157.0,30.0,992.9,18.4,0.0,14.0,1.0,Aotizhongxin
20734,20735,2015,7,12,22,58.0,99.0,4.0,110.0,1000.0,106.0,27.8,993.2,19.1,0.0,2.0,1.2,Aotizhongxin
20735,20736,2015,7,12,23,68.0,108.0,4.0,135.0,1100.0,64.0,27.2,993.0,20.0,0.0,5.0,0.9,Aotizhongxin
20736,20737,2015,7,13,0,72.0,125.0,4.0,109.0,1000.0,82.0,26.2,992.9,20.5,0.0,5.0,0.0,Aotizhongxin
20737,20738,2015,7,13,1,76.0,143.0,5.0,177.0,1100.0,9.0,26.1,992.8,20.7,0.0,2.0,1.7,Aotizhongxin
20738,20739,2015,7,13,2,70.0,70.0,5.0,94.0,800.0,83.0,25.7,992.7,20.5,0.0,5.0,0.9,Aotizhongxin
20739,20740,2015,7,13,3,62.0,62.0,4.0,47.0,600.0,139.0,25.9,992.9,19.5,0.0,4.0,1.0,Aotizhongxin
20740,20741,2015,7,13,4,55.0,55.0,3.0,52.0,600.0,130.0,26.2,993.0,18.1,0.0,5.0,1.6,Aotizhongxin
20741,20742,2015,7,13,5,61.0,117.0,3.0,99.0,800.0,48.0,25.4,993.3,18.3,0.0,2.0,2.0,Aotizhongxin
20742,20743,2015,7,13,6,73.0,144.0,4.0,133.0,900.0,10.0,26.4,994.1,20.0,0.0,8.0,0.7,Aotizhongxin
20743,20744,2015,7,13,7,67.0,67.0,5.0,99.0,800.0,76.0,27.7,994.5,17.5,0.0,4.0,1.8,Aotizhongxin
20744,20745,2015,7,13,8,44.0,56.0,6.0,56.0,600.0,132.0,29.8,995.1,16.6,0.0,6.0,1.9,Aotizhongxin
20745,20746,2015,7,13,9,44.0,44.0,6.0,54.0,600.0,144.0,31.5,995.2,15.9,0.0,6.0,2.2,Aotizhongxin
20746,20747,2015,7,13,10,45.0,45.0,6.0,57.0,600.0,175.0,33.8,995.1,14.3,0.0,5.0,2.1,Aotizhongxin
20747,20748,2015,7,13,11,,5.0,4.0,35.0,400.0,208.0,35.1,994.9,12.1,0.0,2.0,2.0,Aotizhongxin
20748,20749,2015,7,13,12,,5.0,3.0,27.0,400.0,240.0,36.1,994.2,11.0,0.0,3.0,1.9,Aotizhongxin
20749,20750,2015,7,13,13,18.0,18.0,3.0,24.0,300.0,257.0,37.4,993.4,12.8,0.0,5.0,1.5,Aotizhongxin
20750,20751,2015,7,13,14,27.0,27.0,4.0,25.0,300.0,293.0,38.1,992.8,12.7,0.0,13.0,1.8,Aotizhongxin
20751,20752,2015,7,13,15,31.0,31.0,4.0,26.0,400.0,327.0,38.3,992.3,12.8,0.0,11.0,1.9,Aotizhongxin
20752,20753,2015,7,13,16,37.0,61.0,5.0,30.0,400.0,365.0,38.8,991.8,13.3,0.0,13.0,2.3,Aotizhongxin
20753,20754,2015,7,13,17,46.0,103.0,6.0,47.0,500.0,365.0,38.0,991.9,13.3,0.0,13.0,3.6,Aotizhongxin
20754,20755,2015,7,13,18,40.0,116.0,6.0,40.0,500.0,331.0,37.4,992.1,12.1,0.0,13.0,3.8,Aotizhongxin
20755,20756,2015,7,13,19,45.0,67.0,6.0,50.0,500.0,305.0,36.1,992.9,13.0,0.0,16.0,2.9,Aotizhongxin
20756,20757,2015,7,13,20,48.0,128.0,7.0,55.0,600.0,256.0,35.0,993.3,14.8,0.0,12.0,1.9,Aotizhongxin
20757,20758,2015,7,13,21,56.0,146.0,8.0,60.0,700.0,229.0,34.2,994.3,15.6,0.0,9.0,1.2,Aotizhongxin
20758,20759,2015,7,13,22,64.0,155.0,9.0,72.0,800.0,205.0,34.0,995.0,15.9,0.0,9.0,1.3,Aotizhongxin
20759,20760,2015,7,13,23,73.0,150.0,10.0,87.0,1000.0,179.0,33.2,995.5,16.1,0.0,9.0,1.3,Aotizhongxin
20760,20761,2015,7,14,0,83.0,150.0,12.0,90.0,1000.0,159.0,32.8,995.9,15.3,0.0,9.0,1.8,Aotizhongxin
20761,20762,2015,7,14,1,80.0,201.0,16.0,73.0,1100.0,156.0,32.6,996.9,14.7,0.0,3.0,1.2,Aotizhongxin
20762,20763,2015,7,14,2,60.0,209.0,2.0,23.0,600.0,227.0,25.1,998.5,19.0,0.3,15.0,5.6,Aotizhongxin
20763,20764,2015,7,14,3,27.0,27.0,2.0,19.0,400.0,214.0,25.1,998.6,18.1,0.0,8.0,2.0,Aotizhongxin
20764,20765,2015,7,14,4,25.0,68.0,2.0,28.0,500.0,,23.4,999.5,19.8,0.1,1.0,1.2,Aotizhongxin
20765,20766,2015,7,14,5,35.0,58.0,2.0,34.0,500.0,143.0,23.4,999.3,19.8,0.1,6.0,1.0,Aotizhongxin
20766,20767,2015,7,14,6,37.0,37.0,2.0,47.0,600.0,124.0,24.6,999.5,18.8,0.0,6.0,1.4,Aotizhongxin
20767,20768,2015,7,14,7,37.0,37.0,2.0,53.0,600.0,117.0,25.3,999.8,19.0,0.0,6.0,1.8,Aotizhongxin
20768,20769,2015,7,14,8,35.0,49.0,2.0,62.0,600.0,121.0,27.6,1000.3,17.7,0.0,2.0,2.2,Aotizhongxin
20769,20770,2015,7,14,9,33.0,51.0,2.0,49.0,600.0,144.0,28.9,1000.3,17.7,0.0,5.0,2.3,Aotizhongxin
20770,20771,2015,7,14,10,33.0,47.0,2.0,48.0,600.0,166.0,30.5,1000.5,17.9,0.0,4.0,2.0,Aotizhongxin
20771,20772,2015,7,14,11,30.0,30.0,2.0,46.0,600.0,194.0,31.8,1000.2,16.9,0.0,1.0,1.6,Aotizhongxin
20772,20773,2015,7,14,12,30.0,31.0,2.0,46.0,600.0,232.0,33.1,999.9,15.6,0.0,3.0,1.7,Aotizhongxin
20773,20774,2015,7,14,13,38.0,38.0,5.0,46.0,700.0,284.0,34.6,999.2,16.0,0.0,12.0,2.1,Aotizhongxin
20774,20775,2015,7,14,14,41.0,41.0,8.0,37.0,700.0,304.0,34.7,998.1,15.1,0.0,12.0,2.7,Aotizhongxin
20775,20776,2015,7,14,15,44.0,77.0,8.0,38.0,700.0,314.0,35.0,997.5,14.8,0.0,12.0,3.2,Aotizhongxin
20776,20777,2015,7,14,16,47.0,81.0,14.0,34.0,800.0,288.0,33.8,997.9,15.3,0.0,13.0,3.8,Aotizhongxin
20777,20778,2015,7,14,17,58.0,124.0,19.0,42.0,900.0,280.0,33.5,998.2,15.9,0.0,13.0,1.8,Aotizhongxin
20778,20779,2015,7,14,18,57.0,105.0,15.0,43.0,900.0,262.0,32.6,999.0,15.6,0.0,15.0,2.5,Aotizhongxin
20779,20780,2015,7,14,19,30.0,30.0,2.0,37.0,500.0,185.0,31.1,998.7,13.8,0.0,7.0,1.6,Aotizhongxin
20780,20781,2015,7,14,20,29.0,29.0,2.0,47.0,500.0,170.0,29.7,998.6,14.7,0.0,3.0,0.7,Aotizhongxin
20781,20782,2015,7,14,21,30.0,71.0,2.0,59.0,600.0,143.0,29.9,1000.4,13.6,0.0,8.0,3.3,Aotizhongxin
20782,20783,2015,7,14,22,25.0,41.0,2.0,55.0,500.0,139.0,29.0,1001.0,13.6,0.0,15.0,2.2,Aotizhongxin
20783,20784,2015,7,14,23,24.0,29.0,2.0,57.0,500.0,125.0,28.5,1001.0,13.6,0.0,15.0,1.5,Aotizhongxin
20784,20785,2015,7,15,0,22.0,22.0,3.0,58.0,500.0,122.0,28.1,1000.8,13.6,0.0,8.0,1.9,Aotizhongxin
20785,20786,2015,7,15,1,21.0,34.0,3.0,73.0,400.0,99.0,27.8,1000.5,13.7,0.0,15.0,1.3,Aotizhongxin
20786,20787,2015,7,15,2,24.0,28.0,3.0,63.0,400.0,106.0,26.8,1000.5,14.2,0.0,15.0,0.8,Aotizhongxin
20787,20788,2015,7,15,3,23.0,41.0,3.0,58.0,400.0,110.0,26.5,1000.2,14.3,0.0,2.0,1.4,Aotizhongxin
20788,20789,2015,7,15,4,23.0,49.0,3.0,50.0,400.0,112.0,24.8,1000.3,16.0,0.0,1.0,0.5,Aotizhongxin
20789,20790,2015,7,15,5,25.0,52.0,3.0,55.0,400.0,97.0,26.6,1000.3,14.4,0.0,4.0,1.5,Aotizhongxin
20790,20791,2015,7,15,6,28.0,57.0,3.0,64.0,400.0,87.0,26.6,1000.5,14.7,0.0,4.0,1.8,Aotizhongxin
20791,20792,2015,7,15,7,28.0,52.0,2.0,59.0,500.0,97.0,26.0,1000.9,15.4,0.0,6.0,1.9,Aotizhongxin
20792,20793,2015,7,15,8,30.0,65.0,3.0,72.0,600.0,87.0,26.1,1001.1,15.5,0.0,5.0,1.6,Aotizhongxin
20793,20794,2015,7,15,9,36.0,88.0,3.0,98.0,700.0,58.0,26.6,1001.4,15.3,0.0,6.0,1.5,Aotizhongxin
20794,20795,2015,7,15,10,31.0,70.0,4.0,87.0,700.0,77.0,27.6,1001.5,15.6,0.0,6.0,1.9,Aotizhongxin
20795,20796,2015,7,15,11,38.0,116.0,3.0,89.0,800.0,75.0,27.9,1002.0,16.2,0.0,8.0,1.4,Aotizhongxin
20796,20797,2015,7,15,12,42.0,103.0,3.0,90.0,1000.0,76.0,28.3,1002.5,17.2,0.0,13.0,0.4,Aotizhongxin
20797,20798,2015,7,15,13,43.0,247.0,4.0,101.0,1000.0,59.0,28.2,1002.3,17.7,0.0,15.0,1.6,Aotizhongxin
20798,20799,2015,7,15,14,55.0,74.0,3.0,119.0,1200.0,46.0,27.8,1001.5,18.2,0.0,15.0,2.5,Aotizhongxin
20799,20800,2015,7,15,15,47.0,47.0,5.0,70.0,900.0,129.0,28.5,1001.9,17.1,0.0,8.0,2.2,Aotizhongxin
20800,20801,2015,7,15,16,42.0,53.0,5.0,52.0,800.0,170.0,28.9,1001.7,18.1,0.0,2.0,1.5,Aotizhongxin
20801,20802,2015,7,15,17,43.0,84.0,5.0,68.0,800.0,145.0,29.0,1001.3,17.5,0.0,4.0,1.8,Aotizhongxin
20802,20803,2015,7,15,18,52.0,59.0,9.0,72.0,900.0,130.0,28.9,1001.1,17.1,0.0,8.0,2.1,Aotizhongxin
20803,20804,2015,7,15,19,56.0,70.0,11.0,72.0,1000.0,122.0,28.5,1001.8,17.1,0.0,2.0,1.1,Aotizhongxin
20804,20805,2015,7,15,20,55.0,59.0,7.0,62.0,1000.0,136.0,28.0,1002.1,17.5,0.0,8.0,1.6,Aotizhongxin
20805,20806,2015,7,15,21,52.0,72.0,6.0,63.0,1000.0,127.0,27.9,1002.4,18.3,0.0,7.0,1.6,Aotizhongxin
