,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
13930,13931,2014,10,2,10,74.0,74.0,11.0,71.0,1100.0,2.0,17.1,1007.2,13.0,0.0,15.0,0.9,Wanliu
13931,13932,2014,10,2,11,71.0,71.0,15.0,65.0,1000.0,2.0,19.5,1006.8,12.3,0.0,12.0,1.1,Wanliu
13932,13933,2014,10,2,12,53.0,53.0,21.0,53.0,,14.0,21.6,1006.1,12.2,0.0,16.0,1.3,Wanliu
13933,13934,2014,10,2,13,46.0,46.0,16.0,52.0,700.0,26.0,21.3,1005.7,11.9,0.0,14.0,1.5,Wanliu
13934,13935,2014,10,2,14,44.0,44.0,13.0,58.0,600.0,33.0,21.6,1005.8,13.5,0.0,8.0,0.9,Wanliu
13935,13936,2014,10,2,15,55.0,55.0,12.0,77.0,700.0,24.0,20.9,1006.0,15.2,0.0,14.0,1.1,Wanliu
13936,13937,2014,10,2,16,41.0,41.0,10.0,73.0,600.0,23.0,20.6,1006.6,14.7,0.0,13.0,0.8,Wanliu
13937,13938,2014,10,2,17,58.0,58.0,8.0,99.0,700.0,20.0,17.7,1007.2,14.8,0.0,13.0,0.1,Wanliu
13938,13939,2014,10,2,18,57.0,57.0,2.0,96.0,700.0,16.0,14.6,1008.0,13.6,0.0,4.0,0.0,Wanliu
13939,13940,2014,10,2,19,55.0,55.0,7.0,116.0,1000.0,2.0,13.5,1008.9,11.9,0.0,4.0,0.0,Wanliu
13940,13941,2014,10,2,20,51.0,51.0,8.0,104.0,900.0,2.0,12.4,1009.6,11.6,0.0,4.0,0.0,Wanliu
13941,13942,2014,10,2,21,38.0,38.0,10.0,91.0,1100.0,2.0,13.4,1010.0,12.3,0.0,2.0,1.2,Wanliu
13942,13943,2014,10,2,22,35.0,35.0,8.0,85.0,1000.0,2.0,13.0,1010.3,12.7,0.0,2.0,0.0,Wanliu
13943,13944,2014,10,2,23,51.0,51.0,10.0,88.0,1100.0,2.0,12.2,1010.7,12.0,0.0,4.0,0.0,Wanliu
13944,13945,2014,10,3,0,68.0,68.0,9.0,87.0,1200.0,2.0,12.2,1010.9,12.2,0.0,2.0,1.1,Wanliu
13945,13946,2014,10,3,1,62.0,62.0,9.0,77.0,1000.0,2.0,11.8,1010.9,11.8,0.0,2.0,1.3,Wanliu
13946,13947,2014,10,3,2,61.0,61.0,7.0,77.0,800.0,2.0,10.9,1011.0,10.7,0.0,2.0,1.0,Wanliu
13947,13948,2014,10,3,3,50.0,50.0,8.0,73.0,800.0,2.0,11.6,1011.4,11.6,0.0,5.0,1.2,Wanliu
13948,13949,2014,10,3,4,42.0,42.0,8.0,69.0,700.0,2.0,12.7,1012.0,12.4,0.0,2.0,0.0,Wanliu
13949,13950,2014,10,3,5,44.0,44.0,8.0,67.0,900.0,2.0,13.0,1011.8,12.4,0.0,2.0,1.1,Wanliu
13950,13951,2014,10,3,6,55.0,55.0,8.0,68.0,1100.0,2.0,13.3,1012.3,12.0,0.0,2.0,1.2,Wanliu
13951,13952,2014,10,3,7,59.0,59.0,8.0,68.0,1100.0,2.0,13.6,1013.0,11.6,0.0,5.0,1.2,Wanliu
13952,13953,2014,10,3,8,54.0,54.0,10.0,,1000.0,2.0,14.1,1013.5,11.6,0.0,1.0,0.7,Wanliu
13953,13954,2014,10,3,9,48.0,48.0,11.0,,900.0,2.0,14.3,1013.6,12.0,0.0,3.0,0.6,Wanliu
13954,13955,2014,10,3,10,50.0,67.0,9.0,59.0,1000.0,2.0,15.5,1013.1,11.7,0.0,1.0,1.1,Wanliu
13955,13956,2014,10,3,11,43.0,50.0,9.0,54.0,900.0,2.0,15.7,1012.4,12.4,0.0,2.0,0.8,Wanliu
13956,13957,2014,10,3,12,61.0,89.0,9.0,54.0,,7.0,16.9,1011.6,13.2,0.0,12.0,0.7,Wanliu
13957,13958,2014,10,3,13,104.0,168.0,14.0,66.0,1700.0,6.0,17.4,1010.9,13.7,0.0,5.0,0.8,Wanliu
13958,13959,2014,10,3,14,134.0,160.0,17.0,78.0,1800.0,12.0,17.8,1010.6,14.1,0.0,1.0,1.0,Wanliu
13959,13960,2014,10,3,15,136.0,167.0,16.0,92.0,2000.0,7.0,17.5,1010.8,14.4,0.0,2.0,0.8,Wanliu
13960,13961,2014,10,3,16,141.0,181.0,14.0,106.0,2000.0,2.0,17.0,1010.6,14.8,0.0,2.0,0.0,Wanliu
13961,13962,2014,10,3,17,148.0,182.0,11.0,115.0,2000.0,2.0,16.5,1011.0,14.7,0.0,2.0,1.3,Wanliu
13962,13963,2014,10,3,18,156.0,198.0,9.0,118.0,2200.0,2.0,16.0,1011.9,14.0,0.0,2.0,1.2,Wanliu
13963,13964,2014,10,3,19,139.0,161.0,10.0,106.0,2100.0,2.0,15.6,1011.6,14.3,0.0,5.0,0.0,Wanliu
13964,13965,2014,10,3,20,107.0,110.0,10.0,89.0,1800.0,2.0,15.7,1012.1,14.4,0.0,2.0,0.4,Wanliu
13965,13966,2014,10,3,21,101.0,140.0,9.0,88.0,1900.0,2.0,15.5,1012.0,15.0,0.1,4.0,0.0,Wanliu
13966,13967,2014,10,3,22,113.0,146.0,8.0,87.0,2000.0,2.0,15.4,1011.7,15.2,0.4,12.0,0.7,Wanliu
13967,13968,2014,10,3,23,108.0,138.0,9.0,79.0,2100.0,2.0,15.4,1011.5,15.4,0.2,16.0,1.0,Wanliu
13968,13969,2014,10,4,0,119.0,138.0,8.0,88.0,2600.0,2.0,15.4,1011.5,15.1,0.1,13.0,1.3,Wanliu
13969,13970,2014,10,4,1,126.0,126.0,7.0,79.0,1800.0,9.0,15.2,1011.2,14.7,0.0,13.0,2.1,Wanliu
13970,13971,2014,10,4,2,71.0,71.0,7.0,48.0,1100.0,35.0,15.0,1010.9,15.0,0.1,13.0,1.8,Wanliu
13971,13972,2014,10,4,3,68.0,68.0,7.0,46.0,900.0,34.0,15.0,1011.1,14.4,0.0,13.0,2.2,Wanliu
13972,13973,2014,10,4,4,72.0,72.0,7.0,46.0,900.0,36.0,14.8,1011.6,13.8,0.0,13.0,2.4,Wanliu
13973,13974,2014,10,4,5,71.0,71.0,8.0,40.0,800.0,51.0,14.6,1011.8,13.6,0.0,16.0,2.6,Wanliu
13974,13975,2014,10,4,6,61.0,61.0,6.0,40.0,700.0,50.0,14.7,1012.5,13.9,0.0,13.0,2.3,Wanliu
13975,13976,2014,10,4,7,58.0,58.0,7.0,52.0,800.0,34.0,14.7,1012.8,13.9,0.1,13.0,1.9,Wanliu
13976,13977,2014,10,4,8,67.0,67.0,8.0,,800.0,12.0,15.0,1013.5,13.5,0.0,16.0,1.1,Wanliu
13977,13978,2014,10,4,9,60.0,60.0,7.0,,800.0,13.0,15.2,1013.8,13.7,0.0,13.0,1.0,Wanliu
13978,13979,2014,10,4,10,55.0,55.0,6.0,72.0,800.0,18.0,15.7,1013.5,13.5,0.0,16.0,1.8,Wanliu
13979,13980,2014,10,4,11,58.0,58.0,6.0,63.0,700.0,25.0,16.0,1013.2,13.8,0.0,13.0,0.7,Wanliu
13980,13981,2014,10,4,12,64.0,64.0,8.0,57.0,,33.0,16.5,1012.8,14.1,0.0,16.0,0.9,Wanliu
13981,13982,2014,10,4,13,73.0,73.0,7.0,64.0,700.0,25.0,16.5,1012.3,14.3,0.0,16.0,0.0,Wanliu
13982,13983,2014,10,4,14,73.0,73.0,8.0,59.0,700.0,31.0,16.8,1013.0,14.4,0.0,5.0,1.5,Wanliu
13983,13984,2014,10,4,15,81.0,81.0,7.0,64.0,800.0,28.0,16.4,1012.7,15.1,0.1,12.0,0.7,Wanliu
13984,13985,2014,10,4,16,88.0,88.0,8.0,77.0,900.0,15.0,16.4,1013.4,15.4,0.0,2.0,1.2,Wanliu
13985,13986,2014,10,4,17,91.0,91.0,6.0,78.0,1000.0,17.0,15.9,1013.9,15.1,0.0,2.0,0.8,Wanliu
13986,13987,2014,10,4,18,98.0,98.0,5.0,86.0,1000.0,9.0,14.3,1014.9,14.0,0.0,2.0,0.0,Wanliu
13987,13988,2014,10,4,19,103.0,103.0,6.0,99.0,1100.0,2.0,13.2,1016.0,13.2,0.0,4.0,0.0,Wanliu
13988,13989,2014,10,4,20,102.0,102.0,7.0,97.0,1200.0,2.0,12.6,1016.7,12.6,0.0,4.0,0.1,Wanliu
13989,13990,2014,10,4,21,89.0,89.0,8.0,87.0,1300.0,2.0,13.4,1017.1,13.4,0.0,15.0,0.6,Wanliu
13990,13991,2014,10,4,22,84.0,84.0,9.0,87.0,1500.0,2.0,14.1,1017.2,14.1,0.0,16.0,1.1,Wanliu
13991,13992,2014,10,4,23,80.0,80.0,7.0,92.0,1200.0,2.0,13.5,1017.0,13.5,0.0,14.0,1.8,Wanliu
13992,13993,2014,10,5,0,80.0,80.0,6.0,84.0,1100.0,2.0,12.1,1016.9,12.1,0.0,14.0,1.1,Wanliu
13993,13994,2014,10,5,1,87.0,87.0,6.0,82.0,1000.0,2.0,12.4,1017.0,12.4,0.0,2.0,0.4,Wanliu
13994,13995,2014,10,5,2,87.0,87.0,7.0,75.0,1000.0,2.0,12.7,1017.0,12.7,0.0,2.0,0.2,Wanliu
13995,13996,2014,10,5,3,71.0,71.0,7.0,70.0,1000.0,2.0,11.6,1017.0,11.6,0.0,6.0,0.1,Wanliu
13996,13997,2014,10,5,4,50.0,50.0,7.0,74.0,1000.0,2.0,12.1,1017.3,12.1,0.0,4.0,0.0,Wanliu
13997,13998,2014,10,5,5,57.0,57.0,6.0,72.0,1100.0,2.0,10.7,1018.0,10.7,0.0,11.0,0.5,Wanliu
13998,13999,2014,10,5,6,50.0,50.0,7.0,70.0,1100.0,2.0,10.8,1018.7,10.8,0.0,5.0,1.2,Wanliu
13999,14000,2014,10,5,7,55.0,55.0,7.0,63.0,1200.0,2.0,12.8,1019.4,12.8,0.0,5.0,0.8,Wanliu
14000,14001,2014,10,5,8,51.0,51.0,8.0,,1300.0,2.0,15.4,1019.7,8.8,0.0,5.0,2.7,Wanliu
14001,14002,2014,10,5,9,46.0,46.0,8.0,,900.0,3.0,18.0,1019.5,5.9,0.0,6.0,2.7,Wanliu
14002,14003,2014,10,5,10,16.0,16.0,5.0,42.0,400.0,28.0,18.8,1019.1,5.6,0.0,6.0,3.0,Wanliu
14003,14004,2014,10,5,11,10.0,10.0,7.0,33.0,300.0,42.0,20.1,1018.9,4.9,0.0,4.0,2.8,Wanliu
14004,14005,2014,10,5,12,8.0,8.0,9.0,36.0,,43.0,20.5,1018.2,5.3,0.0,5.0,2.6,Wanliu
14005,14006,2014,10,5,13,9.0,9.0,7.0,34.0,300.0,48.0,21.5,1017.9,3.2,0.0,6.0,5.4,Wanliu
14006,14007,2014,10,5,14,10.0,10.0,7.0,33.0,300.0,52.0,21.7,1017.8,3.4,0.0,5.0,3.3,Wanliu
14007,14008,2014,10,5,15,10.0,10.0,3.0,30.0,300.0,57.0,21.8,1017.8,1.4,0.0,5.0,3.3,Wanliu
14008,14009,2014,10,5,16,12.0,12.0,2.0,30.0,300.0,57.0,19.6,1018.1,2.4,0.0,2.0,1.6,Wanliu
14009,14010,2014,10,5,17,6.0,6.0,3.0,32.0,200.0,54.0,17.0,1018.8,4.6,0.0,1.0,1.1,Wanliu
14010,14011,2014,10,5,18,10.0,10.0,4.0,45.0,300.0,42.0,13.3,1019.8,7.9,0.0,1.0,0.1,Wanliu
14011,14012,2014,10,5,19,15.0,15.0,4.0,62.0,500.0,28.0,11.1,1020.4,8.7,0.0,4.0,0.0,Wanliu
14012,14013,2014,10,5,20,21.0,21.0,4.0,99.0,600.0,2.0,10.0,1021.0,8.6,0.0,4.0,0.0,Wanliu
14013,14014,2014,10,5,21,25.0,25.0,5.0,98.0,700.0,2.0,9.1,1021.1,7.2,0.0,4.0,0.0,Wanliu
14014,14015,2014,10,5,22,24.0,24.0,5.0,96.0,700.0,2.0,8.4,1021.3,6.4,0.0,4.0,0.0,Wanliu
14015,14016,2014,10,5,23,20.0,20.0,7.0,94.0,600.0,2.0,7.9,1021.5,5.9,0.0,4.0,0.0,Wanliu
14016,14017,2014,10,6,0,26.0,26.0,7.0,93.0,600.0,2.0,7.9,1021.4,5.7,0.0,4.0,0.0,Wanliu
14017,14018,2014,10,6,1,19.0,19.0,5.0,91.0,400.0,2.0,8.4,1021.3,5.1,0.0,4.0,0.0,Wanliu
14018,14019,2014,10,6,2,15.0,15.0,5.0,89.0,400.0,2.0,7.9,1020.9,4.7,0.0,4.0,0.0,Wanliu
14019,14020,2014,10,6,3,15.0,15.0,5.0,83.0,300.0,2.0,6.7,1020.7,5.5,0.0,1.0,0.0,Wanliu
14020,14021,2014,10,6,4,18.0,18.0,4.0,81.0,300.0,2.0,5.6,1020.8,5.2,0.0,4.0,0.1,Wanliu
14021,14022,2014,10,6,5,25.0,25.0,5.0,77.0,300.0,2.0,5.3,1021.3,5.2,0.0,4.0,0.0,Wanliu
14022,14023,2014,10,6,6,21.0,21.0,3.0,73.0,300.0,2.0,5.8,1021.5,5.8,0.0,4.0,0.0,Wanliu
14023,14024,2014,10,6,7,20.0,20.0,5.0,73.0,500.0,2.0,9.9,1021.6,7.5,0.0,1.0,1.2,Wanliu
14024,14025,2014,10,6,8,25.0,25.0,8.0,,600.0,2.0,13.7,1021.8,5.6,0.0,1.0,1.1,Wanliu
14025,14026,2014,10,6,9,19.0,19.0,8.0,,600.0,2.0,16.2,1021.4,6.3,0.0,1.0,1.1,Wanliu
14026,14027,2014,10,6,10,22.0,22.0,7.0,77.0,500.0,2.0,18.1,1020.3,4.3,0.0,16.0,1.5,Wanliu
14027,14028,2014,10,6,11,28.0,28.0,7.0,74.0,500.0,11.0,19.7,1019.1,2.5,0.0,16.0,1.1,Wanliu
14028,14029,2014,10,6,12,19.0,19.0,7.0,79.0,,17.0,20.9,1017.9,1.7,0.0,16.0,2.4,Wanliu
14029,14030,2014,10,6,13,28.0,28.0,7.0,79.0,400.0,29.0,21.7,1016.5,3.4,0.0,11.0,1.1,Wanliu
14030,14031,2014,10,6,14,14.0,14.0,4.0,50.0,300.0,54.0,21.6,1015.7,3.7,0.0,12.0,1.6,Wanliu
14031,14032,2014,10,6,15,14.0,40.0,6.0,46.0,300.0,61.0,21.2,1015.0,4.7,0.0,13.0,1.6,Wanliu
14032,14033,2014,10,6,16,20.0,50.0,5.0,50.0,300.0,62.0,19.9,1014.7,6.2,0.0,13.0,1.6,Wanliu
14033,14034,2014,10,6,17,26.0,80.0,6.0,56.0,300.0,67.0,18.2,1014.6,5.4,0.0,13.0,1.8,Wanliu
14034,14035,2014,10,6,18,37.0,70.0,7.0,74.0,400.0,58.0,17.2,1014.9,6.1,0.0,12.0,1.2,Wanliu
14035,14036,2014,10,6,19,50.0,95.0,9.0,102.0,500.0,41.0,17.3,1015.2,6.5,0.0,16.0,1.7,Wanliu
14036,14037,2014,10,6,20,62.0,115.0,8.0,127.0,600.0,24.0,15.3,1015.2,6.8,0.0,13.0,1.3,Wanliu
14037,14038,2014,10,6,21,76.0,118.0,11.0,125.0,700.0,21.0,13.8,1015.3,8.4,0.0,13.0,0.0,Wanliu
14038,14039,2014,10,6,22,87.0,146.0,11.0,140.0,700.0,10.0,11.8,1015.1,9.0,0.0,4.0,0.0,Wanliu
14039,14040,2014,10,6,23,94.0,150.0,9.0,143.0,700.0,4.0,11.6,1014.8,9.7,0.0,4.0,0.2,Wanliu
14040,14041,2014,10,7,0,110.0,158.0,9.0,143.0,700.0,3.0,11.8,1014.6,9.0,0.0,1.0,1.0,Wanliu
14041,14042,2014,10,7,1,109.0,208.0,8.0,144.0,900.0,2.0,11.4,1014.5,9.0,0.0,2.0,0.8,Wanliu
14042,14043,2014,10,7,2,84.0,144.0,8.0,131.0,900.0,2.0,10.7,1014.4,8.6,0.0,2.0,1.3,Wanliu
14043,14044,2014,10,7,3,71.0,101.0,8.0,121.0,700.0,2.0,10.0,1014.4,8.3,0.0,2.0,0.9,Wanliu
14044,14045,2014,10,7,4,73.0,128.0,8.0,110.0,700.0,2.0,9.6,1014.6,8.4,0.0,2.0,0.7,Wanliu
14045,14046,2014,10,7,5,70.0,118.0,8.0,109.0,800.0,2.0,9.1,1014.9,8.0,0.0,2.0,0.0,Wanliu
14046,14047,2014,10,7,6,68.0,128.0,8.0,104.0,900.0,2.0,9.1,1015.2,8.3,0.0,4.0,0.0,Wanliu
14047,14048,2014,10,7,7,66.0,137.0,9.0,102.0,1000.0,2.0,11.4,1015.6,9.1,0.0,1.0,0.7,Wanliu
14048,14049,2014,10,7,8,69.0,144.0,11.0,,1100.0,2.0,13.9,1015.8,8.7,0.0,2.0,1.7,Wanliu
14049,14050,2014,10,7,9,75.0,129.0,12.0,,900.0,2.0,16.1,1015.5,8.6,0.0,6.0,0.7,Wanliu
14050,14051,2014,10,7,10,79.0,124.0,14.0,113.0,900.0,2.0,17.3,1015.0,7.9,0.0,5.0,1.0,Wanliu
14051,14052,2014,10,7,11,82.0,97.0,17.0,103.0,1000.0,14.0,18.6,1014.3,8.0,0.0,1.0,1.4,Wanliu
14052,14053,2014,10,7,12,90.0,131.0,19.0,103.0,,29.0,20.1,1013.4,8.4,0.0,5.0,1.1,Wanliu
14053,14054,2014,10,7,13,106.0,129.0,19.0,105.0,1000.0,46.0,20.9,1012.9,8.8,0.0,2.0,1.5,Wanliu
14054,14055,2014,10,7,14,118.0,153.0,17.0,107.0,900.0,63.0,21.5,1012.2,9.4,0.0,1.0,0.9,Wanliu
14055,14056,2014,10,7,15,136.0,176.0,20.0,130.0,1100.0,60.0,21.4,1012.1,10.2,0.0,12.0,0.7,Wanliu
14056,14057,2014,10,7,16,161.0,199.0,22.0,163.0,1200.0,56.0,19.3,1012.0,12.8,0.0,12.0,0.0,Wanliu
14057,14058,2014,10,7,17,182.0,258.0,21.0,175.0,1300.0,56.0,15.9,1012.4,12.3,0.0,4.0,0.0,Wanliu
14058,14059,2014,10,7,18,198.0,259.0,19.0,204.0,1500.0,35.0,14.1,1013.0,12.3,0.0,4.0,0.0,Wanliu
14059,14060,2014,10,7,19,220.0,263.0,15.0,232.0,1600.0,15.0,13.2,1013.4,12.4,0.0,4.0,0.0,Wanliu
14060,14061,2014,10,7,20,216.0,288.0,12.0,239.0,1800.0,2.0,12.6,1013.7,12.3,0.0,4.0,0.0,Wanliu
14061,14062,2014,10,7,21,199.0,269.0,12.0,222.0,1900.0,2.0,12.4,1014.0,12.2,0.0,4.0,0.0,Wanliu
14062,14063,2014,10,7,22,195.0,260.0,12.0,202.0,2000.0,2.0,12.9,1014.0,11.6,0.0,4.0,0.0,Wanliu
14063,14064,2014,10,7,23,196.0,253.0,12.0,199.0,2000.0,2.0,12.7,1013.9,11.8,0.0,4.0,0.0,Wanliu
14064,14065,2014,10,8,0,180.0,228.0,10.0,181.0,1600.0,2.0,13.0,1014.1,11.4,0.0,2.0,1.1,Wanliu
14065,14066,2014,10,8,1,184.0,231.0,11.0,166.0,1600.0,2.0,12.4,1014.1,11.1,0.0,1.0,0.4,Wanliu
14066,14067,2014,10,8,2,169.0,203.0,9.0,150.0,1300.0,2.0,12.6,1014.0,11.3,0.0,2.0,1.5,Wanliu
14067,14068,2014,10,8,3,179.0,209.0,9.0,141.0,1300.0,2.0,12.8,1013.7,11.2,0.0,2.0,1.1,Wanliu
14068,14069,2014,10,8,4,186.0,205.0,7.0,136.0,1200.0,2.0,12.5,1013.9,11.2,0.0,2.0,0.5,Wanliu
14069,14070,2014,10,8,5,187.0,217.0,9.0,136.0,1200.0,2.0,12.5,1014.1,11.6,0.0,2.0,0.7,Wanliu
14070,14071,2014,10,8,6,188.0,214.0,9.0,137.0,1300.0,2.0,12.9,1014.6,11.6,0.0,2.0,0.0,Wanliu
14071,14072,2014,10,8,7,198.0,252.0,8.0,126.0,1300.0,2.0,12.8,1014.9,12.5,0.3,1.0,0.4,Wanliu
14072,14073,2014,10,8,8,200.0,250.0,7.0,,1600.0,2.0,14.3,1015.1,13.7,0.0,2.0,1.0,Wanliu
14073,14074,2014,10,8,9,194.0,250.0,10.0,,1900.0,2.0,16.5,1015.0,13.2,0.0,2.0,1.2,Wanliu
14074,14075,2014,10,8,10,225.0,225.0,10.0,,1900.0,2.0,16.5,1014.4,12.8,0.0,2.0,0.0,Wanliu
14075,14076,2014,10,8,11,241.0,241.0,16.0,108.0,1800.0,2.0,16.4,1013.8,14.1,0.5,3.0,0.7,Wanliu
14076,14077,2014,10,8,12,247.0,293.0,11.0,109.0,2000.0,2.0,18.2,1013.1,13.3,0.0,1.0,0.9,Wanliu
14077,14078,2014,10,8,13,253.0,253.0,14.0,98.0,1900.0,28.0,19.8,1012.3,13.5,0.0,1.0,0.0,Wanliu
14078,14079,2014,10,8,14,277.0,277.0,23.0,96.0,1900.0,49.0,20.2,1011.4,13.6,0.0,13.0,1.0,Wanliu
14079,14080,2014,10,8,15,298.0,298.0,27.0,104.0,1900.0,66.0,19.7,1011.3,14.5,0.0,12.0,0.2,Wanliu
14080,14081,2014,10,8,16,312.0,342.0,24.0,131.0,2100.0,50.0,18.4,1011.4,15.1,0.0,9.0,0.0,Wanliu
14081,14082,2014,10,8,17,323.0,366.0,20.0,153.0,2300.0,22.0,16.6,1011.8,15.0,0.0,4.0,0.0,Wanliu
14082,14083,2014,10,8,18,332.0,350.0,14.0,162.0,2500.0,3.0,15.5,1012.5,14.9,0.0,4.0,0.0,Wanliu
14083,14084,2014,10,8,19,341.0,362.0,12.0,174.0,2900.0,2.0,14.8,1012.8,14.5,0.0,4.0,0.0,Wanliu
14084,14085,2014,10,8,20,349.0,391.0,13.0,169.0,3300.0,2.0,14.1,1013.1,13.9,0.0,4.0,0.0,Wanliu
14085,14086,2014,10,8,21,343.0,343.0,13.0,164.0,3000.0,2.0,13.7,1013.4,13.7,0.0,4.0,0.0,Wanliu
14086,14087,2014,10,8,22,333.0,333.0,12.0,149.0,3000.0,2.0,13.4,1013.2,13.4,0.0,4.0,0.0,Wanliu
14087,14088,2014,10,8,23,329.0,329.0,11.0,135.0,3000.0,2.0,13.2,1013.2,13.2,0.0,1.0,0.5,Wanliu
14088,14089,2014,10,9,0,323.0,323.0,10.0,120.0,2600.0,2.0,12.7,1012.9,12.7,0.0,1.0,0.0,Wanliu
14089,14090,2014,10,9,1,315.0,315.0,12.0,112.0,2500.0,2.0,12.4,1013.1,12.4,0.0,4.0,0.0,Wanliu
14090,14091,2014,10,9,2,307.0,307.0,,103.0,2400.0,2.0,12.4,1012.9,12.4,0.0,4.0,0.0,Wanliu
14091,14092,2014,10,9,3,298.0,298.0,12.0,96.0,2300.0,2.0,12.7,1012.9,12.7,0.0,4.0,0.2,Wanliu
14092,14093,2014,10,9,4,292.0,292.0,11.0,94.0,2400.0,,12.6,1013.2,12.6,0.0,2.0,0.6,Wanliu
14093,14094,2014,10,9,5,292.0,292.0,12.0,95.0,2400.0,,12.4,1013.7,12.4,0.0,2.0,0.0,Wanliu
14094,14095,2014,10,9,6,306.0,306.0,7.0,83.0,2000.0,2.0,12.4,1014.1,12.4,0.0,2.0,0.0,Wanliu
14095,14096,2014,10,9,7,314.0,314.0,8.0,84.0,2100.0,2.0,13.5,1014.8,13.5,0.0,1.0,0.6,Wanliu
14096,14097,2014,10,9,8,320.0,320.0,9.0,88.0,2300.0,2.0,14.7,1015.2,14.7,0.0,2.0,1.2,Wanliu
14097,14098,2014,10,9,9,353.0,353.0,9.0,98.0,2200.0,2.0,16.6,1015.3,15.1,0.0,1.0,0.9,Wanliu
14098,14099,2014,10,9,10,365.0,365.0,12.0,97.0,2300.0,2.0,18.3,1014.9,15.4,0.0,2.0,1.0,Wanliu
14099,14100,2014,10,9,11,345.0,345.0,15.0,99.0,2100.0,7.0,19.5,1014.5,15.2,0.0,1.0,1.8,Wanliu
14100,14101,2014,10,9,12,348.0,348.0,16.0,90.0,1900.0,32.0,20.4,1013.7,15.6,0.0,2.0,0.0,Wanliu
14101,14102,2014,10,9,13,358.0,358.0,16.0,90.0,1900.0,49.0,21.2,1013.1,15.5,0.0,2.0,0.9,Wanliu
14102,14103,2014,10,9,14,375.0,375.0,19.0,83.0,1900.0,76.0,21.7,1012.8,15.8,0.0,14.0,0.6,Wanliu
14103,14104,2014,10,9,15,402.0,402.0,17.0,94.0,2000.0,83.0,21.4,1012.6,17.2,0.0,15.0,0.0,Wanliu
14104,14105,2014,10,9,16,,,,,,,19.6,1012.6,17.4,0.0,4.0,0.0,Wanliu
14105,14106,2014,10,9,17,421.0,421.0,12.0,109.0,2100.0,72.0,17.3,1012.9,16.3,0.0,4.0,0.0,Wanliu
14106,14107,2014,10,9,18,405.0,405.0,8.0,158.0,2300.0,12.0,16.2,1013.6,16.0,0.0,4.0,0.0,Wanliu
14107,14108,2014,10,9,19,402.0,402.0,8.0,170.0,2500.0,2.0,15.5,1014.1,15.5,0.0,4.0,0.0,Wanliu
14108,14109,2014,10,9,20,406.0,406.0,9.0,166.0,2900.0,2.0,15.2,1014.8,15.2,0.0,4.0,0.0,Wanliu
14109,14110,2014,10,9,21,406.0,406.0,10.0,156.0,2800.0,2.0,15.4,1015.1,15.4,0.0,1.0,0.6,Wanliu
14110,14111,2014,10,9,22,400.0,400.0,8.0,141.0,2600.0,2.0,14.8,1015.2,14.8,0.0,1.0,0.0,Wanliu
14111,14112,2014,10,9,23,394.0,394.0,7.0,125.0,2300.0,2.0,14.0,1015.7,14.0,0.0,4.0,0.0,Wanliu
14112,14113,2014,10,10,0,377.0,377.0,8.0,112.0,2400.0,2.0,14.4,1016.3,14.4,0.0,2.0,0.8,Wanliu
14113,14114,2014,10,10,1,367.0,367.0,10.0,107.0,2400.0,2.0,14.2,1016.2,14.2,0.0,2.0,0.9,Wanliu
14114,14115,2014,10,10,2,370.0,370.0,6.0,96.0,2000.0,2.0,13.9,1016.3,13.9,0.0,1.0,0.4,Wanliu
14115,14116,2014,10,10,3,371.0,371.0,5.0,88.0,1900.0,2.0,13.6,1016.0,13.6,0.0,3.0,0.5,Wanliu
14116,14117,2014,10,10,4,381.0,381.0,5.0,79.0,1900.0,5.0,12.7,1016.1,12.7,0.0,1.0,0.0,Wanliu
14117,14118,2014,10,10,5,362.0,362.0,5.0,69.0,1900.0,2.0,12.5,1016.8,12.5,0.0,4.0,0.0,Wanliu
14118,14119,2014,10,10,6,331.0,331.0,5.0,61.0,1900.0,2.0,13.7,1017.5,13.7,0.0,2.0,0.5,Wanliu
14119,14120,2014,10,10,7,301.0,301.0,7.0,61.0,2000.0,2.0,14.8,1018.0,14.8,0.0,2.0,0.9,Wanliu
14120,14121,2014,10,10,8,303.0,303.0,7.0,83.0,2200.0,2.0,15.6,1018.5,15.6,0.0,5.0,1.1,Wanliu
14121,14122,2014,10,10,9,314.0,314.0,6.0,86.0,1800.0,2.0,16.8,1018.5,15.5,0.0,2.0,1.1,Wanliu
14122,14123,2014,10,10,10,326.0,326.0,5.0,87.0,1900.0,2.0,18.3,1018.1,15.7,0.0,5.0,1.2,Wanliu
14123,14124,2014,10,10,11,334.0,334.0,13.0,97.0,2100.0,8.0,19.5,1017.5,16.0,0.0,2.0,1.1,Wanliu
14124,14125,2014,10,10,12,342.0,342.0,19.0,107.0,2200.0,12.0,20.6,1016.4,16.0,0.0,6.0,1.1,Wanliu
14125,14126,2014,10,10,13,358.0,358.0,24.0,121.0,2300.0,17.0,21.5,1015.5,16.5,0.0,2.0,1.0,Wanliu
14126,14127,2014,10,10,14,356.0,356.0,29.0,125.0,2300.0,27.0,21.3,1015.1,16.5,0.0,4.0,0.8,Wanliu
14127,14128,2014,10,10,15,354.0,354.0,29.0,126.0,2300.0,36.0,20.8,1014.6,17.0,0.0,7.0,0.0,Wanliu
