,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
13811,13812,2014,9,27,11,16.0,16.0,2.0,30.0,300.0,56.0,22.5,1013.0,7.5,0.0,1.0,1.1,Tiantan
13812,13813,2014,9,27,12,13.0,13.0,2.0,28.0,300.0,66.0,23.6,1012.0,6.8,0.0,7.0,1.6,Tiantan
13813,13814,2014,9,27,13,10.0,10.0,2.0,25.0,300.0,77.0,24.4,1011.4,6.2,0.0,6.0,1.1,Tiantan
13814,13815,2014,9,27,14,14.0,14.0,2.0,22.0,300.0,88.0,25.2,1011.0,6.9,0.0,9.0,1.2,Tiantan
13815,13816,2014,9,27,15,22.0,22.0,2.0,25.0,300.0,94.0,25.0,1010.7,5.7,0.0,3.0,1.6,Tiantan
13816,13817,2014,9,27,16,23.0,23.0,2.0,26.0,300.0,107.0,24.0,1010.8,8.8,0.0,3.0,1.7,Tiantan
13817,13818,2014,9,27,17,15.0,41.0,2.0,30.0,400.0,104.0,22.4,1011.0,7.8,0.0,11.0,1.7,Tiantan
13818,13819,2014,9,27,18,12.0,63.0,2.0,37.0,500.0,94.0,20.1,1011.6,8.7,0.0,9.0,1.1,Tiantan
13819,13820,2014,9,27,19,29.0,79.0,2.0,34.0,400.0,60.0,17.9,1012.1,12.1,0.0,2.0,1.5,Tiantan
13820,13821,2014,9,27,20,23.0,40.0,2.0,43.0,500.0,39.0,17.3,1012.5,11.8,0.0,2.0,0.4,Tiantan
13821,13822,2014,9,27,21,31.0,77.0,2.0,59.0,600.0,13.0,16.3,1012.9,12.1,0.0,4.0,0.5,Tiantan
13822,13823,2014,9,27,22,39.0,64.0,2.0,77.0,700.0,3.0,16.0,1012.9,12.7,0.0,5.0,0.7,Tiantan
13823,13824,2014,9,27,23,38.0,76.0,2.0,83.0,800.0,3.0,16.2,1013.2,13.1,0.0,1.0,0.8,Tiantan
13824,13825,2014,9,28,0,38.0,64.0,2.0,81.0,900.0,3.0,15.9,1013.4,13.0,0.0,2.0,0.7,Tiantan
13825,13826,2014,9,28,1,49.0,72.0,2.0,86.0,1000.0,3.0,15.8,1013.1,13.1,0.0,2.0,1.1,Tiantan
13826,13827,2014,9,28,2,49.0,77.0,2.0,83.0,1100.0,2.0,15.8,1012.5,12.4,0.0,2.0,1.4,Tiantan
13827,13828,2014,9,28,3,49.0,78.0,2.0,81.0,1100.0,2.0,15.5,1012.8,11.7,0.0,1.0,1.0,Tiantan
13828,13829,2014,9,28,4,53.0,81.0,2.0,65.0,1000.0,2.0,15.2,1012.7,12.0,0.0,5.0,1.0,Tiantan
13829,13830,2014,9,28,5,55.0,70.0,2.0,69.0,1100.0,2.0,15.1,1013.3,12.2,0.0,1.0,0.8,Tiantan
13830,13831,2014,9,28,6,66.0,140.0,3.0,75.0,1300.0,2.0,15.3,1013.5,11.9,0.0,6.0,0.8,Tiantan
13831,13832,2014,9,28,7,83.0,157.0,11.0,75.0,1400.0,2.0,16.2,1013.7,12.2,0.0,5.0,0.6,Tiantan
13832,13833,2014,9,28,8,81.0,163.0,8.0,68.0,1600.0,2.0,17.4,1014.1,12.9,0.0,4.0,0.9,Tiantan
13833,13834,2014,9,28,9,82.0,152.0,11.0,75.0,1700.0,2.0,18.6,1014.3,13.0,0.0,6.0,1.5,Tiantan
13834,13835,2014,9,28,10,87.0,164.0,16.0,81.0,2000.0,5.0,19.9,1013.5,14.3,0.0,1.0,0.8,Tiantan
13835,13836,2014,9,28,11,102.0,155.0,19.0,88.0,2100.0,9.0,21.1,1012.5,15.0,0.0,3.0,1.7,Tiantan
13836,13837,2014,9,28,12,98.0,147.0,20.0,91.0,2200.0,20.0,21.8,1012.0,14.4,0.0,11.0,1.7,Tiantan
13837,13838,2014,9,28,13,98.0,140.0,18.0,87.0,1600.0,30.0,22.5,1011.2,13.6,0.0,16.0,1.9,Tiantan
13838,13839,2014,9,28,14,73.0,88.0,16.0,51.0,1300.0,67.0,22.5,1010.6,13.6,0.0,9.0,1.4,Tiantan
13839,13840,2014,9,28,15,59.0,59.0,16.0,36.0,1200.0,82.0,22.0,1010.2,12.5,0.0,9.0,2.5,Tiantan
13840,13841,2014,9,28,16,44.0,44.0,15.0,32.0,1100.0,80.0,21.6,1010.2,13.5,0.0,9.0,2.6,Tiantan
13841,13842,2014,9,28,17,44.0,49.0,13.0,34.0,1100.0,77.0,21.0,1010.4,13.9,0.0,9.0,1.7,Tiantan
13842,13843,2014,9,28,18,39.0,77.0,12.0,44.0,1200.0,62.0,19.9,1010.4,14.3,0.0,12.0,0.7,Tiantan
13843,13844,2014,9,28,19,48.0,71.0,9.0,57.0,1300.0,42.0,18.5,1010.7,14.6,0.0,9.0,1.0,Tiantan
13844,13845,2014,9,28,20,49.0,61.0,6.0,73.0,1300.0,15.0,18.2,1010.5,14.3,0.0,9.0,0.2,Tiantan
13845,13846,2014,9,28,21,47.0,81.0,3.0,80.0,1300.0,2.0,17.4,1010.3,14.9,0.0,13.0,0.0,Tiantan
13846,13847,2014,9,28,22,58.0,60.0,4.0,74.0,1200.0,8.0,16.4,1010.1,14.9,0.0,3.0,0.7,Tiantan
13847,13848,2014,9,28,23,64.0,75.0,2.0,69.0,1200.0,2.0,15.6,1010.2,14.6,0.0,2.0,0.0,Tiantan
13848,13849,2014,9,29,0,74.0,76.0,2.0,61.0,1200.0,2.0,15.1,1009.8,14.3,0.0,4.0,0.0,Tiantan
13849,13850,2014,9,29,1,82.0,86.0,2.0,57.0,1200.0,2.0,15.0,1009.9,14.4,0.0,4.0,0.0,Tiantan
13850,13851,2014,9,29,2,88.0,93.0,2.0,50.0,1300.0,2.0,14.9,1009.2,14.4,0.0,4.0,0.1,Tiantan
13851,13852,2014,9,29,3,85.0,107.0,2.0,50.0,1400.0,2.0,15.2,1009.3,14.7,0.0,3.0,0.4,Tiantan
13852,13853,2014,9,29,4,87.0,136.0,3.0,60.0,1600.0,2.0,15.1,1009.7,14.5,0.0,2.0,0.7,Tiantan
13853,13854,2014,9,29,5,92.0,111.0,3.0,52.0,1600.0,2.0,15.3,1010.5,14.5,0.0,2.0,1.0,Tiantan
13854,13855,2014,9,29,6,85.0,110.0,3.0,55.0,1600.0,2.0,15.6,1011.5,14.6,0.0,6.0,0.9,Tiantan
13855,13856,2014,9,29,7,99.0,143.0,7.0,80.0,2000.0,2.0,16.8,1012.6,14.6,0.0,2.0,1.8,Tiantan
13856,13857,2014,9,29,8,97.0,124.0,10.0,69.0,1900.0,2.0,18.9,1013.7,14.8,0.0,5.0,0.9,Tiantan
13857,13858,2014,9,29,9,98.0,115.0,11.0,66.0,1700.0,7.0,21.4,1014.4,13.3,0.0,6.0,2.4,Tiantan
13858,13859,2014,9,29,10,96.0,97.0,10.0,59.0,1400.0,26.0,22.1,1014.9,9.3,0.0,4.0,2.5,Tiantan
13859,13860,2014,9,29,11,83.0,83.0,10.0,48.0,1200.0,49.0,22.9,1015.2,8.2,0.0,6.0,4.5,Tiantan
13860,13861,2014,9,29,12,59.0,59.0,6.0,29.0,700.0,67.0,22.5,1015.4,6.7,0.0,2.0,4.5,Tiantan
13861,13862,2014,9,29,13,27.0,27.0,3.0,21.0,400.0,72.0,22.6,1015.5,6.4,0.0,1.0,3.5,Tiantan
13862,13863,2014,9,29,14,18.0,18.0,2.0,20.0,300.0,71.0,22.9,1015.6,3.9,0.0,5.0,1.6,Tiantan
13863,13864,2014,9,29,15,10.0,16.0,2.0,22.0,300.0,72.0,21.9,1016.2,3.0,0.0,2.0,3.7,Tiantan
13864,13865,2014,9,29,16,11.0,13.0,2.0,29.0,300.0,67.0,20.7,1017.0,2.0,0.0,2.0,2.8,Tiantan
13865,13866,2014,9,29,17,3.0,5.0,2.0,27.0,300.0,68.0,19.4,1017.9,0.9,0.0,1.0,2.6,Tiantan
13866,13867,2014,9,29,18,12.0,12.0,2.0,33.0,300.0,54.0,18.3,1019.4,3.0,0.0,1.0,2.2,Tiantan
13867,13868,2014,9,29,19,28.0,160.0,3.0,42.0,500.0,47.0,16.9,1021.0,6.1,0.0,3.0,3.4,Tiantan
13868,13869,2014,9,29,20,32.0,51.0,5.0,43.0,600.0,39.0,15.2,1022.3,4.3,0.0,3.0,3.0,Tiantan
13869,13870,2014,9,29,21,24.0,77.0,8.0,48.0,700.0,21.0,14.7,1023.1,3.8,0.0,10.0,2.5,Tiantan
13870,13871,2014,9,29,22,40.0,100.0,20.0,56.0,1700.0,10.0,13.5,1023.6,2.7,0.0,10.0,3.6,Tiantan
13871,13872,2014,9,29,23,29.0,56.0,17.0,48.0,1100.0,14.0,12.8,1024.1,3.2,0.0,11.0,2.4,Tiantan
13872,13873,2014,9,30,0,22.0,50.0,13.0,39.0,700.0,17.0,12.3,1024.5,3.2,0.0,10.0,2.1,Tiantan
13873,13874,2014,9,30,1,23.0,56.0,17.0,44.0,1000.0,11.0,11.6,1024.7,1.8,0.0,11.0,1.3,Tiantan
13874,13875,2014,9,30,2,18.0,34.0,14.0,35.0,800.0,20.0,11.2,1024.6,1.4,0.0,9.0,0.9,Tiantan
13875,13876,2014,9,30,3,21.0,33.0,14.0,36.0,800.0,19.0,11.0,1024.6,0.4,0.0,10.0,1.4,Tiantan
13876,13877,2014,9,30,4,14.0,21.0,12.0,30.0,700.0,27.0,10.9,1024.9,0.3,0.0,9.0,1.2,Tiantan
13877,13878,2014,9,30,5,15.0,18.0,12.0,35.0,600.0,25.0,10.8,1024.9,-0.7,0.0,11.0,1.4,Tiantan
13878,13879,2014,9,30,6,15.0,27.0,12.0,38.0,700.0,21.0,10.9,1025.1,0.0,0.0,9.0,0.9,Tiantan
13879,13880,2014,9,30,7,15.0,18.0,11.0,31.0,600.0,29.0,11.3,1024.9,0.4,0.0,11.0,0.8,Tiantan
13880,13881,2014,9,30,8,13.0,18.0,11.0,38.0,600.0,25.0,11.6,1025.2,0.1,0.0,10.0,1.2,Tiantan
13881,13882,2014,9,30,9,11.0,34.0,10.0,43.0,600.0,20.0,12.0,1025.2,0.1,0.0,12.0,1.6,Tiantan
13882,13883,2014,9,30,10,23.0,33.0,13.0,45.0,600.0,19.0,12.8,1024.1,0.5,0.0,10.0,1.1,Tiantan
13883,13884,2014,9,30,11,26.0,39.0,11.0,39.0,600.0,27.0,13.5,1023.1,-1.3,0.0,10.0,2.7,Tiantan
13884,13885,2014,9,30,12,21.0,34.0,11.0,38.0,600.0,31.0,14.5,1021.9,-1.6,0.0,13.0,2.2,Tiantan
13885,13886,2014,9,30,13,22.0,22.0,10.0,29.0,400.0,46.0,14.9,1020.7,-0.8,0.0,1.0,2.0,Tiantan
13886,13887,2014,9,30,14,18.0,39.0,9.0,28.0,400.0,53.0,15.6,1019.5,0.9,0.0,9.0,1.2,Tiantan
13887,13888,2014,9,30,15,21.0,37.0,8.0,28.0,400.0,59.0,15.3,1018.9,-0.1,0.0,13.0,2.2,Tiantan
13888,13889,2014,9,30,16,27.0,44.0,7.0,30.0,400.0,60.0,14.9,1018.6,0.7,0.0,16.0,2.3,Tiantan
13889,13890,2014,9,30,17,19.0,44.0,6.0,28.0,400.0,55.0,13.8,1018.2,1.1,0.0,9.0,1.7,Tiantan
13890,13891,2014,9,30,18,,47.0,6.0,33.0,500.0,47.0,13.4,1018.0,1.4,0.0,11.0,0.8,Tiantan
13891,13892,2014,9,30,19,9.0,58.0,4.0,36.0,500.0,41.0,12.5,1018.0,2.9,0.0,11.0,1.2,Tiantan
13892,13893,2014,9,30,20,29.0,57.0,4.0,47.0,600.0,23.0,12.3,1017.8,3.5,0.0,10.0,1.2,Tiantan
13893,13894,2014,9,30,21,45.0,80.0,4.0,67.0,800.0,7.0,13.4,1017.7,2.9,0.0,11.0,1.3,Tiantan
13894,13895,2014,9,30,22,43.0,81.0,6.0,75.0,900.0,2.0,13.4,1017.0,3.2,0.0,3.0,1.4,Tiantan
13895,13896,2014,9,30,23,52.0,104.0,9.0,79.0,1000.0,3.0,12.9,1016.4,4.1,0.0,3.0,1.9,Tiantan
13896,13897,2014,10,1,0,65.0,120.0,9.0,77.0,1000.0,2.0,13.1,1015.8,4.0,0.0,10.0,1.5,Tiantan
13897,13898,2014,10,1,1,77.0,118.0,10.0,74.0,1000.0,3.0,12.8,1015.2,5.2,0.0,1.0,1.0,Tiantan
13898,13899,2014,10,1,2,74.0,137.0,9.0,69.0,900.0,4.0,12.1,1014.3,5.7,0.0,5.0,1.0,Tiantan
13899,13900,2014,10,1,3,81.0,137.0,8.0,65.0,900.0,2.0,12.0,1013.8,5.8,0.0,4.0,1.0,Tiantan
13900,13901,2014,10,1,4,75.0,96.0,7.0,71.0,800.0,2.0,11.9,1013.5,6.2,0.0,6.0,0.7,Tiantan
13901,13902,2014,10,1,5,73.0,126.0,7.0,67.0,800.0,2.0,11.8,1013.6,6.3,0.0,2.0,1.2,Tiantan
13902,13903,2014,10,1,6,68.0,127.0,7.0,67.0,900.0,2.0,11.7,1013.7,6.6,0.0,5.0,0.9,Tiantan
13903,13904,2014,10,1,7,56.0,118.0,7.0,63.0,900.0,2.0,12.2,1013.5,7.1,0.0,3.0,0.9,Tiantan
13904,13905,2014,10,1,8,62.0,107.0,7.0,61.0,900.0,2.0,12.9,1013.3,7.8,0.0,2.0,0.0,Tiantan
13905,13906,2014,10,1,9,63.0,125.0,7.0,63.0,1000.0,2.0,14.0,1013.1,8.2,0.0,5.0,1.0,Tiantan
13906,13907,2014,10,1,10,68.0,129.0,8.0,65.0,1100.0,2.0,14.2,1012.5,7.9,0.0,5.0,1.1,Tiantan
13907,13908,2014,10,1,11,82.0,131.0,10.0,74.0,1200.0,4.0,13.9,1011.8,7.9,0.0,5.0,1.8,Tiantan
13908,13909,2014,10,1,12,83.0,137.0,10.0,78.0,1300.0,5.0,13.2,1011.3,8.7,0.0,4.0,1.4,Tiantan
13909,13910,2014,10,1,13,86.0,150.0,8.0,75.0,1400.0,5.0,10.6,1011.1,9.0,2.1,4.0,1.3,Tiantan
13910,13911,2014,10,1,14,69.0,113.0,4.0,65.0,1100.0,3.0,10.5,1010.7,9.4,2.7,6.0,1.7,Tiantan
13911,13912,2014,10,1,15,63.0,63.0,2.0,60.0,1000.0,3.0,10.8,1010.5,9.9,1.0,6.0,1.6,Tiantan
13912,13913,2014,10,1,16,66.0,66.0,2.0,61.0,1300.0,2.0,10.9,1010.3,9.8,0.1,6.0,1.1,Tiantan
13913,13914,2014,10,1,17,70.0,70.0,2.0,63.0,1400.0,2.0,11.0,1010.4,9.7,0.3,2.0,0.6,Tiantan
13914,13915,2014,10,1,18,82.0,82.0,2.0,65.0,1400.0,2.0,11.0,1010.2,9.9,0.4,3.0,0.6,Tiantan
13915,13916,2014,10,1,19,96.0,96.0,2.0,65.0,1400.0,2.0,11.1,1010.8,10.0,0.9,2.0,0.8,Tiantan
13916,13917,2014,10,1,20,96.0,96.0,2.0,66.0,1400.0,2.0,11.0,1010.7,10.1,1.3,6.0,1.4,Tiantan
13917,13918,2014,10,1,21,92.0,92.0,2.0,64.0,1300.0,2.0,11.0,1010.6,10.1,2.7,6.0,0.3,Tiantan
13918,13919,2014,10,1,22,81.0,81.0,2.0,61.0,1300.0,2.0,11.0,1010.2,10.1,1.0,1.0,1.1,Tiantan
13919,13920,2014,10,1,23,73.0,73.0,2.0,55.0,1100.0,2.0,11.1,1009.7,10.3,0.1,6.0,0.8,Tiantan
13920,13921,2014,10,2,0,67.0,67.0,2.0,55.0,1100.0,2.0,10.9,1009.2,10.0,0.0,6.0,0.1,Tiantan
13921,13922,2014,10,2,1,80.0,80.0,2.0,53.0,1000.0,2.0,10.2,1008.8,9.4,0.0,8.0,0.9,Tiantan
13922,13923,2014,10,2,2,57.0,57.0,2.0,40.0,900.0,3.0,9.5,1008.6,9.0,0.0,14.0,1.0,Tiantan
13923,13924,2014,10,2,3,58.0,58.0,2.0,33.0,900.0,2.0,9.0,1008.3,8.5,0.0,14.0,0.7,Tiantan
13924,13925,2014,10,2,4,62.0,62.0,2.0,33.0,900.0,2.0,8.9,1008.3,8.6,0.1,15.0,0.0,Tiantan
13925,13926,2014,10,2,5,54.0,54.0,2.0,31.0,900.0,2.0,8.9,1008.7,8.8,0.0,13.0,0.7,Tiantan
13926,13927,2014,10,2,6,52.0,52.0,2.0,31.0,1000.0,2.0,9.4,1008.7,9.3,0.0,10.0,0.6,Tiantan
13927,13928,2014,10,2,7,58.0,58.0,2.0,29.0,1100.0,2.0,11.1,1009.3,10.9,0.0,16.0,0.7,Tiantan
13928,13929,2014,10,2,8,54.0,54.0,2.0,30.0,1100.0,2.0,13.1,1009.3,10.6,0.0,15.0,0.4,Tiantan
13929,13930,2014,10,2,9,62.0,62.0,2.0,49.0,1100.0,4.0,15.0,1009.1,10.8,0.0,13.0,1.3,Tiantan
13930,13931,2014,10,2,10,67.0,67.0,3.0,54.0,1000.0,8.0,16.6,1008.8,11.3,0.0,12.0,1.3,Tiantan
13931,13932,2014,10,2,11,72.0,72.0,5.0,66.0,1100.0,11.0,19.2,1008.3,10.7,0.0,4.0,2.0,Tiantan
13932,13933,2014,10,2,12,69.0,69.0,12.0,63.0,1100.0,22.0,20.8,1007.7,10.6,0.0,16.0,2.4,Tiantan
13933,13934,2014,10,2,13,60.0,60.0,13.0,64.0,1000.0,28.0,20.9,1007.3,8.8,0.0,8.0,2.8,Tiantan
13934,13935,2014,10,2,14,80.0,80.0,9.0,66.0,1000.0,43.0,22.2,1007.5,9.7,0.0,7.0,1.8,Tiantan
13935,13936,2014,10,2,15,72.0,72.0,5.0,58.0,800.0,50.0,21.9,1007.6,9.4,0.0,2.0,1.7,Tiantan
13936,13937,2014,10,2,16,52.0,52.0,4.0,53.0,800.0,47.0,21.1,1008.3,9.7,0.0,10.0,2.3,Tiantan
13937,13938,2014,10,2,17,55.0,55.0,4.0,53.0,800.0,54.0,18.2,1008.9,12.6,0.0,14.0,0.5,Tiantan
13938,13939,2014,10,2,18,53.0,53.0,2.0,51.0,800.0,37.0,15.2,1009.6,13.2,0.0,3.0,1.0,Tiantan
13939,13940,2014,10,2,19,55.0,55.0,2.0,54.0,800.0,16.0,14.2,1010.4,12.9,0.0,11.0,0.6,Tiantan
13940,13941,2014,10,2,20,68.0,68.0,2.0,52.0,1000.0,2.0,14.6,1011.1,13.3,0.0,3.0,1.1,Tiantan
13941,13942,2014,10,2,21,81.0,81.0,2.0,51.0,1200.0,2.0,13.1,1011.6,12.3,0.0,5.0,1.2,Tiantan
13942,13943,2014,10,2,22,80.0,80.0,2.0,54.0,1500.0,2.0,12.5,1011.8,11.9,0.0,5.0,1.0,Tiantan
13943,13944,2014,10,2,23,77.0,77.0,2.0,49.0,1400.0,2.0,11.7,1012.0,11.2,0.0,4.0,0.4,Tiantan
13944,13945,2014,10,3,0,77.0,77.0,2.0,42.0,1500.0,2.0,12.2,1012.5,11.9,0.0,5.0,1.0,Tiantan
13945,13946,2014,10,3,1,83.0,83.0,2.0,33.0,1400.0,2.0,11.5,1012.6,11.0,0.0,10.0,1.4,Tiantan
13946,13947,2014,10,3,2,83.0,83.0,2.0,28.0,1300.0,2.0,12.3,1012.6,12.0,0.0,1.0,0.9,Tiantan
13947,13948,2014,10,3,3,80.0,80.0,2.0,34.0,1300.0,2.0,12.7,1012.9,12.1,0.0,3.0,0.9,Tiantan
13948,13949,2014,10,3,4,76.0,76.0,2.0,53.0,1500.0,2.0,13.1,1013.3,12.3,0.0,1.0,0.8,Tiantan
13949,13950,2014,10,3,5,137.0,137.0,2.0,68.0,1800.0,2.0,13.1,1013.3,11.8,0.0,1.0,0.9,Tiantan
13950,13951,2014,10,3,6,144.0,144.0,3.0,70.0,1900.0,2.0,13.3,1013.8,11.5,0.0,6.0,0.9,Tiantan
13951,13952,2014,10,3,7,157.0,157.0,7.0,69.0,2300.0,2.0,13.5,1014.7,11.4,0.0,1.0,1.0,Tiantan
13952,13953,2014,10,3,8,134.0,134.0,10.0,64.0,2500.0,3.0,13.5,1014.9,10.8,0.0,6.0,1.1,Tiantan
13953,13954,2014,10,3,9,135.0,135.0,11.0,62.0,2700.0,3.0,14.2,1015.2,11.2,0.0,6.0,0.2,Tiantan
13954,13955,2014,10,3,10,136.0,136.0,12.0,63.0,2700.0,4.0,14.5,1014.6,11.1,0.0,10.0,0.7,Tiantan
13955,13956,2014,10,3,11,,,12.0,63.0,2700.0,55.0,15.0,1014.0,11.6,0.0,1.0,1.3,Tiantan
13956,13957,2014,10,3,12,,,12.0,63.0,2700.0,4.0,16.0,1013.1,12.4,0.0,3.0,0.5,Tiantan
13957,13958,2014,10,3,13,,,,,,55.0,17.3,1012.6,12.6,0.0,11.0,0.9,Tiantan
13958,13959,2014,10,3,14,,,,,,,17.9,1012.2,12.8,0.0,2.0,1.4,Tiantan
13959,13960,2014,10,3,15,,,,,,55.0,17.7,1012.3,13.2,0.0,2.0,1.6,Tiantan
13960,13961,2014,10,3,16,,,,,,,17.3,1012.2,13.8,0.0,3.0,1.6,Tiantan
13961,13962,2014,10,3,17,,,,,,38.0,16.6,1012.5,14.1,0.0,2.0,1.3,Tiantan
13962,13963,2014,10,3,18,,,,,,16.0,16.4,1013.5,14.1,0.0,2.0,1.2,Tiantan
13963,13964,2014,10,3,19,,,,,,4.0,16.0,1013.2,13.8,0.0,3.0,2.2,Tiantan
13964,13965,2014,10,3,20,,,,,,,16.0,1013.8,13.1,0.0,5.0,1.1,Tiantan
13965,13966,2014,10,3,21,,,,,,4.0,15.5,1013.6,13.9,0.0,1.0,1.2,Tiantan
13966,13967,2014,10,3,22,,,,,,,15.3,1013.6,14.0,0.5,11.0,1.5,Tiantan
13967,13968,2014,10,3,23,,,,,,4.0,15.2,1013.5,13.6,0.4,13.0,2.0,Tiantan
13968,13969,2014,10,4,0,,,,,,4.0,15.1,1013.3,13.6,0.1,11.0,2.5,Tiantan
13969,13970,2014,10,4,1,,,,,,,15.1,1013.2,13.6,0.0,12.0,2.4,Tiantan
13970,13971,2014,10,4,2,,,,,,4.0,14.9,1012.8,13.6,0.0,11.0,2.3,Tiantan
13971,13972,2014,10,4,3,,,,,,4.0,14.6,1012.9,13.0,0.1,12.0,2.4,Tiantan
13972,13973,2014,10,4,4,,,,,,4.0,14.5,1013.3,12.7,0.1,11.0,1.5,Tiantan
13973,13974,2014,10,4,5,,,,,,4.0,14.2,1013.6,12.4,0.0,12.0,1.0,Tiantan
13974,13975,2014,10,4,6,,,,,,,14.3,1014.2,12.5,0.0,11.0,1.6,Tiantan
13975,13976,2014,10,4,7,,,,,,4.0,14.4,1014.8,12.6,0.0,12.0,1.4,Tiantan
13976,13977,2014,10,4,8,,,,,,4.0,14.7,1015.3,12.7,0.0,9.0,1.0,Tiantan
13977,13978,2014,10,4,9,,,,,,4.0,15.0,1015.4,12.3,0.0,9.0,1.1,Tiantan
13978,13979,2014,10,4,10,,,,,,,15.1,1015.2,12.4,0.0,9.0,1.4,Tiantan
13979,13980,2014,10,4,11,56.0,56.0,3.0,37.0,1100.0,44.0,15.5,1014.9,12.4,0.0,5.0,0.6,Tiantan
13980,13981,2014,10,4,12,75.0,75.0,3.0,38.0,1000.0,41.0,15.8,1014.5,12.7,0.0,15.0,0.5,Tiantan
13981,13982,2014,10,4,13,76.0,76.0,3.0,41.0,900.0,47.0,16.0,1014.1,12.7,0.0,3.0,1.0,Tiantan
13982,13983,2014,10,4,14,80.0,80.0,3.0,43.0,900.0,57.0,16.1,1014.4,13.0,0.0,2.0,2.7,Tiantan
13983,13984,2014,10,4,15,86.0,92.0,3.0,59.0,1100.0,39.0,15.6,1014.5,13.6,0.0,1.0,2.0,Tiantan
13984,13985,2014,10,4,16,86.0,92.0,2.0,65.0,1200.0,30.0,15.4,1015.1,13.2,0.0,2.0,1.1,Tiantan
13985,13986,2014,10,4,17,86.0,92.0,3.0,61.0,1200.0,33.0,15.3,1015.8,13.7,0.0,1.0,0.7,Tiantan
13986,13987,2014,10,4,18,86.0,92.0,2.0,64.0,1100.0,27.0,14.5,1016.6,13.2,0.0,5.0,0.5,Tiantan
13987,13988,2014,10,4,19,96.0,96.0,2.0,67.0,1100.0,22.0,13.7,1017.5,12.9,0.0,1.0,0.8,Tiantan
13988,13989,2014,10,4,20,87.0,90.0,2.0,63.0,1100.0,6.0,14.1,1018.3,13.6,0.0,3.0,1.2,Tiantan
13989,13990,2014,10,4,21,88.0,89.0,2.0,62.0,1200.0,12.0,14.1,1018.9,13.0,0.0,1.0,2.2,Tiantan
13990,13991,2014,10,4,22,88.0,89.0,2.0,46.0,1300.0,13.0,13.5,1018.9,12.7,0.0,13.0,1.0,Tiantan
13991,13992,2014,10,4,23,56.0,56.0,2.0,49.0,1400.0,3.0,13.7,1018.7,12.8,0.0,9.0,0.7,Tiantan
13992,13993,2014,10,5,0,54.0,54.0,2.0,48.0,1600.0,2.0,13.5,1018.5,12.6,0.0,12.0,0.7,Tiantan
13993,13994,2014,10,5,1,54.0,54.0,2.0,48.0,1600.0,2.0,12.3,1018.5,11.7,0.0,4.0,0.3,Tiantan
13994,13995,2014,10,5,2,59.0,59.0,2.0,42.0,1400.0,2.0,12.4,1018.4,11.9,0.0,3.0,1.3,Tiantan
13995,13996,2014,10,5,3,59.0,59.0,2.0,40.0,1200.0,2.0,12.3,1018.5,12.0,0.0,1.0,1.0,Tiantan
13996,13997,2014,10,5,4,58.0,58.0,2.0,28.0,1200.0,2.0,12.2,1019.0,11.9,0.0,2.0,1.7,Tiantan
13997,13998,2014,10,5,5,54.0,54.0,2.0,31.0,1200.0,2.0,11.7,1019.8,11.4,0.0,1.0,1.2,Tiantan
13998,13999,2014,10,5,6,50.0,50.0,2.0,33.0,1300.0,2.0,11.9,1020.2,11.4,0.0,5.0,1.6,Tiantan
13999,14000,2014,10,5,7,52.0,52.0,2.0,45.0,1300.0,2.0,13.7,1020.8,8.7,0.0,4.0,3.3,Tiantan
14000,14001,2014,10,5,8,43.0,43.0,2.0,55.0,1100.0,8.0,16.1,1021.1,5.1,0.0,7.0,1.5,Tiantan
14001,14002,2014,10,5,9,34.0,34.0,3.0,42.0,700.0,29.0,17.4,1020.8,4.0,0.0,7.0,2.9,Tiantan
14002,14003,2014,10,5,10,7.0,7.0,2.0,33.0,400.0,51.0,18.5,1020.6,3.9,0.0,4.0,2.4,Tiantan
14003,14004,2014,10,5,11,7.0,7.0,2.0,28.0,300.0,59.0,19.3,1020.3,3.4,0.0,4.0,2.8,Tiantan
14004,14005,2014,10,5,12,10.0,10.0,3.0,28.0,300.0,63.0,19.6,1019.8,2.9,0.0,4.0,3.1,Tiantan
14005,14006,2014,10,5,13,19.0,19.0,2.0,25.0,300.0,70.0,19.7,1019.4,3.0,0.0,4.0,3.1,Tiantan
14006,14007,2014,10,5,14,5.0,5.0,2.0,26.0,400.0,72.0,19.9,1019.4,3.1,0.0,2.0,3.1,Tiantan
14007,14008,2014,10,5,15,11.0,11.0,2.0,28.0,400.0,72.0,20.6,1019.6,1.9,0.0,6.0,2.7,Tiantan
14008,14009,2014,10,5,16,15.0,15.0,2.0,27.0,400.0,74.0,19.5,1020.0,1.0,0.0,2.0,3.3,Tiantan
14009,14010,2014,10,5,17,11.0,11.0,2.0,32.0,400.0,68.0,16.1,1020.5,3.8,0.0,1.0,1.1,Tiantan
14010,14011,2014,10,5,18,19.0,19.0,2.0,41.0,400.0,58.0,12.4,1021.3,5.5,0.0,16.0,0.6,Tiantan
14011,14012,2014,10,5,19,12.0,12.0,2.0,57.0,500.0,36.0,11.2,1022.0,6.5,0.0,8.0,0.5,Tiantan
14012,14013,2014,10,5,20,16.0,16.0,2.0,55.0,500.0,14.0,10.1,1022.5,7.7,0.0,8.0,0.0,Tiantan
