,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
16552,16553,2015,1,19,16,48.0,65.0,29.0,40.0,1300.0,59.0,5.0,1021.0,-15.6,0.0,9.0,2.1,Dongsi
16553,16554,2015,1,19,17,61.0,90.0,44.0,52.0,1600.0,50.0,4.0,1020.0,-14.8,0.0,3.0,1.6,Dongsi
16554,16555,2015,1,19,18,55.0,97.0,38.0,68.0,1500.0,31.0,2.0,1022.0,-13.4,0.0,3.0,1.2,Dongsi
16555,16556,2015,1,19,19,81.0,118.0,62.0,100.0,1900.0,2.0,-1.0,1022.0,-14.2,0.0,3.0,1.2,Dongsi
16556,16557,2015,1,19,20,89.0,126.0,54.0,100.0,2000.0,2.0,0.0,1017.0,-13.0,0.0,3.0,2.2,Dongsi
16557,16558,2015,1,19,21,89.0,131.0,52.0,91.0,1900.0,2.0,0.0,1023.0,-12.0,0.0,3.0,1.2,Dongsi
16558,16559,2015,1,19,22,71.0,118.0,56.0,85.0,2200.0,2.0,-2.0,1022.0,-12.7,0.0,1.0,1.2,Dongsi
16559,16560,2015,1,19,23,54.0,92.0,48.0,79.0,2100.0,2.0,-4.0,1023.0,-12.0,0.0,2.0,1.6,Dongsi
16560,16561,2015,1,20,0,55.0,87.0,50.0,82.0,1800.0,2.0,-4.0,1019.0,-12.0,0.0,2.0,1.9,Dongsi
16561,16562,2015,1,20,1,71.0,105.0,38.0,78.0,1800.0,2.0,-4.0,1023.0,-9.6,0.0,1.0,1.0,Dongsi
16562,16563,2015,1,20,2,77.0,89.0,30.0,75.0,1600.0,2.0,-5.0,1018.0,-9.3,0.0,1.0,0.9,Dongsi
16563,16564,2015,1,20,3,74.0,103.0,29.0,72.0,2100.0,2.0,-5.0,1017.0,-8.9,0.0,5.0,0.9,Dongsi
16564,16565,2015,1,20,4,74.0,92.0,38.0,75.0,2400.0,2.0,-5.0,1021.0,-9.1,0.0,5.0,0.9,Dongsi
16565,16566,2015,1,20,5,70.0,103.0,47.0,78.0,2400.0,2.0,-7.0,1020.0,-10.0,0.0,2.0,0.4,Dongsi
16566,16567,2015,1,20,6,72.0,102.0,47.0,78.0,2500.0,2.0,-8.0,1017.0,-11.3,0.0,10.0,0.6,Dongsi
16567,16568,2015,1,20,7,77.0,99.0,45.0,83.0,2700.0,2.0,-8.0,1017.0,-11.0,0.0,11.0,0.1,Dongsi
16568,16569,2015,1,20,8,73.0,105.0,44.0,85.0,2700.0,2.0,-8.0,1019.0,-11.7,0.0,2.0,1.4,Dongsi
16569,16570,2015,1,20,9,75.0,116.0,43.0,86.0,2700.0,2.0,-5.0,1021.0,-11.4,0.0,2.0,0.9,Dongsi
16570,16571,2015,1,20,10,76.0,122.0,52.0,80.0,2400.0,2.0,-1.0,1017.0,-9.9,0.0,6.0,2.0,Dongsi
16571,16572,2015,1,20,11,84.0,123.0,58.0,79.0,2200.0,7.0,0.0,1017.0,-9.7,0.0,6.0,1.7,Dongsi
16572,16573,2015,1,20,12,84.0,114.0,61.0,73.0,2100.0,14.0,2.0,1017.0,-8.2,0.0,4.0,1.6,Dongsi
16573,16574,2015,1,20,13,69.0,71.0,59.0,54.0,1700.0,30.0,3.0,1015.0,-7.8,0.0,1.0,1.7,Dongsi
16574,16575,2015,1,20,14,74.0,89.0,60.0,56.0,1600.0,30.0,3.0,1012.0,-8.4,0.0,6.0,1.3,Dongsi
16575,16576,2015,1,20,15,82.0,91.0,62.0,58.0,1600.0,32.0,3.0,1017.0,-8.7,0.0,2.0,2.1,Dongsi
16576,16577,2015,1,20,16,86.0,95.0,62.0,69.0,1600.0,28.0,3.0,1018.0,-9.3,0.0,2.0,2.0,Dongsi
16577,16578,2015,1,20,17,90.0,109.0,64.0,83.0,1700.0,17.0,3.0,1018.0,-8.7,0.0,2.0,0.5,Dongsi
16578,16579,2015,1,20,18,92.0,114.0,59.0,92.0,1700.0,4.0,0.0,1016.0,-9.2,0.0,5.0,0.5,Dongsi
16579,16580,2015,1,20,19,108.0,130.0,60.0,101.0,1900.0,2.0,0.0,1019.0,-8.5,0.0,5.0,0.0,Dongsi
16580,16581,2015,1,20,20,106.0,126.0,64.0,107.0,2100.0,2.0,-2.0,1018.0,-9.4,0.0,16.0,0.5,Dongsi
16581,16582,2015,1,20,21,109.0,115.0,62.0,106.0,2300.0,2.0,-4.0,1017.0,-10.4,0.0,16.0,0.1,Dongsi
16582,16583,2015,1,20,22,112.0,134.0,56.0,104.0,2700.0,2.0,-4.0,1021.0,-9.6,0.0,8.0,0.8,Dongsi
16583,16584,2015,1,20,23,92.0,116.0,62.0,100.0,2300.0,2.0,1.0,1021.0,-10.8,0.0,15.0,1.6,Dongsi
16584,16585,2015,1,21,0,42.0,64.0,35.0,75.0,1300.0,2.0,3.0,1019.0,-12.5,0.0,8.0,4.6,Dongsi
16585,16586,2015,1,21,1,9.0,50.0,18.0,43.0,600.0,24.0,3.0,1024.0,-12.5,0.0,8.0,3.7,Dongsi
16586,16587,2015,1,21,2,10.0,25.0,16.0,34.0,500.0,28.0,3.0,1023.0,-12.1,0.0,7.0,3.0,Dongsi
16587,16588,2015,1,21,3,8.0,26.0,22.0,30.0,500.0,28.0,2.0,1021.0,-12.3,0.0,4.0,3.7,Dongsi
16588,16589,2015,1,21,4,13.0,19.0,28.0,32.0,400.0,38.0,2.0,1022.0,-11.9,0.0,7.0,3.0,Dongsi
16589,16590,2015,1,21,5,10.0,21.0,22.0,26.0,500.0,42.0,1.0,1023.0,-13.1,0.0,7.0,2.3,Dongsi
16590,16591,2015,1,21,6,7.0,34.0,22.0,28.0,500.0,42.0,0.0,1023.0,-13.7,0.0,7.0,4.1,Dongsi
16591,16592,2015,1,21,7,10.0,41.0,20.0,26.0,500.0,48.0,0.0,1023.0,-13.7,0.0,7.0,2.2,Dongsi
16592,16593,2015,1,21,8,7.0,22.0,20.0,33.0,500.0,38.0,0.0,1026.0,-13.7,0.0,7.0,2.0,Dongsi
16593,16594,2015,1,21,9,10.0,28.0,18.0,34.0,600.0,38.0,0.0,1024.0,-14.8,0.0,7.0,3.3,Dongsi
16594,16595,2015,1,21,10,13.0,26.0,16.0,25.0,600.0,48.0,1.0,1027.0,-14.3,0.0,7.0,3.0,Dongsi
16595,16596,2015,1,21,11,11.0,29.0,19.0,23.0,500.0,53.0,2.0,1028.0,-15.1,0.0,8.0,2.5,Dongsi
16596,16597,2015,1,21,12,16.0,26.0,16.0,17.0,400.0,61.0,3.0,1022.0,-15.2,0.0,8.0,4.3,Dongsi
16597,16598,2015,1,21,13,12.0,12.0,15.0,17.0,400.0,64.0,3.0,1023.0,-17.3,0.0,4.0,2.4,Dongsi
16598,16599,2015,1,21,14,9.0,9.0,10.0,14.0,400.0,66.0,4.0,1025.0,-17.0,0.0,7.0,1.9,Dongsi
16599,16600,2015,1,21,15,8.0,8.0,8.0,14.0,300.0,68.0,5.0,1022.0,-16.8,0.0,7.0,2.9,Dongsi
16600,16601,2015,1,21,16,10.0,10.0,9.0,14.0,400.0,71.0,4.0,1023.0,-17.6,0.0,7.0,1.3,Dongsi
16601,16602,2015,1,21,17,10.0,10.0,11.0,19.0,400.0,67.0,3.0,1024.0,-17.8,0.0,8.0,3.2,Dongsi
16602,16603,2015,1,21,18,10.0,17.0,10.0,32.0,500.0,54.0,3.0,1023.0,-16.2,0.0,7.0,1.7,Dongsi
16603,16604,2015,1,21,19,17.0,17.0,10.0,53.0,700.0,29.0,1.0,1023.0,-15.5,0.0,4.0,1.6,Dongsi
16604,16605,2015,1,21,20,28.0,30.0,12.0,73.0,1000.0,6.0,-1.0,1024.0,-15.6,0.0,1.0,0.6,Dongsi
16605,16606,2015,1,21,21,34.0,52.0,18.0,80.0,1300.0,2.0,-3.0,1026.0,-15.7,0.0,1.0,1.0,Dongsi
16606,16607,2015,1,21,22,28.0,38.0,16.0,77.0,1300.0,2.0,-5.0,1023.0,-15.7,0.0,15.0,0.7,Dongsi
16607,16608,2015,1,21,23,31.0,41.0,24.0,69.0,1000.0,2.0,-5.0,1026.0,-16.5,0.0,16.0,1.2,Dongsi
16608,16609,2015,1,22,0,32.0,41.0,24.0,69.0,1100.0,2.0,-6.0,1025.0,-15.8,0.0,14.0,0.8,Dongsi
16609,16610,2015,1,22,1,33.0,38.0,23.0,70.0,1200.0,2.0,-5.0,1026.0,-13.8,0.0,1.0,2.0,Dongsi
16610,16611,2015,1,22,2,56.0,80.0,34.0,74.0,2000.0,2.0,-2.0,1022.0,-15.1,0.0,2.0,0.9,Dongsi
16611,16612,2015,1,22,3,52.0,65.0,31.0,74.0,2000.0,2.0,-6.0,1026.0,-14.8,0.0,3.0,0.5,Dongsi
16612,16613,2015,1,22,4,26.0,26.0,19.0,70.0,1100.0,2.0,-6.0,1020.0,-14.8,0.0,2.0,1.4,Dongsi
16613,16614,2015,1,22,5,31.0,35.0,21.0,65.0,1300.0,2.0,-7.0,1023.0,-15.7,0.0,2.0,1.4,Dongsi
16614,16615,2015,1,22,6,32.0,36.0,25.0,61.0,1100.0,2.0,-7.0,1022.0,-17.2,0.0,2.0,1.4,Dongsi
16615,16616,2015,1,22,7,28.0,37.0,23.0,62.0,1300.0,2.0,-7.0,1023.0,-17.0,0.0,5.0,1.4,Dongsi
16616,16617,2015,1,22,8,42.0,59.0,26.0,66.0,1700.0,2.0,-8.0,1021.0,-16.4,0.0,2.0,1.0,Dongsi
16617,16618,2015,1,22,9,57.0,88.0,28.0,71.0,2100.0,2.0,-6.0,1025.0,-14.1,0.0,1.0,2.2,Dongsi
16618,16619,2015,1,22,10,84.0,110.0,37.0,79.0,2600.0,2.0,-4.0,1020.0,-12.0,0.0,2.0,1.4,Dongsi
16619,16620,2015,1,22,11,,154.0,44.0,97.0,2800.0,7.0,-1.0,1020.0,-12.0,0.0,2.0,1.8,Dongsi
16620,16621,2015,1,22,12,,,46.0,99.0,2600.0,13.0,1.0,1019.0,-12.4,0.0,1.0,0.9,Dongsi
16621,16622,2015,1,22,13,107.0,108.0,50.0,112.0,2800.0,11.0,2.0,1022.0,-13.4,0.0,1.0,0.5,Dongsi
16622,16623,2015,1,22,14,160.0,160.0,48.0,111.0,2700.0,16.0,3.0,1018.0,-12.5,0.0,10.0,1.1,Dongsi
16623,16624,2015,1,22,15,136.0,136.0,46.0,94.0,2200.0,32.0,4.0,1018.0,-13.8,0.0,16.0,2.7,Dongsi
16624,16625,2015,1,22,16,115.0,115.0,46.0,59.0,1500.0,55.0,4.0,1019.0,-12.9,0.0,14.0,2.5,Dongsi
16625,16626,2015,1,22,17,174.0,174.0,66.0,70.0,1900.0,53.0,3.0,1017.0,-12.1,0.0,16.0,3.6,Dongsi
16626,16627,2015,1,22,18,258.0,268.0,87.0,114.0,2700.0,12.0,2.0,1017.0,-11.2,0.0,9.0,1.8,Dongsi
16627,16628,2015,1,22,19,220.0,227.0,74.0,104.0,2500.0,8.0,2.0,1016.0,-9.9,0.0,9.0,1.1,Dongsi
16628,16629,2015,1,22,20,208.0,208.0,62.0,100.0,2400.0,3.0,1.0,1016.0,-9.6,0.0,11.0,0.9,Dongsi
16629,16630,2015,1,22,21,204.0,204.0,58.0,101.0,2400.0,2.0,1.0,1017.0,-9.6,0.0,11.0,0.9,Dongsi
16630,16631,2015,1,22,22,208.0,208.0,66.0,101.0,3800.0,2.0,-1.0,1018.0,-9.6,0.0,10.0,1.1,Dongsi
16631,16632,2015,1,22,23,211.0,211.0,73.0,97.0,3400.0,2.0,-4.0,1017.0,-10.8,0.0,1.0,0.9,Dongsi
16632,16633,2015,1,23,0,202.0,202.0,68.0,91.0,2800.0,2.0,-5.0,1013.0,-10.8,0.0,4.0,1.1,Dongsi
16633,16634,2015,1,23,1,243.0,243.0,73.0,117.0,4300.0,2.0,-5.0,1014.0,-10.0,0.0,10.0,1.1,Dongsi
16634,16635,2015,1,23,2,286.0,286.0,74.0,128.0,4600.0,2.0,-5.0,1016.0,-10.0,0.0,3.0,0.7,Dongsi
16635,16636,2015,1,23,3,265.0,265.0,72.0,120.0,3000.0,2.0,-6.0,1017.0,-10.1,0.0,4.0,0.1,Dongsi
16636,16637,2015,1,23,4,260.0,260.0,69.0,115.0,3200.0,3.0,-7.0,1014.0,-10.9,0.0,3.0,0.7,Dongsi
16637,16638,2015,1,23,5,239.0,239.0,65.0,105.0,3900.0,2.0,-7.0,1012.0,-11.9,0.0,1.0,1.0,Dongsi
16638,16639,2015,1,23,6,208.0,208.0,59.0,104.0,3700.0,2.0,-7.0,1016.0,-12.3,0.0,2.0,1.3,Dongsi
16639,16640,2015,1,23,7,201.0,201.0,61.0,101.0,3100.0,2.0,-8.0,1017.0,-13.2,0.0,1.0,1.4,Dongsi
16640,16641,2015,1,23,8,197.0,197.0,58.0,99.0,3200.0,2.0,-8.0,1012.0,-12.5,0.0,2.0,1.3,Dongsi
16641,16642,2015,1,23,9,193.0,194.0,61.0,97.0,3000.0,3.0,-4.0,1013.0,-12.0,0.0,1.0,0.8,Dongsi
16642,16643,2015,1,23,10,195.0,195.0,67.0,91.0,2800.0,8.0,-1.0,1013.0,-10.9,0.0,2.0,1.4,Dongsi
16643,16644,2015,1,23,11,209.0,209.0,68.0,96.0,2900.0,10.0,0.0,1013.0,-11.1,0.0,10.0,1.1,Dongsi
16644,16645,2015,1,23,12,216.0,216.0,66.0,98.0,2900.0,12.0,1.0,1013.0,-11.4,0.0,2.0,1.5,Dongsi
16645,16646,2015,1,23,13,214.0,214.0,70.0,101.0,2900.0,12.0,3.0,1012.0,-11.0,0.0,7.0,0.2,Dongsi
16646,16647,2015,1,23,14,217.0,217.0,75.0,105.0,3000.0,15.0,3.0,1013.0,-11.7,0.0,3.0,0.7,Dongsi
16647,16648,2015,1,23,15,168.0,168.0,83.0,87.0,2300.0,19.0,4.0,1012.0,-12.0,0.0,6.0,0.9,Dongsi
16648,16649,2015,1,23,16,159.0,159.0,78.0,102.0,2300.0,16.0,5.0,1010.0,-11.6,0.0,3.0,0.9,Dongsi
16649,16650,2015,1,23,17,233.0,233.0,78.0,150.0,3500.0,6.0,3.0,1011.0,-11.7,0.0,2.0,1.4,Dongsi
16650,16651,2015,1,23,18,265.0,265.0,82.0,158.0,3700.0,2.0,2.0,1014.0,-9.6,0.0,2.0,1.6,Dongsi
16651,16652,2015,1,23,19,267.0,272.0,86.0,159.0,4200.0,2.0,-1.0,1013.0,-9.6,0.0,1.0,0.9,Dongsi
16652,16653,2015,1,23,20,276.0,276.0,76.0,144.0,4300.0,2.0,-1.0,1014.0,-9.1,0.0,8.0,0.8,Dongsi
16653,16654,2015,1,23,21,279.0,279.0,75.0,142.0,4500.0,2.0,-2.0,1015.0,-10.1,0.0,2.0,0.5,Dongsi
16654,16655,2015,1,23,22,287.0,287.0,69.0,147.0,5100.0,3.0,-3.0,1019.0,-9.9,0.0,5.0,0.4,Dongsi
16655,16656,2015,1,23,23,281.0,287.0,67.0,150.0,5400.0,2.0,-4.0,1019.0,-10.2,0.0,1.0,1.5,Dongsi
16656,16657,2015,1,24,0,280.0,280.0,81.0,152.0,5000.0,2.0,-2.0,1015.0,-10.6,0.0,6.0,1.9,Dongsi
16657,16658,2015,1,24,1,166.0,166.0,54.0,102.0,2300.0,2.0,1.0,1021.0,-11.8,0.0,5.0,1.4,Dongsi
16658,16659,2015,1,24,2,54.0,54.0,20.0,58.0,1000.0,16.0,1.0,1020.0,-11.4,0.0,5.0,1.6,Dongsi
16659,16660,2015,1,24,3,31.0,31.0,17.0,54.0,800.0,20.0,1.0,1018.0,-12.1,0.0,2.0,1.6,Dongsi
16660,16661,2015,1,24,4,34.0,34.0,18.0,57.0,800.0,16.0,1.0,1022.0,-12.1,0.0,2.0,2.0,Dongsi
16661,16662,2015,1,24,5,30.0,30.0,16.0,58.0,800.0,17.0,1.0,1021.0,-12.4,0.0,5.0,1.5,Dongsi
16662,16663,2015,1,24,6,26.0,26.0,11.0,46.0,600.0,33.0,-2.0,1021.0,-11.8,0.0,3.0,0.8,Dongsi
16663,16664,2015,1,24,7,16.0,16.0,12.0,55.0,600.0,23.0,-4.0,1020.0,-13.2,0.0,2.0,0.4,Dongsi
16664,16665,2015,1,24,8,91.0,143.0,36.0,68.0,1500.0,10.0,0.0,1024.0,-7.5,0.0,11.0,1.6,Dongsi
16665,16666,2015,1,24,9,100.0,133.0,29.0,57.0,1300.0,15.0,1.0,1021.0,-6.8,0.0,9.0,1.8,Dongsi
16666,16667,2015,1,24,10,97.0,126.0,29.0,55.0,1400.0,17.0,1.0,1024.0,-7.5,0.0,12.0,1.5,Dongsi
16667,16668,2015,1,24,11,106.0,115.0,35.0,60.0,1700.0,17.0,2.0,1022.0,-7.9,0.0,10.0,1.5,Dongsi
16668,16669,2015,1,24,12,106.0,106.0,38.0,55.0,1700.0,24.0,3.0,1022.0,-9.0,0.0,10.0,1.9,Dongsi
16669,16670,2015,1,24,13,99.0,99.0,38.0,51.0,1700.0,35.0,3.0,1022.0,-10.3,0.0,9.0,1.8,Dongsi
16670,16671,2015,1,24,14,107.0,107.0,35.0,50.0,1700.0,39.0,3.0,1024.0,-11.7,0.0,10.0,1.1,Dongsi
16671,16672,2015,1,24,15,98.0,98.0,26.0,46.0,1500.0,42.0,3.0,1019.0,-11.7,0.0,3.0,2.4,Dongsi
16672,16673,2015,1,24,16,64.0,65.0,21.0,46.0,1400.0,34.0,3.0,1020.0,-11.0,0.0,1.0,1.4,Dongsi
16673,16674,2015,1,24,17,65.0,72.0,22.0,53.0,1600.0,25.0,3.0,1020.0,-10.6,0.0,1.0,1.1,Dongsi
16674,16675,2015,1,24,18,83.0,91.0,27.0,73.0,1900.0,11.0,2.0,1022.0,-8.2,0.0,15.0,1.6,Dongsi
16675,16676,2015,1,24,19,85.0,94.0,22.0,71.0,2000.0,10.0,1.0,1020.0,-5.9,0.0,3.0,1.5,Dongsi
16676,16677,2015,1,24,20,81.0,86.0,16.0,60.0,1500.0,15.0,0.0,1024.0,-3.9,0.2,10.0,1.4,Dongsi
16677,16678,2015,1,24,21,80.0,80.0,12.0,63.0,1500.0,8.0,-1.0,1025.0,-3.5,0.0,3.0,1.6,Dongsi
16678,16679,2015,1,24,22,98.0,98.0,10.0,64.0,1500.0,2.0,-1.0,1021.0,-3.0,0.0,9.0,0.1,Dongsi
16679,16680,2015,1,24,23,101.0,101.0,9.0,55.0,1400.0,7.0,-1.0,1023.0,-3.5,0.0,9.0,1.4,Dongsi
16680,16681,2015,1,25,0,105.0,105.0,9.0,54.0,1400.0,7.0,-1.0,1021.0,-3.5,0.0,10.0,1.3,Dongsi
16681,16682,2015,1,25,1,82.0,82.0,10.0,40.0,1100.0,16.0,0.0,1025.0,-2.9,0.0,11.0,0.7,Dongsi
16682,16683,2015,1,25,2,106.0,106.0,10.0,51.0,1300.0,4.0,0.0,1024.0,-3.2,0.0,16.0,1.3,Dongsi
16683,16684,2015,1,25,3,87.0,87.0,10.0,48.0,900.0,4.0,0.0,1023.0,-3.7,0.0,14.0,1.7,Dongsi
16684,16685,2015,1,25,4,79.0,79.0,10.0,42.0,800.0,11.0,0.0,1024.0,-3.7,0.0,9.0,1.0,Dongsi
16685,16686,2015,1,25,5,69.0,69.0,12.0,34.0,900.0,18.0,0.0,1022.0,-3.7,0.0,11.0,0.8,Dongsi
16686,16687,2015,1,25,6,74.0,74.0,11.0,44.0,1100.0,10.0,0.0,1023.0,-2.9,0.0,10.0,0.7,Dongsi
16687,16688,2015,1,25,7,86.0,86.0,12.0,52.0,1300.0,3.0,0.0,1021.0,-4.1,0.0,16.0,0.9,Dongsi
16688,16689,2015,1,25,8,96.0,96.0,13.0,51.0,1300.0,3.0,0.0,1022.0,-4.6,0.0,16.0,1.1,Dongsi
16689,16690,2015,1,25,9,106.0,106.0,14.0,52.0,1400.0,2.0,0.0,1020.0,-4.4,0.0,16.0,1.7,Dongsi
16690,16691,2015,1,25,10,111.0,111.0,17.0,49.0,1400.0,7.0,1.0,1021.0,-3.7,0.0,16.0,1.4,Dongsi
16691,16692,2015,1,25,11,121.0,121.0,24.0,47.0,1500.0,14.0,2.0,1023.0,-4.1,0.0,12.0,1.1,Dongsi
16692,16693,2015,1,25,12,136.0,136.0,28.0,47.0,1500.0,20.0,2.0,1021.0,-5.0,0.0,12.0,1.5,Dongsi
16693,16694,2015,1,25,13,149.0,149.0,25.0,47.0,1400.0,25.0,3.0,1019.0,-4.0,0.0,9.0,1.1,Dongsi
16694,16695,2015,1,25,14,129.0,129.0,32.0,41.0,1300.0,34.0,3.5,1018.9,-4.5,0.0,16.0,1.5,Dongsi
16695,16696,2015,1,25,15,139.0,139.0,31.0,42.0,1300.0,43.0,4.0,1021.0,-4.7,0.0,16.0,0.6,Dongsi
16696,16697,2015,1,25,16,157.0,157.0,30.0,54.0,1400.0,37.0,3.0,1020.0,-5.2,0.0,3.0,2.1,Dongsi
16697,16698,2015,1,25,17,169.0,169.0,25.0,66.0,1600.0,20.0,3.0,1021.0,-3.6,0.0,13.0,2.0,Dongsi
16698,16699,2015,1,25,18,206.0,206.0,22.0,74.0,1800.0,11.0,2.0,1016.0,-3.9,0.0,13.0,1.6,Dongsi
16699,16700,2015,1,25,19,207.0,207.0,18.0,62.0,1800.0,11.0,1.0,1020.0,-3.7,0.0,13.0,1.7,Dongsi
16700,16701,2015,1,25,20,205.0,205.0,16.0,61.0,1900.0,4.0,0.0,1021.0,-4.1,0.0,14.0,1.9,Dongsi
16701,16702,2015,1,25,21,222.0,222.0,20.0,66.0,2100.0,2.0,0.0,1019.0,-4.1,0.0,16.0,2.7,Dongsi
16702,16703,2015,1,25,22,210.0,210.0,26.0,66.0,2200.0,2.0,0.0,1019.0,-3.7,0.0,16.0,1.3,Dongsi
16703,16704,2015,1,25,23,228.0,228.0,27.0,65.0,2200.0,2.0,0.0,1020.0,-3.4,0.0,16.0,1.4,Dongsi
16704,16705,2015,1,26,0,236.0,236.0,28.0,64.0,2400.0,2.0,-1.0,1019.0,-3.7,0.0,13.0,1.2,Dongsi
16705,16706,2015,1,26,1,243.0,243.0,26.0,63.0,2600.0,2.0,-4.0,1020.0,-6.0,0.0,10.0,1.1,Dongsi
16706,16707,2015,1,26,2,246.0,246.0,23.0,64.0,2600.0,2.0,-2.0,1018.0,-4.0,0.0,2.0,1.0,Dongsi
16707,16708,2015,1,26,3,239.0,239.0,22.0,66.0,2800.0,2.0,-4.0,1020.0,-5.1,0.0,2.0,1.4,Dongsi
16708,16709,2015,1,26,4,242.0,242.0,23.0,74.0,3600.0,2.0,-4.0,1019.0,-5.4,0.0,2.0,1.1,Dongsi
16709,16710,2015,1,26,5,236.0,236.0,26.0,79.0,3300.0,2.0,-4.0,1015.0,-5.5,0.0,2.0,1.0,Dongsi
16710,16711,2015,1,26,6,261.0,261.0,20.0,76.0,3800.0,2.0,-5.0,1017.0,-6.7,0.0,10.0,0.4,Dongsi
16711,16712,2015,1,26,7,279.0,279.0,18.0,72.0,3900.0,2.0,-5.0,1022.0,-6.2,0.0,12.0,0.3,Dongsi
16712,16713,2015,1,26,8,207.0,207.0,16.0,68.0,3200.0,2.0,-4.0,1022.0,-5.3,0.0,1.0,1.5,Dongsi
16713,16714,2015,1,26,9,162.0,162.0,27.0,67.0,2600.0,2.0,3.0,1021.0,-7.8,0.0,7.0,4.0,Dongsi
16714,16715,2015,1,26,10,53.0,67.0,37.0,51.0,1000.0,16.0,4.0,1023.0,-9.8,0.0,8.0,4.6,Dongsi
16715,16716,2015,1,26,11,21.0,67.0,29.0,28.0,500.0,37.0,4.0,1025.0,-15.9,0.0,4.0,5.0,Dongsi
16716,16717,2015,1,26,12,23.0,46.0,21.0,22.0,500.0,48.0,3.0,1025.0,-18.4,0.0,7.0,4.8,Dongsi
16717,16718,2015,1,26,13,8.0,25.0,4.0,11.0,300.0,71.0,3.0,1027.0,-19.1,0.0,8.0,3.4,Dongsi
16718,16719,2015,1,26,14,12.0,12.0,2.0,12.0,300.0,72.0,3.0,1023.0,-20.4,0.0,7.0,2.6,Dongsi
16719,16720,2015,1,26,15,10.0,10.0,3.0,12.0,200.0,73.0,3.0,1028.0,-22.8,0.0,6.0,5.3,Dongsi
16720,16721,2015,1,26,16,7.0,7.0,3.0,14.0,300.0,74.0,2.0,1025.0,-18.1,0.0,1.0,2.5,Dongsi
16721,16722,2015,1,26,17,3.0,5.0,3.0,16.0,300.0,74.0,1.0,1030.0,-20.1,0.0,5.0,2.7,Dongsi
16722,16723,2015,1,26,18,6.0,20.0,4.0,20.0,300.0,68.0,1.0,1028.0,-21.4,0.0,7.0,3.1,Dongsi
16723,16724,2015,1,26,19,10.0,25.0,4.0,17.0,300.0,68.0,0.0,1030.0,-21.6,0.0,7.0,4.5,Dongsi
16724,16725,2015,1,26,20,10.0,25.0,4.0,17.0,300.0,68.0,-1.0,1031.0,-23.0,0.0,4.0,3.2,Dongsi
16725,16726,2015,1,26,21,11.0,11.0,6.0,21.0,400.0,60.0,-2.0,1032.0,-22.6,0.0,7.0,4.5,Dongsi
16726,16727,2015,1,26,22,9.0,16.0,8.0,25.0,400.0,53.0,-4.0,1031.0,-24.3,0.0,7.0,3.2,Dongsi
16727,16728,2015,1,26,23,13.0,14.0,8.0,23.0,300.0,54.0,-4.0,1031.0,-23.7,0.0,4.0,0.7,Dongsi
16728,16729,2015,1,27,0,9.0,9.0,8.0,21.0,400.0,56.0,-5.0,1033.0,-24.0,0.0,4.0,2.3,Dongsi
16729,16730,2015,1,27,1,10.0,10.0,9.0,18.0,300.0,60.0,-5.0,1034.0,-23.0,0.0,8.0,4.9,Dongsi
16730,16731,2015,1,27,2,14.0,14.0,16.0,20.0,400.0,44.0,-5.0,1033.0,-21.6,0.0,7.0,3.7,Dongsi
16731,16732,2015,1,27,3,8.0,8.0,17.0,16.0,400.0,42.0,-6.0,1034.0,-22.0,0.0,4.0,3.2,Dongsi
16732,16733,2015,1,27,4,10.0,10.0,20.0,18.0,400.0,55.0,-6.0,1032.0,-22.0,0.0,7.0,3.2,Dongsi
16733,16734,2015,1,27,5,8.0,8.0,24.0,15.0,500.0,58.0,-7.0,1032.0,-22.9,0.0,4.0,2.9,Dongsi
16734,16735,2015,1,27,6,6.0,10.0,23.0,15.0,500.0,58.0,-7.0,1030.0,-22.9,0.0,4.0,3.2,Dongsi
16735,16736,2015,1,27,7,9.6,16.3,26.3,22.3,500.0,49.2,-8.0,1032.0,-24.2,0.0,6.0,2.0,Dongsi
16736,16737,2015,1,27,8,15.0,15.0,24.0,40.0,600.0,25.0,-8.0,1033.0,-23.8,0.0,2.0,1.8,Dongsi
16737,16738,2015,1,27,9,13.0,17.0,18.0,36.0,600.0,33.0,-6.0,1037.0,-23.4,0.0,5.0,2.3,Dongsi
16738,16739,2015,1,27,10,19.0,19.0,18.0,27.0,600.0,45.0,-5.0,1036.0,-22.5,0.0,6.0,3.5,Dongsi
16739,16740,2015,1,27,11,13.0,73.0,17.0,18.0,500.0,59.0,-4.0,1035.0,-23.2,0.0,4.0,2.7,Dongsi
16740,16741,2015,1,27,12,12.0,73.0,11.0,10.0,300.0,67.0,-2.0,1033.0,-22.6,0.0,6.0,5.4,Dongsi
16741,16742,2015,1,27,13,12.0,12.0,8.0,10.0,300.0,66.0,-1.0,1034.0,-23.0,0.0,6.0,4.9,Dongsi
16742,16743,2015,1,27,14,9.0,9.0,8.0,10.0,300.0,68.0,0.0,1028.0,-22.9,0.0,4.0,2.5,Dongsi
16743,16744,2015,1,27,15,11.0,11.0,10.0,10.0,300.0,67.0,0.0,1027.0,-22.2,0.0,1.0,4.5,Dongsi
16744,16745,2015,1,27,16,10.0,13.0,11.0,12.0,300.0,66.0,0.0,1030.0,-21.6,0.0,2.0,1.2,Dongsi
