,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
16210,16211,2015,1,5,10,168.0,248.0,127.0,120.0,4800.0,3.0,3.0,1010.0,-9.0,0.0,16.0,0.9,Nongzhanguan
16211,16212,2015,1,5,11,169.0,247.0,109.0,117.0,4200.0,7.0,6.0,1015.0,-10.3,0.0,2.0,2.2,Nongzhanguan
16212,16213,2015,1,5,12,155.0,221.0,69.0,95.0,2800.0,26.0,8.0,1009.0,-9.9,0.0,6.0,1.0,Nongzhanguan
16213,16214,2015,1,5,13,38.0,124.0,17.0,31.0,500.0,72.0,9.0,1014.0,-14.1,0.0,8.0,3.5,Nongzhanguan
16214,16215,2015,1,5,14,27.0,207.0,10.0,22.0,400.0,84.0,8.0,1016.0,-15.6,0.0,8.0,5.9,Nongzhanguan
16215,16216,2015,1,5,15,16.0,139.0,5.0,18.0,300.0,89.0,7.0,1012.0,-17.2,0.0,7.0,6.4,Nongzhanguan
16216,16217,2015,1,5,16,14.0,147.0,2.0,20.0,300.0,87.0,6.0,1015.0,-16.6,0.0,7.0,6.6,Nongzhanguan
16217,16218,2015,1,5,17,16.0,78.0,3.0,21.0,300.0,83.0,4.0,1016.0,-17.0,0.0,4.0,3.1,Nongzhanguan
16218,16219,2015,1,5,18,10.0,60.0,4.0,24.0,300.0,76.0,3.0,1019.0,-18.4,0.0,7.0,4.7,Nongzhanguan
16219,16220,2015,1,5,19,10.0,72.0,3.0,22.0,300.0,79.0,3.0,1022.0,-20.4,0.0,7.0,4.7,Nongzhanguan
16220,16221,2015,1,5,20,6.0,65.0,3.0,20.0,200.0,81.0,2.0,1020.0,-22.0,0.0,4.0,3.5,Nongzhanguan
16221,16222,2015,1,5,21,3.0,36.0,3.0,18.0,200.0,81.0,0.0,1022.0,-25.2,0.0,8.0,4.1,Nongzhanguan
16222,16223,2015,1,5,22,3.0,25.0,4.0,16.0,300.0,85.0,0.0,1025.0,-26.1,0.0,8.0,3.2,Nongzhanguan
16223,16224,2015,1,5,23,3.0,34.0,4.0,14.0,200.0,87.0,-1.0,1027.0,-27.9,0.0,7.0,2.4,Nongzhanguan
16224,16225,2015,1,6,0,7.0,28.0,8.0,22.0,300.0,71.0,-1.0,1024.0,-26.0,0.0,4.0,3.1,Nongzhanguan
16225,16226,2015,1,6,1,9.0,25.0,19.0,28.0,400.0,55.0,-1.0,1023.0,-24.4,0.0,4.0,3.4,Nongzhanguan
16226,16227,2015,1,6,2,11.0,17.0,20.0,20.0,400.0,66.0,-1.0,1027.0,-25.2,0.0,7.0,2.3,Nongzhanguan
16227,16228,2015,1,6,3,7.0,16.0,20.0,25.0,400.0,61.0,-1.0,1026.0,-23.7,0.0,4.0,2.7,Nongzhanguan
16228,16229,2015,1,6,4,10.0,16.0,22.0,27.0,400.0,51.0,-2.0,1026.0,-23.2,0.0,7.0,1.3,Nongzhanguan
16229,16230,2015,1,6,5,7.0,18.0,27.0,26.0,500.0,49.0,-4.0,1025.0,-24.3,0.0,3.0,0.9,Nongzhanguan
16230,16231,2015,1,6,6,12.0,18.0,28.0,32.0,500.0,41.0,-4.0,1024.0,-23.7,0.0,1.0,1.4,Nongzhanguan
16231,16232,2015,1,6,7,8.0,16.0,30.0,35.0,500.0,38.0,-5.0,1023.0,-23.0,0.0,5.0,1.2,Nongzhanguan
16232,16233,2015,1,6,8,9.0,22.0,32.0,61.0,600.0,11.0,-5.0,1025.0,-22.0,0.0,6.0,1.1,Nongzhanguan
16233,16234,2015,1,6,9,16.0,39.0,22.0,52.0,700.0,23.0,-1.0,1028.0,-21.8,0.0,5.0,1.6,Nongzhanguan
16234,16235,2015,1,6,10,17.0,30.0,23.0,43.0,600.0,36.0,1.0,1025.0,-20.7,0.0,4.0,1.8,Nongzhanguan
16235,16236,2015,1,6,11,15.0,24.0,21.0,30.0,600.0,55.0,2.0,1024.0,-21.3,0.0,7.0,2.2,Nongzhanguan
16236,16237,2015,1,6,12,15.0,19.0,12.0,22.0,500.0,66.0,3.0,1021.0,-22.0,0.0,7.0,2.5,Nongzhanguan
16237,16238,2015,1,6,13,9.0,14.0,11.0,23.0,500.0,70.0,3.0,1021.0,-22.8,0.0,4.0,2.1,Nongzhanguan
16238,16239,2015,1,6,14,17.0,32.0,16.0,43.0,700.0,56.0,3.0,1022.0,-22.8,0.0,16.0,3.7,Nongzhanguan
16239,16240,2015,1,6,15,33.0,50.0,16.0,43.0,700.0,60.0,3.0,1019.0,-22.8,0.0,16.0,4.0,Nongzhanguan
16240,16241,2015,1,6,16,33.0,59.0,19.0,45.0,700.0,63.0,3.0,1022.0,-22.0,0.0,13.0,3.9,Nongzhanguan
16241,16242,2015,1,6,17,51.0,88.0,23.0,53.0,800.0,55.0,2.0,1019.0,-22.0,0.0,16.0,3.4,Nongzhanguan
16242,16243,2015,1,6,18,62.0,113.0,27.0,68.0,900.0,31.0,1.0,1019.0,-22.1,0.0,14.0,1.8,Nongzhanguan
16243,16244,2015,1,6,19,57.0,111.0,29.0,83.0,900.0,12.0,1.0,1019.0,-20.7,0.0,16.0,1.3,Nongzhanguan
16244,16245,2015,1,6,20,78.0,134.0,45.0,92.0,1200.0,3.0,1.0,1023.0,-20.1,0.0,14.0,3.1,Nongzhanguan
16245,16246,2015,1,6,21,103.0,154.0,57.0,90.0,1400.0,2.0,0.0,1023.0,-19.8,0.0,16.0,2.0,Nongzhanguan
16246,16247,2015,1,6,22,101.0,156.0,57.0,92.0,1600.0,2.0,-1.0,1023.0,-18.6,0.0,14.0,2.0,Nongzhanguan
16247,16248,2015,1,6,23,106.0,159.0,61.0,89.0,1700.0,2.0,-2.0,1022.0,-18.1,0.0,2.0,1.8,Nongzhanguan
16248,16249,2015,1,7,0,114.0,173.0,61.0,90.0,2000.0,2.0,-5.0,1021.0,-19.2,0.0,1.0,1.3,Nongzhanguan
16249,16250,2015,1,7,1,126.0,187.0,69.0,104.0,3100.0,2.0,-5.0,1021.0,-17.5,0.0,3.0,0.9,Nongzhanguan
16250,16251,2015,1,7,2,137.0,192.0,69.0,111.0,3200.0,2.0,-6.0,1020.0,-17.7,0.0,15.0,0.8,Nongzhanguan
16251,16252,2015,1,7,3,117.0,141.0,62.0,96.0,2500.0,2.0,-5.0,1023.0,-19.2,0.0,5.0,0.8,Nongzhanguan
16252,16253,2015,1,7,4,78.0,92.0,56.0,83.0,2000.0,2.0,-6.0,1024.0,-18.1,0.0,2.0,0.9,Nongzhanguan
16253,16254,2015,1,7,5,67.0,69.0,34.0,74.0,1600.0,2.0,-5.0,1024.0,-18.8,0.0,6.0,1.3,Nongzhanguan
16254,16255,2015,1,7,6,36.0,36.0,25.0,68.0,1000.0,2.0,-7.0,1023.0,-19.9,0.0,1.0,1.2,Nongzhanguan
16255,16256,2015,1,7,7,24.0,25.0,30.0,67.0,900.0,2.0,-8.0,1025.0,-19.9,0.0,12.0,0.3,Nongzhanguan
16256,16257,2015,1,7,8,28.0,37.0,37.0,74.0,1200.0,2.0,-8.0,1026.0,-17.6,0.0,10.0,0.8,Nongzhanguan
16257,16258,2015,1,7,9,27.0,54.0,29.0,75.0,1400.0,3.0,-5.0,1027.0,-17.5,0.0,2.0,1.0,Nongzhanguan
16258,16259,2015,1,7,10,39.0,84.0,39.0,86.0,2000.0,4.0,0.0,1028.0,-18.2,0.0,1.0,1.2,Nongzhanguan
16259,16260,2015,1,7,11,62.0,99.0,63.0,75.0,2100.0,16.0,1.0,1024.0,-18.9,0.0,3.0,2.5,Nongzhanguan
16260,16261,2015,1,7,12,70.0,98.0,56.0,72.0,2100.0,24.0,2.0,1026.0,-19.9,0.0,12.0,1.2,Nongzhanguan
16261,16262,2015,1,7,13,57.0,76.0,47.0,56.0,1600.0,40.0,2.0,1026.0,-20.6,0.0,3.0,2.4,Nongzhanguan
16262,16263,2015,1,7,14,66.0,89.0,51.0,58.0,1700.0,46.0,3.0,1026.0,-19.7,0.0,9.0,0.6,Nongzhanguan
16263,16264,2015,1,7,15,73.0,94.0,57.0,62.0,1800.0,42.0,3.0,1025.0,-19.7,0.0,10.0,1.1,Nongzhanguan
16264,16265,2015,1,7,16,67.0,97.0,60.0,70.0,1900.0,34.0,2.0,1026.0,-19.9,0.0,3.0,1.3,Nongzhanguan
16265,16266,2015,1,7,17,81.0,106.0,62.0,80.0,2200.0,21.0,1.0,1024.0,-18.9,0.0,10.0,0.9,Nongzhanguan
16266,16267,2015,1,7,18,82.0,118.0,60.0,88.0,2400.0,10.0,-2.0,1026.0,-17.7,0.0,10.0,0.8,Nongzhanguan
16267,16268,2015,1,7,19,72.0,99.0,46.0,86.0,2000.0,5.0,-4.0,1027.0,-17.9,0.0,11.0,0.7,Nongzhanguan
16268,16269,2015,1,7,20,76.0,100.0,39.0,87.0,1800.0,2.0,-4.0,1028.0,-15.6,0.0,10.0,1.0,Nongzhanguan
16269,16270,2015,1,7,21,84.0,120.0,49.0,91.0,2200.0,2.0,-1.0,1029.0,-9.9,0.0,10.0,1.1,Nongzhanguan
16270,16271,2015,1,7,22,102.0,165.0,55.0,91.0,2400.0,2.0,-5.0,1028.0,-11.6,0.0,13.0,0.5,Nongzhanguan
16271,16272,2015,1,7,23,100.0,125.0,44.0,83.0,2100.0,2.0,-2.0,1029.0,-7.5,0.0,12.0,1.3,Nongzhanguan
16272,16273,2015,1,8,0,59.0,80.0,38.0,72.0,1800.0,2.0,-4.0,1024.0,-8.3,0.0,13.0,0.9,Nongzhanguan
16273,16274,2015,1,8,1,70.0,91.0,41.0,77.0,2600.0,2.0,-4.0,1030.0,-7.8,0.0,13.0,1.7,Nongzhanguan
16274,16275,2015,1,8,2,70.0,90.0,39.0,72.0,2100.0,2.0,-2.0,1029.0,-6.4,0.0,13.0,1.3,Nongzhanguan
16275,16276,2015,1,8,3,79.0,98.0,44.0,77.0,1900.0,2.0,-5.0,1026.0,-8.6,0.0,3.0,0.6,Nongzhanguan
16276,16277,2015,1,8,4,100.0,118.0,44.0,82.0,2100.0,2.0,-5.0,1028.0,-10.2,0.0,5.0,1.6,Nongzhanguan
16277,16278,2015,1,8,5,168.0,212.0,54.0,98.0,4700.0,3.0,-6.0,1028.0,-10.2,0.0,1.0,1.4,Nongzhanguan
16278,16279,2015,1,8,6,210.0,264.0,46.0,99.0,5800.0,2.0,-7.0,1027.0,-10.7,0.0,2.0,1.3,Nongzhanguan
16279,16280,2015,1,8,7,186.0,224.0,41.0,93.0,5100.0,2.0,-8.0,1025.0,-11.7,0.0,2.0,1.1,Nongzhanguan
16280,16281,2015,1,8,8,160.0,190.0,44.0,90.0,4200.0,2.0,-8.0,1030.0,-13.2,0.0,2.0,1.2,Nongzhanguan
16281,16282,2015,1,8,9,165.0,200.0,54.0,92.0,4400.0,2.0,-6.0,1029.0,-14.1,0.0,5.0,1.0,Nongzhanguan
16282,16283,2015,1,8,10,122.0,160.0,62.0,88.0,3200.0,2.0,-4.0,1025.0,-13.9,0.0,1.0,1.0,Nongzhanguan
16283,16284,2015,1,8,11,96.0,127.0,59.0,81.0,2300.0,6.0,-1.0,1028.0,-11.7,0.0,5.0,1.3,Nongzhanguan
16284,16285,2015,1,8,12,96.0,116.0,52.0,82.0,2000.0,12.0,1.0,1023.0,-12.8,0.0,13.0,0.7,Nongzhanguan
16285,16286,2015,1,8,13,109.0,135.0,52.0,97.0,2200.0,12.0,3.0,1023.0,-12.5,0.0,12.0,0.7,Nongzhanguan
16286,16287,2015,1,8,14,124.0,161.0,53.0,120.0,2700.0,12.0,3.0,1020.0,-12.1,0.0,11.0,1.0,Nongzhanguan
16287,16288,2015,1,8,15,202.0,265.0,70.0,167.0,3800.0,6.0,4.0,1021.0,-12.9,0.0,13.0,1.8,Nongzhanguan
16288,16289,2015,1,8,16,162.0,203.0,60.0,136.0,2700.0,9.0,4.0,1020.0,-14.3,0.0,13.0,0.9,Nongzhanguan
16289,16290,2015,1,8,17,175.0,217.0,61.0,141.0,2900.0,3.0,2.0,1025.0,-13.4,0.0,16.0,1.6,Nongzhanguan
16290,16291,2015,1,8,18,181.0,220.0,56.0,141.0,3000.0,2.0,2.0,1025.0,-13.4,0.0,16.0,1.4,Nongzhanguan
16291,16292,2015,1,8,19,186.0,228.0,56.0,140.0,3400.0,2.0,-2.0,1020.0,-12.1,0.0,1.0,0.6,Nongzhanguan
16292,16293,2015,1,8,20,189.0,240.0,54.0,140.0,3800.0,2.0,-2.0,1025.0,-10.6,0.0,1.0,1.0,Nongzhanguan
16293,16294,2015,1,8,21,327.0,424.0,87.0,172.0,6300.0,2.0,-5.0,1024.0,-12.0,0.0,5.0,0.3,Nongzhanguan
16294,16295,2015,1,8,22,383.0,473.0,98.0,182.0,6400.0,2.0,-6.0,1025.0,-12.1,0.0,4.0,0.0,Nongzhanguan
16295,16296,2015,1,8,23,379.0,442.0,98.0,182.0,6000.0,2.0,-6.0,1023.0,-11.5,0.0,5.0,0.9,Nongzhanguan
16296,16297,2015,1,9,0,367.0,410.0,78.0,174.0,6200.0,2.0,-7.0,1022.0,-11.7,0.0,2.0,0.7,Nongzhanguan
16297,16298,2015,1,9,1,309.0,341.0,80.0,166.0,5800.0,2.0,-5.0,1024.0,-11.4,0.0,3.0,0.8,Nongzhanguan
16298,16299,2015,1,9,2,246.0,270.0,94.0,134.0,5300.0,2.0,-5.0,1026.0,-11.8,0.0,9.0,0.7,Nongzhanguan
16299,16300,2015,1,9,3,253.0,280.0,98.0,132.0,5700.0,2.0,-7.0,1024.0,-12.3,0.0,16.0,0.7,Nongzhanguan
16300,16301,2015,1,9,4,252.0,270.0,97.0,136.0,5800.0,2.0,-5.0,1026.0,-12.7,0.0,15.0,2.2,Nongzhanguan
16301,16302,2015,1,9,5,127.0,127.0,50.0,103.0,2700.0,2.0,0.0,1027.0,-15.2,0.0,15.0,2.4,Nongzhanguan
16302,16303,2015,1,9,6,37.0,37.0,20.0,74.0,1100.0,2.0,-4.0,1024.0,-15.6,0.0,3.0,1.2,Nongzhanguan
16303,16304,2015,1,9,7,26.0,28.0,18.0,60.0,900.0,10.0,-4.0,1024.0,-17.2,0.0,2.0,1.4,Nongzhanguan
16304,16305,2015,1,9,8,10.0,20.0,20.0,48.0,500.0,22.0,-1.0,1028.0,-17.3,0.0,2.0,2.8,Nongzhanguan
16305,16306,2015,1,9,9,13.0,37.0,20.0,39.0,500.0,34.0,1.0,1025.0,-18.9,0.0,7.0,3.5,Nongzhanguan
16306,16307,2015,1,9,10,14.0,32.0,21.0,32.0,500.0,43.0,2.0,1027.0,-18.7,0.0,4.0,2.3,Nongzhanguan
16307,16308,2015,1,9,11,13.0,30.0,23.0,32.0,600.0,47.0,3.0,1028.0,-18.4,0.0,4.0,1.6,Nongzhanguan
16308,16309,2015,1,9,12,13.0,26.0,17.0,25.0,500.0,59.0,4.0,1022.0,-18.9,0.0,7.0,2.0,Nongzhanguan
16309,16310,2015,1,9,13,12.0,15.0,10.0,22.0,400.0,69.0,4.0,1023.0,-18.9,0.0,7.0,4.7,Nongzhanguan
16310,16311,2015,1,9,14,8.0,16.0,9.0,20.0,300.0,76.0,5.0,1022.0,-18.8,0.0,8.0,3.4,Nongzhanguan
16311,16312,2015,1,9,15,11.0,18.0,8.0,22.0,300.0,77.0,6.0,1022.0,-18.0,0.0,7.0,2.5,Nongzhanguan
16312,16313,2015,1,9,16,11.0,19.0,7.0,28.0,300.0,70.0,6.0,1020.0,-18.0,0.0,8.0,1.8,Nongzhanguan
16313,16314,2015,1,9,17,13.0,53.0,10.0,38.0,400.0,56.0,4.0,1025.0,-17.6,0.0,1.0,0.9,Nongzhanguan
16314,16315,2015,1,9,18,14.0,29.0,8.0,68.0,500.0,20.0,1.0,1022.0,-16.0,0.0,11.0,0.5,Nongzhanguan
16315,16316,2015,1,9,19,28.0,48.0,15.0,97.0,1000.0,3.0,-1.0,1022.0,-15.6,0.0,16.0,0.9,Nongzhanguan
16316,16317,2015,1,9,20,102.0,137.0,42.0,115.0,1700.0,3.0,2.0,1021.0,-14.6,0.0,16.0,2.0,Nongzhanguan
16317,16318,2015,1,9,21,144.0,182.0,57.0,129.0,2200.0,2.0,3.0,1023.0,-12.9,0.0,16.0,2.6,Nongzhanguan
16318,16319,2015,1,9,22,277.0,331.0,139.0,160.0,3400.0,2.0,3.0,1020.0,-12.5,0.0,14.0,3.3,Nongzhanguan
16319,16320,2015,1,9,23,298.0,340.0,149.0,157.0,3500.0,2.0,3.0,1020.0,-12.5,0.0,16.0,3.2,Nongzhanguan
16320,16321,2015,1,10,0,326.0,358.0,141.0,154.0,3700.0,2.0,2.0,1024.0,-13.4,0.0,14.0,3.0,Nongzhanguan
16321,16322,2015,1,10,1,295.0,315.0,125.0,144.0,3500.0,2.0,2.0,1021.0,-13.4,0.0,14.0,2.5,Nongzhanguan
16322,16323,2015,1,10,2,280.0,297.0,145.0,138.0,3400.0,2.0,0.0,1019.0,-13.0,0.0,7.0,0.7,Nongzhanguan
16323,16324,2015,1,10,3,306.0,327.0,168.0,142.0,3800.0,2.0,-4.0,1023.0,-12.9,0.0,2.0,0.8,Nongzhanguan
16324,16325,2015,1,10,4,312.0,332.0,156.0,143.0,3900.0,5.0,-4.0,1022.0,-13.9,0.0,2.0,2.4,Nongzhanguan
16325,16326,2015,1,10,5,252.0,252.0,92.0,114.0,4600.0,4.0,-7.0,1020.0,-15.4,0.0,10.0,0.6,Nongzhanguan
16326,16327,2015,1,10,6,170.0,170.0,68.0,106.0,4200.0,3.0,-7.0,1019.0,-14.5,0.0,2.0,2.4,Nongzhanguan
16327,16328,2015,1,10,7,172.0,180.0,65.0,109.0,4700.0,3.0,-7.0,1019.0,-14.8,0.0,1.0,1.6,Nongzhanguan
16328,16329,2015,1,10,8,198.0,215.0,70.0,120.0,5800.0,4.0,-8.0,1016.0,-14.8,0.0,16.0,1.0,Nongzhanguan
16329,16330,2015,1,10,9,194.0,225.0,85.0,124.0,5800.0,4.0,-5.0,1021.0,-14.3,0.0,1.0,1.3,Nongzhanguan
16330,16331,2015,1,10,10,204.0,232.0,80.0,133.0,5900.0,4.0,0.0,1018.0,-13.3,0.0,11.0,0.5,Nongzhanguan
16331,16332,2015,1,10,11,224.0,257.0,76.0,161.0,5800.0,5.0,4.0,1015.0,-12.0,0.0,10.0,0.9,Nongzhanguan
16332,16333,2015,1,10,12,214.0,259.0,58.0,177.0,5100.0,7.0,7.0,1016.0,-11.7,0.0,3.0,1.1,Nongzhanguan
16333,16334,2015,1,10,13,251.0,314.0,60.0,208.0,5800.0,6.0,10.0,1014.0,-11.4,0.0,11.0,2.2,Nongzhanguan
16334,16335,2015,1,10,14,128.0,133.0,44.0,128.0,2500.0,24.0,10.0,1015.0,-15.5,0.0,16.0,3.2,Nongzhanguan
16335,16336,2015,1,10,15,176.0,200.0,53.0,144.0,2600.0,23.0,11.0,1017.0,-15.5,0.0,16.0,0.9,Nongzhanguan
16336,16337,2015,1,10,16,114.0,119.0,34.0,94.0,1500.0,42.0,10.0,1018.0,-15.5,0.0,12.0,2.1,Nongzhanguan
16337,16338,2015,1,10,17,82.0,86.0,27.0,85.0,1200.0,41.0,8.0,1014.0,-16.4,0.0,14.0,1.8,Nongzhanguan
16338,16339,2015,1,10,18,91.0,108.0,27.0,105.0,1300.0,18.0,5.0,1018.0,-16.2,0.0,15.0,1.7,Nongzhanguan
16339,16340,2015,1,10,19,137.0,175.0,41.0,122.0,1800.0,16.0,4.0,1018.0,-15.3,0.0,14.0,2.0,Nongzhanguan
16340,16341,2015,1,10,20,203.0,232.0,65.0,146.0,2400.0,4.0,3.0,1015.0,-13.3,0.0,14.0,1.1,Nongzhanguan
16341,16342,2015,1,10,21,230.0,262.0,72.0,153.0,2800.0,2.0,1.0,1017.0,-12.8,0.0,2.0,1.5,Nongzhanguan
16342,16343,2015,1,10,22,231.0,259.0,73.0,150.0,3300.0,2.0,1.0,1020.0,-12.8,0.0,2.0,1.5,Nongzhanguan
16343,16344,2015,1,10,23,120.0,135.0,55.0,112.0,2400.0,2.0,-1.0,1019.0,-12.9,0.0,2.0,1.2,Nongzhanguan
16344,16345,2015,1,11,0,56.0,72.0,31.0,90.0,1400.0,4.0,2.0,1019.0,-13.8,0.0,1.0,1.2,Nongzhanguan
16345,16346,2015,1,11,1,15.0,65.0,8.0,37.0,400.0,45.0,3.0,1021.0,-14.2,0.0,2.0,2.7,Nongzhanguan
16346,16347,2015,1,11,2,8.0,36.0,4.0,20.0,300.0,63.0,3.0,1025.0,-13.3,0.0,1.0,3.1,Nongzhanguan
16347,16348,2015,1,11,3,6.0,11.0,3.0,15.0,300.0,67.0,3.0,1025.0,-13.8,0.0,2.0,4.0,Nongzhanguan
16348,16349,2015,1,11,4,8.0,8.0,4.0,15.0,300.0,66.0,2.0,1027.0,-14.6,0.0,1.0,3.5,Nongzhanguan
16349,16350,2015,1,11,5,7.0,7.0,4.0,17.0,300.0,61.0,1.0,1024.0,-15.5,0.0,2.0,1.8,Nongzhanguan
16350,16351,2015,1,11,6,6.0,6.0,6.0,18.0,300.0,61.0,0.0,1025.0,-16.4,0.0,2.0,2.5,Nongzhanguan
16351,16352,2015,1,11,7,6.0,6.0,10.0,32.0,400.0,47.0,-1.0,1028.0,-16.8,0.0,2.0,1.4,Nongzhanguan
16352,16353,2015,1,11,8,3.0,14.0,10.0,43.0,400.0,35.0,-4.0,1031.0,-18.3,0.0,12.0,0.9,Nongzhanguan
16353,16354,2015,1,11,9,5.0,22.0,8.0,50.0,400.0,30.0,0.0,1032.0,-15.2,0.0,16.0,0.8,Nongzhanguan
16354,16355,2015,1,11,10,9.0,13.0,7.0,31.0,400.0,52.0,3.0,1033.0,-16.7,0.0,6.0,0.5,Nongzhanguan
16355,16356,2015,1,11,11,12.0,12.0,7.0,28.0,400.0,59.0,3.0,1033.0,-17.3,0.0,10.0,2.1,Nongzhanguan
16356,16357,2015,1,11,12,8.0,10.0,7.0,30.0,400.0,62.0,3.0,1032.0,-17.3,0.0,12.0,1.1,Nongzhanguan
16357,16358,2015,1,11,13,20.0,20.0,7.0,39.0,500.0,57.0,4.0,1031.0,-17.0,0.0,6.0,0.8,Nongzhanguan
16358,16359,2015,1,11,14,22.0,30.0,11.0,56.0,700.0,44.0,5.0,1029.0,-16.2,0.0,4.0,1.1,Nongzhanguan
16359,16360,2015,1,11,15,31.0,44.0,14.0,52.0,700.0,50.0,5.0,1026.0,-16.8,0.0,12.0,2.4,Nongzhanguan
16360,16361,2015,1,11,16,30.0,46.0,14.0,52.0,600.0,50.0,5.0,1029.0,-16.2,0.0,13.0,1.3,Nongzhanguan
16361,16362,2015,1,11,17,32.0,44.0,14.0,53.0,600.0,49.0,3.0,1032.0,-17.3,0.0,12.0,2.1,Nongzhanguan
16362,16363,2015,1,11,18,47.0,88.0,27.0,69.0,1100.0,32.0,3.0,1030.0,-11.7,0.0,12.0,1.4,Nongzhanguan
16363,16364,2015,1,11,19,83.0,128.0,42.0,80.0,1400.0,21.0,3.0,1027.0,-8.4,0.0,13.0,2.1,Nongzhanguan
16364,16365,2015,1,11,20,84.0,118.0,40.0,76.0,1300.0,22.0,2.0,1029.0,-7.6,0.0,13.0,2.4,Nongzhanguan
16365,16366,2015,1,11,21,92.0,120.0,38.0,89.0,1500.0,11.0,2.0,1031.0,-8.2,0.0,13.0,1.2,Nongzhanguan
16366,16367,2015,1,11,22,94.0,123.0,38.0,94.0,1500.0,5.0,2.0,1034.0,-8.4,0.0,13.0,1.6,Nongzhanguan
16367,16368,2015,1,11,23,100.0,133.0,46.0,90.0,1700.0,4.0,0.0,1031.0,-9.5,0.0,12.0,2.6,Nongzhanguan
16368,16369,2015,1,12,0,86.0,110.0,37.0,74.0,1500.0,4.0,-1.0,1034.0,-9.6,0.0,13.0,3.0,Nongzhanguan
16369,16370,2015,1,12,1,69.0,77.0,32.0,67.0,1200.0,7.0,0.0,1035.0,-10.0,0.0,12.0,1.8,Nongzhanguan
16370,16371,2015,1,12,2,60.0,60.0,31.0,65.0,1100.0,12.0,0.0,1033.0,-9.7,0.0,13.0,1.6,Nongzhanguan
16371,16372,2015,1,12,3,70.0,73.0,34.0,65.0,1100.0,7.0,-1.0,1032.0,-9.1,0.0,9.0,1.6,Nongzhanguan
16372,16373,2015,1,12,4,69.0,69.0,36.0,57.0,1100.0,9.0,-2.0,1035.0,-8.7,0.0,4.0,0.1,Nongzhanguan
16373,16374,2015,1,12,5,83.0,83.0,35.0,62.0,1200.0,6.0,-4.0,1030.0,-10.0,0.0,10.0,1.6,Nongzhanguan
16374,16375,2015,1,12,6,88.0,88.0,36.0,68.0,1600.0,2.0,-5.0,1031.0,-10.4,0.0,3.0,1.7,Nongzhanguan
16375,16376,2015,1,12,7,100.0,114.0,37.0,72.0,2300.0,2.0,-5.0,1032.0,-10.2,0.0,10.0,1.8,Nongzhanguan
16376,16377,2015,1,12,8,110.0,123.0,45.0,74.0,2700.0,2.0,-5.0,1032.0,-9.6,0.0,10.0,1.4,Nongzhanguan
16377,16378,2015,1,12,9,110.0,126.0,50.0,74.0,2800.0,3.0,-4.0,1037.0,-8.9,0.0,11.0,1.6,Nongzhanguan
16378,16379,2015,1,12,10,116.0,129.0,59.0,74.0,2400.0,6.0,-2.0,1033.0,-8.3,0.0,10.0,1.5,Nongzhanguan
16379,16380,2015,1,12,11,137.0,161.0,66.0,87.0,2700.0,8.0,0.0,1034.0,-7.5,0.0,11.0,1.4,Nongzhanguan
16380,16381,2015,1,12,12,155.0,170.0,69.0,91.0,2400.0,13.0,1.0,1034.0,-8.8,0.0,13.0,1.9,Nongzhanguan
16381,16382,2015,1,12,13,114.0,114.0,62.0,68.0,1400.0,36.0,2.0,1032.0,-11.5,0.0,9.0,1.4,Nongzhanguan
16382,16383,2015,1,12,14,93.0,93.0,54.0,61.0,1200.0,48.0,2.6,1031.7,-12.9,0.0,9.0,2.2,Nongzhanguan
16383,16384,2015,1,12,15,88.0,88.0,46.0,59.0,1100.0,52.0,3.0,1031.2,-13.8,0.0,9.0,3.0,Nongzhanguan
16384,16385,2015,1,12,16,84.0,84.0,55.0,59.0,1000.0,54.0,2.8,1030.8,-13.9,0.0,12.0,1.8,Nongzhanguan
16385,16386,2015,1,12,17,75.0,75.0,54.0,58.0,900.0,52.0,1.9,1030.8,-14.7,0.0,9.0,1.6,Nongzhanguan
16386,16387,2015,1,12,18,64.0,76.0,38.0,59.0,800.0,55.0,0.9,1031.2,-14.4,0.0,9.0,1.4,Nongzhanguan
16387,16388,2015,1,12,19,59.0,74.0,31.0,70.0,900.0,34.0,0.2,1031.5,-14.6,0.0,9.0,1.1,Nongzhanguan
16388,16389,2015,1,12,20,69.0,69.0,28.0,80.0,1000.0,21.0,-1.0,1031.4,-9.9,0.0,5.0,1.7,Nongzhanguan
16389,16390,2015,1,12,21,131.0,187.0,51.0,113.0,2600.0,3.0,-2.3,1031.4,-10.1,0.0,5.0,1.2,Nongzhanguan
16390,16391,2015,1,12,22,206.0,256.0,85.0,123.0,4200.0,2.0,-3.5,1031.3,-10.2,0.0,1.0,1.2,Nongzhanguan
16391,16392,2015,1,12,23,176.0,200.0,73.0,109.0,3800.0,2.0,-3.8,1030.9,-10.4,0.0,1.0,1.3,Nongzhanguan
16392,16393,2015,1,13,0,162.0,187.0,67.0,107.0,3900.0,2.0,-4.2,1030.2,-10.2,0.0,1.0,1.4,Nongzhanguan
16393,16394,2015,1,13,1,166.0,203.0,62.0,106.0,4300.0,2.0,-3.1,1030.0,-8.4,0.0,3.0,1.9,Nongzhanguan
16394,16395,2015,1,13,2,156.0,189.0,61.0,103.0,4400.0,2.0,-3.4,1030.1,-8.5,0.0,5.0,0.9,Nongzhanguan
