,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
14293,14294,2014,10,17,13,,116.0,,,,,23.8,1008.1,5.2,0.0,16.0,1.8,Guanyuan
14294,14295,2014,10,17,14,84.0,195.0,,,,98.0,24.2,1007.9,6.0,0.0,9.0,1.3,Guanyuan
14295,14296,2014,10,17,15,110.0,116.0,18.0,142.0,1200.0,63.0,24.1,1008.0,5.4,0.0,13.0,1.4,Guanyuan
14296,14297,2014,10,17,16,112.0,209.0,21.0,145.0,1100.0,69.0,21.1,1007.8,7.0,0.0,16.0,1.4,Guanyuan
14297,14298,2014,10,17,17,110.0,189.0,16.0,131.0,1100.0,82.0,15.4,1008.4,8.6,0.0,16.0,0.8,Guanyuan
14298,14299,2014,10,17,18,110.0,188.0,12.0,164.0,1200.0,39.0,13.2,1009.2,8.9,0.0,15.0,0.4,Guanyuan
14299,14300,2014,10,17,19,115.0,199.0,11.0,189.0,1700.0,6.0,12.5,1009.7,9.0,0.0,10.0,0.0,Guanyuan
14300,14301,2014,10,17,20,131.0,227.0,11.0,189.0,2200.0,2.0,11.8,1010.3,9.5,0.0,1.0,0.6,Guanyuan
14301,14302,2014,10,17,21,148.0,246.0,9.0,179.0,2600.0,2.0,13.1,1011.0,8.4,0.0,1.0,0.7,Guanyuan
14302,14303,2014,10,17,22,151.0,263.0,10.0,168.0,3400.0,2.0,12.7,1011.2,8.0,0.0,1.0,0.8,Guanyuan
14303,14304,2014,10,17,23,161.0,270.0,11.0,181.0,3400.0,2.0,11.8,1011.2,7.5,0.0,4.0,0.0,Guanyuan
14304,14305,2014,10,18,0,164.0,291.0,11.0,194.0,2700.0,2.0,11.2,1011.2,7.7,0.0,4.0,0.0,Guanyuan
14305,14306,2014,10,18,1,158.0,272.0,11.0,175.0,2300.0,2.0,10.3,1011.1,8.4,0.0,2.0,0.6,Guanyuan
14306,14307,2014,10,18,2,153.0,230.0,6.0,155.0,2100.0,2.0,9.9,1010.9,7.5,0.0,1.0,1.0,Guanyuan
14307,14308,2014,10,18,3,145.0,197.0,5.0,136.0,1800.0,2.0,9.9,1010.8,8.0,0.0,5.0,0.6,Guanyuan
14308,14309,2014,10,18,4,138.0,187.0,5.0,133.0,1800.0,2.0,9.1,1011.5,7.5,0.0,9.0,0.0,Guanyuan
14309,14310,2014,10,18,5,113.0,163.0,4.0,114.0,1500.0,2.0,7.7,1011.6,6.9,0.0,3.0,0.0,Guanyuan
14310,14311,2014,10,18,6,99.0,153.0,3.0,109.0,1500.0,2.0,7.0,1012.0,6.7,0.0,3.0,0.0,Guanyuan
14311,14312,2014,10,18,7,98.0,148.0,3.0,101.0,1400.0,2.0,9.1,1012.8,9.1,0.0,2.0,0.0,Guanyuan
14312,14313,2014,10,18,8,95.0,155.0,4.0,92.0,1200.0,2.0,14.3,1013.1,8.9,0.0,2.0,1.0,Guanyuan
14313,14314,2014,10,18,9,100.0,163.0,9.0,93.0,1200.0,6.0,17.7,1012.7,8.3,0.0,1.0,1.7,Guanyuan
14314,14315,2014,10,18,10,110.0,176.0,11.0,105.0,1300.0,14.0,20.5,1012.3,7.1,0.0,6.0,0.0,Guanyuan
14315,14316,2014,10,18,11,112.0,169.0,12.0,111.0,1200.0,29.0,22.1,1011.6,6.7,0.0,2.0,1.0,Guanyuan
14316,14317,2014,10,18,12,122.0,177.0,14.0,108.0,1200.0,60.0,23.7,1010.1,5.6,0.0,11.0,0.9,Guanyuan
14317,14318,2014,10,18,13,136.0,188.0,20.0,104.0,1300.0,106.0,25.2,1009.1,5.9,0.0,10.0,1.3,Guanyuan
14318,14319,2014,10,18,14,152.0,196.0,25.0,96.0,1400.0,144.0,25.1,1008.4,8.1,0.0,16.0,0.9,Guanyuan
14319,14320,2014,10,18,15,173.0,236.0,41.0,120.0,2100.0,139.0,23.8,1008.5,10.5,0.0,3.0,0.0,Guanyuan
14320,14321,2014,10,18,16,217.0,333.0,78.0,149.0,4400.0,144.0,21.5,1008.6,11.2,0.0,9.0,0.8,Guanyuan
14321,14322,2014,10,18,17,227.0,331.0,70.0,119.0,4400.0,183.0,18.0,1008.9,12.7,0.0,14.0,0.6,Guanyuan
14322,14323,2014,10,18,18,216.0,278.0,37.0,120.0,3200.0,131.0,15.8,1009.3,13.1,0.0,6.0,0.2,Guanyuan
14323,14324,2014,10,18,19,214.0,277.0,22.0,143.0,3000.0,66.0,14.3,1009.5,12.7,0.0,1.0,0.0,Guanyuan
14324,14325,2014,10,18,20,229.0,293.0,16.0,192.0,3100.0,19.0,13.5,1009.8,12.6,0.0,1.0,0.0,Guanyuan
14325,14326,2014,10,18,21,234.0,285.0,10.0,210.0,3200.0,2.0,13.0,1010.1,12.5,0.0,2.0,0.0,Guanyuan
14326,14327,2014,10,18,22,242.0,305.0,10.0,218.0,3300.0,2.0,12.9,1009.9,12.7,0.0,3.0,0.0,Guanyuan
14327,14328,2014,10,18,23,265.0,339.0,13.0,230.0,3700.0,2.0,13.2,1009.2,12.3,0.0,1.0,0.7,Guanyuan
14328,14329,2014,10,19,0,266.0,318.0,10.0,214.0,3600.0,2.0,13.9,1009.3,11.9,0.0,1.0,0.5,Guanyuan
14329,14330,2014,10,19,1,287.0,363.0,15.0,224.0,3900.0,2.0,13.9,1009.3,11.6,0.0,2.0,0.6,Guanyuan
14330,14331,2014,10,19,2,252.0,321.0,11.0,201.0,3500.0,2.0,14.0,1008.6,11.7,0.0,2.0,1.0,Guanyuan
14331,14332,2014,10,19,3,236.0,304.0,12.0,187.0,3100.0,2.0,13.8,1008.6,11.7,0.0,2.0,0.9,Guanyuan
14332,14333,2014,10,19,4,246.0,323.0,12.0,191.0,3400.0,2.0,13.7,1008.6,11.7,0.0,2.0,1.5,Guanyuan
14333,14334,2014,10,19,5,263.0,353.0,12.0,193.0,3700.0,2.0,13.7,1008.4,11.9,0.0,2.0,0.5,Guanyuan
14334,14335,2014,10,19,6,291.0,391.0,14.0,185.0,3800.0,2.0,13.5,1008.8,11.9,0.0,1.0,0.4,Guanyuan
14335,14336,2014,10,19,7,304.0,397.0,11.0,166.0,3800.0,2.0,13.8,1009.4,12.4,0.0,13.0,0.0,Guanyuan
14336,14337,2014,10,19,8,294.0,378.0,11.0,151.0,3600.0,2.0,15.4,1009.5,12.7,0.0,8.0,0.0,Guanyuan
14337,14338,2014,10,19,9,297.0,385.0,11.0,158.0,3700.0,2.0,16.6,1009.4,13.1,0.0,5.0,0.6,Guanyuan
14338,14339,2014,10,19,10,309.0,401.0,13.0,180.0,3900.0,2.0,17.4,1009.0,12.9,0.0,2.0,0.2,Guanyuan
14339,14340,2014,10,19,11,325.0,422.0,15.0,204.0,3900.0,2.0,18.7,1008.4,13.8,0.0,8.0,0.4,Guanyuan
14340,14341,2014,10,19,12,293.0,346.0,28.0,157.0,2500.0,21.0,20.0,1007.7,13.2,0.0,12.0,1.2,Guanyuan
14341,14342,2014,10,19,13,212.0,260.0,33.0,81.0,1600.0,66.0,20.2,1007.2,13.4,0.0,13.0,1.4,Guanyuan
14342,14343,2014,10,19,14,212.0,255.0,25.0,71.0,1500.0,82.0,19.7,1007.3,13.8,0.0,4.0,1.6,Guanyuan
14343,14344,2014,10,19,15,196.0,220.0,16.0,58.0,1400.0,106.0,19.1,1007.3,14.6,0.0,5.0,0.7,Guanyuan
14344,14345,2014,10,19,16,165.0,175.0,13.0,55.0,1200.0,111.0,17.8,1007.4,14.5,0.0,12.0,0.0,Guanyuan
14345,14346,2014,10,19,17,139.0,151.0,8.0,56.0,1100.0,111.0,16.4,1008.2,14.2,0.0,1.0,0.4,Guanyuan
14346,14347,2014,10,19,18,136.0,158.0,6.0,74.0,1300.0,87.0,15.5,1008.8,14.0,0.0,3.0,0.6,Guanyuan
14347,14348,2014,10,19,19,203.0,279.0,6.0,161.0,2400.0,18.0,15.6,1009.0,14.3,0.0,13.0,0.5,Guanyuan
14348,14349,2014,10,19,20,321.0,410.0,9.0,207.0,3300.0,2.0,15.5,1009.4,14.4,0.0,14.0,0.5,Guanyuan
14349,14350,2014,10,19,21,202.0,202.0,3.0,87.0,1500.0,45.0,17.0,1009.8,15.0,0.0,13.0,1.0,Guanyuan
14350,14351,2014,10,19,22,151.0,151.0,2.0,61.0,1200.0,48.0,16.8,1009.9,15.0,0.0,16.0,0.9,Guanyuan
14351,14352,2014,10,19,23,146.0,146.0,2.0,59.0,1100.0,37.0,16.4,1009.9,14.9,0.0,16.0,1.2,Guanyuan
14352,14353,2014,10,20,0,142.0,142.0,2.0,59.0,1100.0,32.0,15.9,1010.3,14.8,0.0,16.0,1.2,Guanyuan
14353,14354,2014,10,20,1,146.0,146.0,2.0,58.0,1100.0,25.0,15.5,1010.2,14.9,0.0,13.0,0.0,Guanyuan
14354,14355,2014,10,20,2,147.0,147.0,4.0,61.0,1100.0,14.0,14.3,1009.9,14.1,0.0,5.0,0.4,Guanyuan
14355,14356,2014,10,20,3,150.0,150.0,3.0,75.0,1000.0,2.0,13.8,1009.8,13.8,0.0,5.0,1.2,Guanyuan
14356,14357,2014,10,20,4,151.0,151.0,2.0,79.0,1100.0,2.0,13.6,1010.0,13.6,0.0,1.0,0.4,Guanyuan
14357,14358,2014,10,20,5,211.0,211.0,3.0,109.0,1700.0,3.0,13.1,1010.4,13.1,0.0,1.0,0.1,Guanyuan
14358,14359,2014,10,20,6,239.0,239.0,4.0,108.0,2000.0,3.0,12.1,1010.8,12.1,0.0,1.0,0.0,Guanyuan
14359,14360,2014,10,20,7,232.0,232.0,5.0,105.0,2000.0,3.0,13.1,1011.6,13.1,0.0,1.0,0.0,Guanyuan
14360,14361,2014,10,20,8,219.0,219.0,5.0,101.0,2200.0,3.0,14.8,1012.8,14.8,0.0,1.0,0.1,Guanyuan
14361,14362,2014,10,20,9,221.0,221.0,6.0,94.0,1900.0,6.0,16.5,1012.2,14.9,0.0,2.0,1.5,Guanyuan
14362,14363,2014,10,20,10,226.0,226.0,6.0,93.0,1700.0,15.0,18.4,1012.2,14.3,0.0,2.0,1.6,Guanyuan
14363,14364,2014,10,20,11,235.0,235.0,8.0,80.0,1600.0,46.0,19.5,1012.2,13.7,0.0,2.0,0.4,Guanyuan
14364,14365,2014,10,20,12,227.0,227.0,9.0,71.0,1500.0,75.0,20.0,1011.5,13.7,0.0,3.0,1.0,Guanyuan
14365,14366,2014,10,20,13,238.0,238.0,8.0,102.0,1700.0,67.0,20.2,1011.7,13.4,0.0,1.0,0.7,Guanyuan
14366,14367,2014,10,20,14,263.0,263.0,6.0,127.0,1900.0,56.0,19.4,1011.8,15.3,0.0,10.0,1.0,Guanyuan
14367,14368,2014,10,20,15,265.0,265.0,4.0,125.0,1900.0,39.0,18.5,1012.4,13.6,0.0,12.0,0.7,Guanyuan
14368,14369,2014,10,20,16,233.0,233.0,4.0,93.0,1700.0,73.0,17.5,1012.8,13.2,0.0,13.0,1.0,Guanyuan
14369,14370,2014,10,20,17,204.0,204.0,5.0,86.0,1700.0,75.0,16.0,1013.9,13.8,0.0,10.0,0.0,Guanyuan
14370,14371,2014,10,20,18,208.0,208.0,6.0,92.0,2000.0,60.0,15.9,1015.0,14.3,0.0,16.0,1.0,Guanyuan
14371,14372,2014,10,20,19,227.0,227.0,6.0,103.0,2100.0,39.0,17.0,1015.8,14.6,0.0,13.0,0.6,Guanyuan
14372,14373,2014,10,20,20,217.0,217.0,6.0,87.0,2000.0,39.0,16.9,1016.4,14.2,0.0,12.0,1.2,Guanyuan
14373,14374,2014,10,20,21,206.0,206.0,8.0,68.0,1900.0,39.0,16.5,1017.0,13.4,0.0,12.0,2.9,Guanyuan
14374,14375,2014,10,20,22,171.0,171.0,11.0,71.0,1800.0,24.0,15.7,1017.5,11.5,0.0,9.0,1.6,Guanyuan
14375,14376,2014,10,20,23,120.0,120.0,12.0,65.0,1300.0,18.0,15.1,1018.1,7.4,0.0,13.0,2.0,Guanyuan
14376,14377,2014,10,21,0,60.0,60.0,10.0,49.0,900.0,27.0,14.8,1018.5,7.8,0.0,13.0,2.6,Guanyuan
14377,14378,2014,10,21,1,42.0,42.0,8.0,44.0,700.0,26.0,14.4,1018.8,6.5,0.0,12.0,1.5,Guanyuan
14378,14379,2014,10,21,2,41.0,41.0,8.0,49.0,700.0,19.0,13.9,1018.4,3.1,0.0,16.0,2.4,Guanyuan
14379,14380,2014,10,21,3,29.0,29.0,11.0,33.0,600.0,37.0,13.5,1018.2,3.0,0.0,13.0,0.8,Guanyuan
14380,14381,2014,10,21,4,27.0,27.0,13.0,40.0,700.0,30.0,13.1,1018.3,0.1,0.0,9.0,1.3,Guanyuan
14381,14382,2014,10,21,5,27.0,27.0,29.0,42.0,1300.0,25.0,12.7,1018.5,-0.6,0.0,13.0,1.1,Guanyuan
14382,14383,2014,10,21,6,29.0,29.0,37.0,50.0,1500.0,19.0,12.1,1019.3,1.1,0.0,16.0,1.0,Guanyuan
14383,14384,2014,10,21,7,29.0,29.0,36.0,61.0,1600.0,12.0,12.4,1020.0,-1.2,0.0,13.0,1.5,Guanyuan
14384,14385,2014,10,21,8,27.0,27.0,31.0,67.0,1400.0,8.0,12.5,1020.5,-2.2,0.0,13.0,1.1,Guanyuan
14385,14386,2014,10,21,9,31.0,31.0,29.0,62.0,1300.0,11.0,13.0,1020.5,0.7,0.0,12.0,0.9,Guanyuan
14386,14387,2014,10,21,10,27.0,27.0,27.0,59.0,1200.0,15.0,13.7,1020.4,-0.4,0.0,13.0,1.7,Guanyuan
14387,14388,2014,10,21,11,36.0,36.0,29.0,58.0,1300.0,18.0,14.4,1019.7,-2.5,0.0,13.0,2.3,Guanyuan
14388,14389,2014,10,21,12,42.0,42.0,29.0,56.0,1500.0,23.0,15.1,1018.8,-2.8,0.0,16.0,2.5,Guanyuan
14389,14390,2014,10,21,13,40.0,40.0,24.0,47.0,1200.0,34.0,16.1,1017.9,-0.6,0.0,12.0,1.2,Guanyuan
14390,14391,2014,10,21,14,29.0,29.0,18.0,37.0,900.0,47.0,15.7,1017.5,-0.5,0.0,13.0,1.6,Guanyuan
14391,14392,2014,10,21,15,29.0,74.0,18.0,38.0,900.0,47.0,15.7,1017.1,-1.0,0.0,9.0,0.8,Guanyuan
14392,14393,2014,10,21,16,31.0,31.0,15.0,46.0,900.0,40.0,14.2,1017.1,-1.1,0.0,13.0,1.4,Guanyuan
14393,14394,2014,10,21,17,32.0,32.0,16.0,57.0,1100.0,33.0,11.9,1017.4,0.0,0.0,13.0,1.0,Guanyuan
14394,14395,2014,10,21,18,35.0,35.0,17.0,58.0,1300.0,33.0,10.5,1017.8,1.3,0.0,10.0,0.2,Guanyuan
14395,14396,2014,10,21,19,40.0,40.0,22.0,73.0,1800.0,20.0,8.2,1018.2,3.2,0.0,3.0,0.0,Guanyuan
14396,14397,2014,10,21,20,57.0,57.0,25.0,98.0,2100.0,3.0,7.1,1018.6,3.5,0.0,10.0,0.0,Guanyuan
14397,14398,2014,10,21,21,67.0,127.0,29.0,101.0,2200.0,3.0,6.7,1018.7,4.4,0.0,3.0,0.0,Guanyuan
14398,14399,2014,10,21,22,74.0,129.0,27.0,97.0,2000.0,2.0,7.5,1018.7,3.5,0.0,1.0,0.5,Guanyuan
14399,14400,2014,10,21,23,69.0,124.0,27.0,87.0,1500.0,2.0,6.9,1018.7,4.4,0.0,2.0,0.7,Guanyuan
14400,14401,2014,10,22,0,66.0,120.0,20.0,80.0,1200.0,2.0,8.1,1018.7,4.7,0.0,2.0,0.7,Guanyuan
14401,14402,2014,10,22,1,50.0,95.0,15.0,73.0,900.0,2.0,8.4,1018.6,4.8,0.0,2.0,1.3,Guanyuan
14402,14403,2014,10,22,2,41.0,80.0,13.0,63.0,700.0,5.0,8.3,1018.3,4.3,0.0,2.0,1.6,Guanyuan
14403,14404,2014,10,22,3,40.0,82.0,12.0,56.0,600.0,8.0,8.1,1018.1,4.1,0.0,2.0,1.2,Guanyuan
14404,14405,2014,10,22,4,57.0,111.0,13.0,72.0,1300.0,2.0,8.4,1018.1,3.8,0.0,2.0,1.6,Guanyuan
14405,14406,2014,10,22,5,65.0,138.0,14.0,76.0,1500.0,2.0,8.5,1018.1,3.7,0.0,5.0,1.3,Guanyuan
14406,14407,2014,10,22,6,72.0,149.0,16.0,77.0,1600.0,2.0,8.6,1018.3,3.2,0.0,2.0,1.5,Guanyuan
14407,14408,2014,10,22,7,69.0,156.0,13.0,71.0,1700.0,2.0,9.3,1018.8,3.7,0.0,2.0,1.1,Guanyuan
14408,14409,2014,10,22,8,68.0,151.0,13.0,69.0,1600.0,2.0,10.1,1018.9,2.9,0.0,5.0,1.1,Guanyuan
14409,14410,2014,10,22,9,66.0,138.0,16.0,72.0,1600.0,2.0,11.0,1018.5,3.3,0.0,2.0,1.0,Guanyuan
14410,14411,2014,10,22,10,66.0,146.0,15.0,75.0,1700.0,2.0,11.6,1018.2,4.1,0.0,1.0,0.6,Guanyuan
14411,14412,2014,10,22,11,69.0,167.0,14.0,81.0,1800.0,2.0,12.7,1017.4,5.6,0.0,11.0,1.0,Guanyuan
14412,14413,2014,10,22,12,83.0,176.0,15.0,90.0,1900.0,2.0,14.1,1016.6,6.7,0.0,11.0,1.4,Guanyuan
14413,14414,2014,10,22,13,80.0,154.0,16.0,83.0,1400.0,2.0,14.7,1015.4,8.0,0.0,13.0,2.6,Guanyuan
14414,14415,2014,10,22,14,65.0,110.0,19.0,67.0,1000.0,10.0,14.8,1014.7,8.3,0.0,13.0,1.5,Guanyuan
14415,14416,2014,10,22,15,69.0,129.0,18.0,69.0,1000.0,13.0,14.5,1014.3,8.9,0.0,12.0,0.6,Guanyuan
14416,14417,2014,10,22,16,73.0,130.0,13.0,65.0,900.0,13.0,12.9,1013.6,9.2,0.0,12.0,0.8,Guanyuan
14417,14418,2014,10,22,17,84.0,138.0,10.0,62.0,900.0,18.0,13.6,1014.3,10.0,0.0,14.0,1.1,Guanyuan
14418,14419,2014,10,22,18,90.0,132.0,12.0,65.0,1000.0,18.0,13.1,1014.3,9.2,0.0,5.0,0.8,Guanyuan
14419,14420,2014,10,22,19,74.0,119.0,12.0,86.0,1000.0,2.0,12.9,1014.5,8.2,0.0,2.0,1.7,Guanyuan
14420,14421,2014,10,22,20,80.0,129.0,11.0,94.0,1200.0,2.0,12.5,1014.6,8.0,0.0,2.0,0.9,Guanyuan
14421,14422,2014,10,22,21,100.0,155.0,13.0,102.0,1500.0,2.0,12.4,1014.4,8.1,0.0,5.0,0.9,Guanyuan
14422,14423,2014,10,22,22,107.0,170.0,14.0,95.0,1700.0,2.0,12.3,1013.8,7.8,0.0,5.0,1.4,Guanyuan
14423,14424,2014,10,22,23,99.0,152.0,16.0,93.0,1800.0,2.0,12.1,1013.4,7.8,0.0,2.0,1.2,Guanyuan
14424,14425,2014,10,23,0,101.0,148.0,18.0,92.0,1800.0,2.0,12.1,1013.0,8.2,0.0,2.0,0.4,Guanyuan
14425,14426,2014,10,23,1,105.0,163.0,18.0,91.0,1800.0,2.0,11.9,1012.7,7.6,0.0,5.0,1.4,Guanyuan
14426,14427,2014,10,23,2,94.0,159.0,16.0,87.0,1600.0,2.0,11.8,1011.9,7.9,0.0,2.0,1.1,Guanyuan
14427,14428,2014,10,23,3,89.0,135.0,16.0,86.0,1400.0,2.0,11.7,1011.4,8.0,0.0,2.0,1.1,Guanyuan
14428,14429,2014,10,23,4,87.0,139.0,13.0,86.0,1400.0,2.0,11.8,1011.2,7.7,0.0,5.0,1.4,Guanyuan
14429,14430,2014,10,23,5,89.0,146.0,13.0,89.0,1400.0,2.0,11.9,1011.1,8.2,0.0,2.0,1.8,Guanyuan
14430,14431,2014,10,23,6,88.0,138.0,13.0,89.0,1400.0,2.0,12.1,1011.2,8.2,0.0,2.0,1.3,Guanyuan
14431,14432,2014,10,23,7,94.0,146.0,11.0,83.0,1400.0,2.0,12.5,1011.6,8.6,0.0,5.0,0.7,Guanyuan
14432,14433,2014,10,23,8,105.0,155.0,7.0,73.0,1300.0,2.0,13.0,1011.5,8.3,0.0,5.0,1.8,Guanyuan
14433,14434,2014,10,23,9,111.0,146.0,6.0,67.0,1200.0,5.0,13.5,1010.8,8.3,0.0,5.0,1.9,Guanyuan
14434,14435,2014,10,23,10,118.0,152.0,6.0,70.0,1300.0,6.0,14.2,1010.3,8.8,0.0,5.0,1.2,Guanyuan
14435,14436,2014,10,23,11,122.0,151.0,7.0,67.0,1200.0,12.0,14.8,1009.3,9.2,0.0,5.0,0.5,Guanyuan
14436,14437,2014,10,23,12,126.0,157.0,9.0,74.0,1300.0,14.0,15.5,1007.9,8.9,0.0,2.0,1.6,Guanyuan
14437,14438,2014,10,23,13,131.0,153.0,14.0,74.0,1300.0,22.0,16.5,1007.0,9.4,0.0,3.0,1.3,Guanyuan
14438,14439,2014,10,23,14,137.0,165.0,17.0,83.0,1400.0,24.0,17.1,1006.6,9.8,0.0,9.0,0.7,Guanyuan
14439,14440,2014,10,23,15,147.0,189.0,21.0,98.0,1500.0,23.0,16.4,1006.4,10.7,0.0,3.0,0.0,Guanyuan
14440,14441,2014,10,23,16,146.0,192.0,25.0,109.0,1600.0,20.0,14.2,1006.3,10.4,0.0,11.0,0.0,Guanyuan
14441,14442,2014,10,23,17,148.0,199.0,25.0,128.0,1700.0,11.0,12.5,1006.7,10.6,0.0,10.0,0.0,Guanyuan
14442,14443,2014,10,23,18,149.0,197.0,24.0,140.0,2000.0,3.0,11.3,1007.2,10.5,0.0,10.0,0.2,Guanyuan
14443,14444,2014,10,23,19,150.0,199.0,26.0,138.0,2200.0,2.0,10.7,1007.3,10.2,0.0,7.0,0.0,Guanyuan
14444,14445,2014,10,23,20,156.0,197.0,23.0,131.0,2500.0,2.0,10.1,1007.5,10.1,0.0,3.0,0.0,Guanyuan
14445,14446,2014,10,23,21,157.0,193.0,16.0,124.0,2600.0,2.0,9.6,1007.4,9.6,0.0,6.0,0.0,Guanyuan
14446,14447,2014,10,23,22,164.0,209.0,12.0,112.0,3100.0,3.0,10.0,1007.0,10.0,0.0,2.0,0.8,Guanyuan
14447,14448,2014,10,23,23,165.0,203.0,11.0,115.0,3500.0,3.0,9.9,1006.8,9.9,0.0,5.0,0.0,Guanyuan
14448,14449,2014,10,24,0,174.0,227.0,12.0,127.0,2800.0,3.0,9.6,1006.8,9.6,0.0,1.0,0.6,Guanyuan
14449,14450,2014,10,24,1,181.0,254.0,11.0,119.0,2500.0,3.0,9.1,1006.7,9.1,0.0,4.0,0.0,Guanyuan
14450,14451,2014,10,24,2,176.0,220.0,6.0,104.0,2300.0,2.0,8.4,1006.4,8.4,0.0,13.0,0.0,Guanyuan
14451,14452,2014,10,24,3,157.0,183.0,4.0,94.0,1900.0,2.0,8.4,1006.1,8.4,0.0,9.0,0.0,Guanyuan
14452,14453,2014,10,24,4,162.0,177.0,4.0,91.0,1800.0,2.0,8.5,1006.2,8.5,0.0,1.0,0.7,Guanyuan
14453,14454,2014,10,24,5,157.0,185.0,4.0,90.0,1700.0,2.0,7.9,1006.2,7.9,0.0,2.0,0.5,Guanyuan
14454,14455,2014,10,24,6,157.0,186.0,4.0,94.0,1800.0,2.0,8.1,1006.3,8.1,0.0,1.0,0.0,Guanyuan
14455,14456,2014,10,24,7,160.0,188.0,4.0,93.0,2000.0,2.0,9.1,1007.0,9.1,0.0,3.0,0.0,Guanyuan
14456,14457,2014,10,24,8,163.0,205.0,4.0,96.0,2000.0,2.0,10.9,1007.4,10.9,0.0,5.0,1.4,Guanyuan
14457,14458,2014,10,24,9,167.0,221.0,7.0,104.0,2100.0,2.0,13.8,1007.1,11.3,0.0,2.0,1.2,Guanyuan
14458,14459,2014,10,24,10,179.0,226.0,12.0,109.0,2000.0,6.0,15.7,1006.7,11.1,0.0,10.0,0.5,Guanyuan
14459,14460,2014,10,24,11,197.0,240.0,18.0,106.0,1900.0,17.0,17.1,1005.7,12.0,0.0,1.0,0.9,Guanyuan
14460,14461,2014,10,24,12,228.0,265.0,23.0,97.0,2000.0,40.0,18.4,1004.7,11.7,0.0,14.0,1.2,Guanyuan
14461,14462,2014,10,24,13,248.0,274.0,27.0,100.0,2100.0,61.0,18.8,1003.8,11.4,0.0,3.0,0.1,Guanyuan
14462,14463,2014,10,24,14,260.0,280.0,26.0,106.0,2100.0,79.0,18.9,1003.5,12.4,0.0,13.0,1.1,Guanyuan
14463,14464,2014,10,24,15,271.0,297.0,25.0,121.0,2300.0,77.0,18.3,1003.6,12.5,0.0,16.0,0.9,Guanyuan
14464,14465,2014,10,24,16,283.0,314.0,22.0,130.0,2300.0,71.0,16.2,1003.9,13.1,0.0,10.0,0.0,Guanyuan
14465,14466,2014,10,24,17,289.0,330.0,18.0,135.0,2300.0,59.0,13.9,1004.8,12.8,0.0,3.0,0.0,Guanyuan
14466,14467,2014,10,24,18,295.0,332.0,13.0,137.0,2400.0,39.0,13.1,1005.4,12.8,0.0,11.0,0.0,Guanyuan
14467,14468,2014,10,24,19,300.0,327.0,10.0,126.0,2500.0,34.0,12.2,1005.6,12.0,0.0,6.0,0.0,Guanyuan
14468,14469,2014,10,24,20,309.0,323.0,9.0,128.0,2700.0,20.0,11.9,1006.0,11.9,0.0,2.0,0.1,Guanyuan
14469,14470,2014,10,24,21,304.0,306.0,5.0,133.0,2900.0,5.0,12.4,1005.9,12.4,0.0,2.0,1.1,Guanyuan
14470,14471,2014,10,24,22,309.0,326.0,5.0,147.0,3500.0,2.0,12.0,1006.1,12.0,0.0,1.0,0.0,Guanyuan
14471,14472,2014,10,24,23,308.0,334.0,6.0,163.0,3200.0,2.0,11.0,1006.2,11.0,0.0,6.0,0.0,Guanyuan
14472,14473,2014,10,25,0,309.0,342.0,5.0,153.0,3300.0,2.0,10.7,1006.2,10.7,0.0,14.0,0.0,Guanyuan
14473,14474,2014,10,25,1,306.0,339.0,6.0,140.0,3400.0,2.0,10.9,1006.1,10.9,0.0,2.0,0.9,Guanyuan
14474,14475,2014,10,25,2,294.0,307.0,5.0,127.0,3000.0,2.0,10.7,1005.8,10.7,0.0,4.0,0.0,Guanyuan
14475,14476,2014,10,25,3,286.0,288.0,4.0,112.0,2800.0,2.0,10.5,1005.5,10.5,0.0,2.0,0.5,Guanyuan
14476,14477,2014,10,25,4,282.0,282.0,4.0,114.0,2600.0,2.0,10.3,1005.3,10.3,0.0,2.0,0.7,Guanyuan
14477,14478,2014,10,25,5,270.0,270.0,3.0,100.0,2300.0,2.0,10.1,1005.3,10.1,0.0,1.0,0.4,Guanyuan
14478,14479,2014,10,25,6,268.0,268.0,3.0,94.0,2200.0,2.0,9.9,1005.8,9.9,0.0,6.0,0.1,Guanyuan
14479,14480,2014,10,25,7,266.0,266.0,3.0,90.0,2400.0,2.0,10.5,1006.7,10.5,0.0,15.0,0.6,Guanyuan
14480,14481,2014,10,25,8,264.0,276.0,3.0,87.0,2500.0,2.0,11.7,1006.9,11.7,0.0,4.0,0.0,Guanyuan
14481,14482,2014,10,25,9,287.0,293.0,4.0,93.0,2500.0,3.0,13.9,1006.9,13.3,0.0,5.0,0.2,Guanyuan
14482,14483,2014,10,25,10,303.0,303.0,8.0,103.0,2400.0,10.0,16.2,1006.7,13.1,0.0,1.0,0.4,Guanyuan
14483,14484,2014,10,25,11,291.0,291.0,10.0,84.0,2200.0,38.0,17.8,1005.7,13.7,0.0,3.0,0.4,Guanyuan
14484,14485,2014,10,25,12,302.0,302.0,12.0,92.0,2200.0,52.0,19.0,1004.8,13.4,0.0,16.0,0.8,Guanyuan
14485,14486,2014,10,25,13,318.0,318.0,13.0,96.0,2400.0,78.0,19.7,1004.1,13.4,0.0,13.0,1.3,Guanyuan
