,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
14325,14326,2014,10,18,21,282.0,406.0,9.0,175.0,4100.0,2.0,13.3,1012.5,11.4,0.0,4.0,0.0,Shunyi
14326,14327,2014,10,18,22,275.0,373.0,6.0,165.0,4000.0,2.0,13.1,1012.4,11.3,0.0,4.0,0.0,Shunyi
14327,14328,2014,10,18,23,281.0,359.0,6.0,145.0,3900.0,2.0,13.2,1011.8,11.4,0.0,4.0,0.0,Shunyi
14328,14329,2014,10,19,0,283.0,370.0,10.0,131.0,3400.0,2.0,13.4,1011.7,11.1,0.0,4.0,0.2,Shunyi
14329,14330,2014,10,19,1,286.0,362.0,11.0,102.0,2800.0,2.0,13.6,1011.7,11.1,0.0,6.0,1.0,Shunyi
14330,14331,2014,10,19,2,276.0,353.0,10.0,69.0,2200.0,2.0,13.3,1011.1,11.2,0.0,6.0,0.0,Shunyi
14331,14332,2014,10,19,3,269.0,326.0,3.0,64.0,,2.0,13.8,1010.9,11.0,0.0,4.0,0.0,Shunyi
14332,14333,2014,10,19,4,268.0,320.0,3.0,74.0,1700.0,2.0,14.0,1010.9,11.0,0.0,5.0,0.6,Shunyi
14333,14334,2014,10,19,5,230.0,250.0,3.0,90.0,1800.0,2.0,14.0,1010.9,10.6,0.0,6.0,0.8,Shunyi
14334,14335,2014,10,19,6,220.0,233.0,4.0,91.0,2400.0,2.0,13.7,1011.1,10.7,0.0,6.0,0.1,Shunyi
14335,14336,2014,10,19,7,221.0,269.0,3.0,91.0,2500.0,2.0,14.3,1011.7,11.3,0.0,4.0,0.0,Shunyi
14336,14337,2014,10,19,8,224.0,289.0,3.0,90.0,2700.0,2.0,16.1,1012.0,11.0,0.0,1.0,0.4,Shunyi
14337,14338,2014,10,19,9,238.0,298.0,10.0,97.0,2900.0,2.0,17.2,1012.0,11.0,0.0,9.0,0.9,Shunyi
14338,14339,2014,10,19,10,267.0,350.0,19.0,110.0,2800.0,3.0,17.8,1011.7,10.7,0.0,11.0,2.1,Shunyi
14339,14340,2014,10,19,11,,,,,,,19.1,1011.1,10.9,0.0,9.0,1.8,Shunyi
14340,14341,2014,10,19,12,271.0,316.0,38.0,107.0,2400.0,28.0,20.0,1010.3,10.1,0.0,12.0,2.1,Shunyi
14341,14342,2014,10,19,13,242.0,291.0,43.0,100.0,1800.0,49.0,20.4,1009.8,10.8,0.0,9.0,2.8,Shunyi
14342,14343,2014,10,19,14,,,,,,,20.2,1009.9,11.1,0.0,9.0,1.4,Shunyi
14343,14344,2014,10,19,15,185.0,212.0,21.0,64.0,1300.0,91.0,19.9,1009.9,11.1,0.0,11.0,2.0,Shunyi
14344,14345,2014,10,19,16,163.0,182.0,15.0,59.0,1100.0,99.0,19.2,1009.9,11.5,0.0,11.0,1.5,Shunyi
14345,14346,2014,10,19,17,,,,,,,17.4,1010.5,12.5,0.0,2.0,0.4,Shunyi
14346,14347,2014,10,19,18,162.0,181.0,7.0,74.0,1300.0,65.0,17.0,1011.2,12.3,0.0,3.0,1.0,Shunyi
14347,14348,2014,10,19,19,170.0,209.0,3.0,110.0,1500.0,13.0,16.6,1011.4,12.3,0.0,11.0,1.6,Shunyi
14348,14349,2014,10,19,20,188.0,218.0,4.0,116.0,1500.0,5.0,16.7,1011.7,12.4,0.0,9.0,1.7,Shunyi
14349,14350,2014,10,19,21,193.0,216.0,3.0,102.0,1500.0,14.0,16.1,1012.1,12.6,0.0,9.0,1.3,Shunyi
14350,14351,2014,10,19,22,193.0,194.0,3.0,80.0,1400.0,25.0,16.1,1012.3,12.8,0.0,9.0,0.4,Shunyi
14351,14352,2014,10,19,23,185.0,185.0,2.0,81.0,1400.0,9.0,15.9,1012.4,12.8,0.0,10.0,1.0,Shunyi
14352,14353,2014,10,20,0,183.0,183.0,2.0,86.0,1400.0,2.0,15.5,1012.7,13.0,0.0,3.0,0.5,Shunyi
14353,14354,2014,10,20,1,188.0,191.0,2.0,79.0,1500.0,2.0,15.1,1012.6,12.8,0.0,3.0,1.0,Shunyi
14354,14355,2014,10,20,2,182.0,185.0,2.0,72.0,1400.0,2.0,14.3,1012.2,12.5,0.0,6.0,1.2,Shunyi
14355,14356,2014,10,20,3,174.0,174.0,2.0,69.0,1400.0,2.0,13.3,1012.1,11.9,0.0,6.0,0.0,Shunyi
14356,14357,2014,10,20,4,173.0,173.0,2.0,64.0,1400.0,2.0,12.4,1012.4,11.1,0.0,4.0,0.0,Shunyi
14357,14358,2014,10,20,5,164.0,164.0,2.0,59.0,1400.0,2.0,12.2,1012.7,11.1,0.0,5.0,0.9,Shunyi
14358,14359,2014,10,20,6,156.0,156.0,2.0,54.0,1400.0,2.0,12.2,1013.3,11.1,0.0,5.0,0.0,Shunyi
14359,14360,2014,10,20,7,158.0,158.0,2.0,52.0,1500.0,2.0,13.3,1013.5,12.4,0.0,4.0,0.0,Shunyi
14360,14361,2014,10,20,8,156.0,156.0,2.0,55.0,1800.0,2.0,14.7,1014.8,13.1,0.0,7.0,0.7,Shunyi
14361,14362,2014,10,20,9,176.0,176.0,2.0,70.0,1700.0,4.0,16.9,1014.5,11.6,0.0,2.0,1.6,Shunyi
14362,14363,2014,10,20,10,210.0,210.0,2.0,63.0,1400.0,32.0,19.1,1014.5,11.4,0.0,1.0,1.8,Shunyi
14363,14364,2014,10,20,11,220.0,220.0,5.0,48.0,1400.0,61.0,16.6,1014.7,12.7,0.0,10.0,2.5,Shunyi
14364,14365,2014,10,20,12,223.0,223.0,3.0,63.0,1500.0,26.0,17.5,1014.2,13.0,0.0,11.0,3.0,Shunyi
14365,14366,2014,10,20,13,232.0,232.0,2.0,67.0,1400.0,48.0,17.7,1014.3,13.0,0.0,9.0,2.0,Shunyi
14366,14367,2014,10,20,14,240.0,240.0,3.0,65.0,1400.0,62.0,18.1,1014.4,12.5,0.0,9.0,1.1,Shunyi
14367,14368,2014,10,20,15,235.0,235.0,4.0,56.0,1500.0,86.0,18.0,1014.7,12.4,0.0,12.0,1.2,Shunyi
14368,14369,2014,10,20,16,218.0,218.0,6.0,60.0,1500.0,79.0,17.1,1015.2,12.6,0.0,13.0,0.4,Shunyi
14369,14370,2014,10,20,17,215.0,215.0,5.0,73.0,1700.0,62.0,15.8,1016.3,12.5,0.0,4.0,0.0,Shunyi
14370,14371,2014,10,20,18,217.0,217.0,2.0,87.0,1700.0,35.0,15.3,1017.4,12.8,0.0,4.0,0.0,Shunyi
14371,14372,2014,10,20,19,223.0,223.0,3.0,129.0,1800.0,2.0,15.6,1018.3,13.1,0.0,11.0,0.9,Shunyi
14372,14373,2014,10,20,20,226.0,226.0,3.0,130.0,2000.0,2.0,16.1,1018.9,12.6,0.0,11.0,1.5,Shunyi
14373,14374,2014,10,20,21,215.0,215.0,3.0,96.0,1700.0,11.0,15.4,1019.4,10.4,0.0,9.0,1.8,Shunyi
14374,14375,2014,10,20,22,152.0,152.0,5.0,66.0,1500.0,29.0,14.4,1019.9,8.8,0.0,12.0,2.0,Shunyi
14375,14376,2014,10,20,23,102.0,102.0,5.0,57.0,1400.0,26.0,14.0,1020.4,8.0,0.0,9.0,2.6,Shunyi
14376,14377,2014,10,21,0,73.0,73.0,7.0,54.0,1400.0,13.0,13.7,1021.1,5.6,0.0,9.0,2.1,Shunyi
14377,14378,2014,10,21,1,55.0,55.0,7.0,47.0,1200.0,4.0,13.4,1021.4,5.0,0.0,9.0,1.2,Shunyi
14378,14379,2014,10,21,2,40.0,40.0,12.0,26.0,900.0,9.0,13.1,1021.0,4.0,0.0,9.0,0.7,Shunyi
14379,14380,2014,10,21,3,37.0,37.0,5.0,30.0,,5.0,12.5,1020.7,3.4,0.0,12.0,1.0,Shunyi
14380,14381,2014,10,21,4,33.0,33.0,6.0,33.0,600.0,9.0,12.1,1020.6,0.5,0.0,12.0,1.5,Shunyi
14381,14382,2014,10,21,5,35.0,35.0,15.0,,1100.0,4.0,12.1,1020.8,-0.8,0.0,9.0,2.0,Shunyi
14382,14383,2014,10,21,6,39.0,39.0,32.0,65.0,1800.0,2.0,12.0,1021.6,-1.2,0.0,9.0,1.6,Shunyi
14383,14384,2014,10,21,7,29.0,29.0,27.0,61.0,1500.0,5.0,12.4,1022.3,-1.5,0.0,12.0,2.0,Shunyi
14384,14385,2014,10,21,8,33.0,33.0,25.0,62.0,1400.0,4.0,12.6,1022.9,-2.5,0.0,12.0,1.3,Shunyi
14385,14386,2014,10,21,9,39.0,39.0,32.0,67.0,1600.0,2.0,12.9,1023.0,-3.8,0.0,9.0,1.8,Shunyi
14386,14387,2014,10,21,10,33.0,33.0,26.0,59.0,1200.0,12.0,13.3,1022.9,-4.4,0.0,12.0,1.7,Shunyi
14387,14388,2014,10,21,11,33.0,33.0,20.0,60.0,1100.0,19.0,13.8,1022.2,-4.0,0.0,9.0,1.6,Shunyi
14388,14389,2014,10,21,12,29.0,29.0,16.0,58.0,1000.0,23.0,14.2,1021.4,-5.1,0.0,11.0,2.0,Shunyi
14389,14390,2014,10,21,13,35.0,35.0,18.0,59.0,1100.0,24.0,14.7,1020.7,-4.6,0.0,9.0,2.2,Shunyi
14390,14391,2014,10,21,14,36.0,36.0,16.0,54.0,900.0,30.0,15.1,1020.2,-3.3,0.0,11.0,2.1,Shunyi
14391,14392,2014,10,21,15,36.0,71.0,16.0,55.0,900.0,30.0,14.8,1019.9,-4.0,0.0,11.0,2.4,Shunyi
14392,14393,2014,10,21,16,27.0,27.0,13.0,53.0,800.0,37.0,13.6,1019.8,-3.2,0.0,9.0,1.5,Shunyi
14393,14394,2014,10,21,17,30.0,30.0,13.0,59.0,900.0,29.0,11.4,1020.1,-0.8,0.0,11.0,0.8,Shunyi
14394,14395,2014,10,21,18,34.0,34.0,12.0,77.0,900.0,9.0,9.5,1020.4,0.9,0.0,11.0,0.7,Shunyi
14395,14396,2014,10,21,19,47.0,47.0,9.0,88.0,1300.0,2.0,8.1,1020.7,3.4,0.0,11.0,0.0,Shunyi
14396,14397,2014,10,21,20,,130.0,4.0,80.0,1300.0,2.0,7.0,1021.1,4.0,0.0,4.0,0.0,Shunyi
14397,14398,2014,10,21,21,45.0,45.0,3.0,76.0,1200.0,2.0,7.2,1021.3,3.4,0.0,5.0,1.1,Shunyi
14398,14399,2014,10,21,22,66.0,66.0,3.0,69.0,1200.0,2.0,7.3,1021.2,3.3,0.0,2.0,1.4,Shunyi
14399,14400,2014,10,21,23,75.0,152.0,2.0,63.0,1300.0,2.0,7.4,1021.3,2.9,0.0,5.0,0.7,Shunyi
14400,14401,2014,10,22,0,73.0,106.0,2.0,61.0,1300.0,2.0,8.2,1021.2,2.2,0.0,2.0,1.0,Shunyi
14401,14402,2014,10,22,1,69.0,151.0,2.0,56.0,1200.0,2.0,7.8,1021.1,2.5,0.0,2.0,1.1,Shunyi
14402,14403,2014,10,22,2,65.0,130.0,3.0,52.0,1200.0,2.0,7.7,1020.8,2.6,0.0,6.0,1.2,Shunyi
14403,14404,2014,10,22,3,60.0,108.0,2.0,49.0,1100.0,2.0,7.7,1020.6,2.8,0.0,5.0,1.1,Shunyi
14404,14405,2014,10,22,4,66.0,107.0,2.0,47.0,1200.0,2.0,8.1,1020.7,2.5,0.0,2.0,0.9,Shunyi
14405,14406,2014,10,22,5,65.0,85.0,2.0,46.0,1200.0,2.0,8.5,1020.5,2.3,0.0,5.0,1.0,Shunyi
14406,14407,2014,10,22,6,62.0,104.0,3.0,47.0,1100.0,2.0,8.4,1020.7,2.8,0.0,4.0,1.4,Shunyi
14407,14408,2014,10,22,7,60.0,69.0,4.0,48.0,1100.0,2.0,8.8,1021.3,2.8,0.0,6.0,1.2,Shunyi
14408,14409,2014,10,22,8,53.0,84.0,5.0,49.0,1100.0,2.0,9.5,1021.4,3.2,0.0,5.0,0.8,Shunyi
14409,14410,2014,10,22,9,55.0,100.0,6.0,50.0,1100.0,2.0,10.5,1021.0,2.3,0.0,15.0,0.6,Shunyi
14410,14411,2014,10,22,10,53.0,87.0,8.0,53.0,1200.0,2.0,11.1,1020.9,3.4,0.0,7.0,0.0,Shunyi
14411,14412,2014,10,22,11,63.0,125.0,9.0,61.0,1300.0,2.0,11.5,1020.2,3.3,0.0,11.0,1.3,Shunyi
14412,14413,2014,10,22,12,82.0,140.0,11.0,68.0,1400.0,2.0,12.0,1019.2,4.5,0.0,9.0,1.5,Shunyi
14413,14414,2014,10,22,13,88.0,151.0,15.0,67.0,1300.0,2.0,13.1,1018.3,5.3,0.0,9.0,1.8,Shunyi
14414,14415,2014,10,22,14,96.0,173.0,20.0,74.0,1300.0,5.0,13.2,1017.6,5.6,0.0,10.0,1.5,Shunyi
14415,14416,2014,10,22,15,119.0,198.0,20.0,84.0,1500.0,7.0,13.3,1017.1,5.9,0.0,11.0,1.7,Shunyi
14416,14417,2014,10,22,16,,,29.0,69.0,2600.0,8.0,12.6,1016.4,5.7,0.0,3.0,1.2,Shunyi
14417,14418,2014,10,22,17,,,31.0,82.0,1700.0,20.0,12.3,1016.9,5.5,0.0,2.0,1.2,Shunyi
14418,14419,2014,10,22,18,,253.0,9.0,85.0,1600.0,2.0,12.3,1017.1,5.9,0.0,2.0,1.2,Shunyi
14419,14420,2014,10,22,19,60.0,218.0,7.0,80.0,1500.0,2.0,12.0,1017.0,6.1,0.0,5.0,1.0,Shunyi
14420,14421,2014,10,22,20,87.0,198.0,6.0,74.0,1400.0,2.0,12.0,1017.0,6.1,0.0,2.0,1.6,Shunyi
14421,14422,2014,10,22,21,80.0,168.0,5.0,71.0,1300.0,2.0,11.9,1016.8,6.4,0.0,6.0,1.0,Shunyi
14422,14423,2014,10,22,22,75.0,150.0,4.0,67.0,1200.0,2.0,11.9,1016.3,6.8,0.0,4.0,0.5,Shunyi
14423,14424,2014,10,22,23,79.0,155.0,4.0,69.0,1300.0,2.0,11.8,1015.7,6.9,0.0,6.0,0.8,Shunyi
14424,14425,2014,10,23,0,86.0,163.0,4.0,71.0,1300.0,2.0,11.7,1015.4,6.8,0.0,5.0,0.9,Shunyi
14425,14426,2014,10,23,1,85.0,158.0,4.0,59.0,1100.0,2.0,11.7,1015.1,7.0,0.0,6.0,0.9,Shunyi
14426,14427,2014,10,23,2,86.0,158.0,9.0,42.0,900.0,2.0,11.6,1014.3,6.9,0.0,6.0,0.8,Shunyi
14427,14428,2014,10,23,3,83.0,134.0,2.0,41.0,,2.0,11.5,1013.7,7.4,0.0,4.0,0.8,Shunyi
14428,14429,2014,10,23,4,82.0,130.0,3.0,53.0,800.0,2.0,11.6,1013.6,7.1,0.0,4.0,0.6,Shunyi
14429,14430,2014,10,23,5,85.0,139.0,3.0,63.0,900.0,2.0,11.6,1013.5,7.7,0.0,4.0,0.1,Shunyi
14430,14431,2014,10,23,6,80.0,134.0,4.0,65.0,1300.0,2.0,11.6,1013.6,7.3,0.0,8.0,0.7,Shunyi
14431,14432,2014,10,23,7,85.0,159.0,5.0,65.0,1400.0,2.0,12.0,1013.8,7.3,0.0,7.0,1.3,Shunyi
14432,14433,2014,10,23,8,91.0,154.0,6.0,64.0,1500.0,2.0,12.7,1013.8,6.7,0.0,7.0,1.5,Shunyi
14433,14434,2014,10,23,9,95.0,165.0,7.0,67.0,1500.0,2.0,13.5,1013.1,6.8,0.0,4.0,0.9,Shunyi
14434,14435,2014,10,23,10,96.0,150.0,10.0,66.0,1300.0,2.0,14.5,1012.5,6.8,0.0,6.0,1.2,Shunyi
14435,14436,2014,10,23,11,96.0,147.0,17.0,64.0,1200.0,5.0,15.4,1011.6,7.2,0.0,4.0,1.2,Shunyi
14436,14437,2014,10,23,12,96.0,140.0,26.0,56.0,1300.0,21.0,16.1,1010.3,6.0,0.0,4.0,0.8,Shunyi
14437,14438,2014,10,23,13,92.0,110.0,28.0,43.0,1400.0,42.0,16.3,1009.5,6.4,0.0,14.0,0.4,Shunyi
14438,14439,2014,10,23,14,95.0,123.0,34.0,45.0,1400.0,43.0,16.4,1008.9,6.8,0.0,11.0,1.3,Shunyi
14439,14440,2014,10,23,15,104.0,148.0,38.0,46.0,1500.0,46.0,16.1,1008.9,7.3,0.0,9.0,1.2,Shunyi
14440,14441,2014,10,23,16,123.0,181.0,39.0,61.0,1600.0,30.0,15.2,1008.9,8.2,0.0,9.0,0.8,Shunyi
14441,14442,2014,10,23,17,127.0,196.0,29.0,78.0,1700.0,4.0,13.0,1009.2,8.7,0.0,9.0,0.0,Shunyi
14442,14443,2014,10,23,18,127.0,226.0,17.0,83.0,1700.0,2.0,11.7,1009.5,8.2,0.0,4.0,0.0,Shunyi
14443,14444,2014,10,23,19,131.0,224.0,10.0,84.0,1800.0,2.0,11.0,1009.8,8.6,0.0,4.0,0.0,Shunyi
14444,14445,2014,10,23,20,136.0,204.0,5.0,84.0,2000.0,2.0,10.4,1009.9,8.5,0.0,6.0,0.4,Shunyi
14445,14446,2014,10,23,21,138.0,198.0,3.0,77.0,2200.0,2.0,10.3,1009.7,8.7,0.0,6.0,0.8,Shunyi
14446,14447,2014,10,23,22,136.0,191.0,2.0,65.0,2400.0,2.0,10.0,1009.4,8.3,0.0,5.0,0.9,Shunyi
14447,14448,2014,10,23,23,154.0,207.0,2.0,65.0,2400.0,2.0,10.0,1009.1,8.3,0.0,6.0,0.6,Shunyi
14448,14449,2014,10,24,0,140.0,195.0,2.0,66.0,2000.0,2.0,9.7,1008.9,8.0,0.0,4.0,0.7,Shunyi
14449,14450,2014,10,24,1,136.0,177.0,2.0,60.0,2000.0,2.0,9.1,1009.0,7.4,0.0,14.0,0.6,Shunyi
14450,14451,2014,10,24,2,142.0,177.0,2.0,56.0,2100.0,2.0,8.6,1008.7,7.1,0.0,14.0,0.2,Shunyi
14451,14452,2014,10,24,3,138.0,161.0,2.0,50.0,1600.0,2.0,8.2,1008.3,7.0,0.0,4.0,0.2,Shunyi
14452,14453,2014,10,24,4,144.0,164.0,2.0,52.0,1500.0,2.0,8.1,1008.5,7.0,0.0,14.0,0.6,Shunyi
14453,14454,2014,10,24,5,146.0,167.0,2.0,48.0,1400.0,2.0,7.8,1008.3,6.7,0.0,14.0,0.2,Shunyi
14454,14455,2014,10,24,6,148.0,152.0,2.0,40.0,1500.0,2.0,7.9,1008.6,7.0,0.0,4.0,0.0,Shunyi
14455,14456,2014,10,24,7,176.0,176.0,2.0,39.0,1600.0,2.0,8.9,1009.3,7.8,0.0,9.0,0.2,Shunyi
14456,14457,2014,10,24,8,146.0,157.0,2.0,38.0,1600.0,2.0,11.2,1009.7,8.8,0.0,7.0,1.6,Shunyi
14457,14458,2014,10,24,9,169.0,195.0,2.0,45.0,1900.0,2.0,13.4,1009.4,9.4,0.0,4.0,2.0,Shunyi
14458,14459,2014,10,24,10,180.0,204.0,5.0,48.0,1600.0,2.0,15.6,1008.9,9.9,0.0,1.0,0.7,Shunyi
14459,14460,2014,10,24,11,193.0,198.0,10.0,36.0,1500.0,28.0,17.0,1008.1,10.4,0.0,3.0,1.0,Shunyi
14460,14461,2014,10,24,12,220.0,242.0,18.0,28.0,1600.0,61.0,17.5,1007.1,10.8,0.0,10.0,2.0,Shunyi
14461,14462,2014,10,24,13,249.0,279.0,24.0,30.0,1800.0,81.0,18.0,1006.4,10.8,0.0,9.0,1.6,Shunyi
14462,14463,2014,10,24,14,263.0,311.0,24.0,29.0,1900.0,90.0,17.8,1006.2,11.1,0.0,9.0,2.0,Shunyi
14463,14464,2014,10,24,15,274.0,317.0,26.0,26.0,2000.0,106.0,17.2,1006.3,11.2,0.0,11.0,1.2,Shunyi
14464,14465,2014,10,24,16,282.0,319.0,22.0,30.0,2100.0,99.0,16.3,1006.5,11.2,0.0,10.0,0.8,Shunyi
14465,14466,2014,10,24,17,283.0,326.0,14.0,47.0,2300.0,66.0,14.3,1007.5,11.3,0.0,4.0,0.6,Shunyi
14466,14467,2014,10,24,18,280.0,315.0,6.0,71.0,2500.0,17.0,13.1,1007.9,10.8,0.0,4.0,0.0,Shunyi
14467,14468,2014,10,24,19,264.0,286.0,3.0,83.0,2800.0,2.0,12.8,1008.1,11.2,0.0,5.0,0.7,Shunyi
14468,14469,2014,10,24,20,246.0,284.0,2.0,84.0,3000.0,2.0,12.5,1008.5,11.1,0.0,5.0,0.8,Shunyi
14469,14470,2014,10,24,21,263.0,338.0,2.0,82.0,3200.0,2.0,12.1,1008.2,10.7,0.0,6.0,1.1,Shunyi
14470,14471,2014,10,24,22,241.0,281.0,2.0,69.0,2700.0,2.0,11.5,1008.1,10.2,0.0,5.0,0.2,Shunyi
14471,14472,2014,10,24,23,223.0,286.0,2.0,69.0,2600.0,2.0,11.0,1008.4,9.9,0.0,14.0,0.7,Shunyi
14472,14473,2014,10,25,0,228.0,275.0,2.0,67.0,2600.0,2.0,10.9,1008.5,9.8,0.0,8.0,0.8,Shunyi
14473,14474,2014,10,25,1,220.0,256.0,2.0,48.0,2100.0,2.0,10.4,1008.4,9.3,0.0,8.0,0.2,Shunyi
14474,14475,2014,10,25,2,220.0,269.0,8.0,37.0,1900.0,2.0,10.1,1008.1,9.2,0.0,6.0,0.7,Shunyi
14475,14476,2014,10,25,3,208.0,227.0,2.0,31.0,,2.0,10.2,1007.7,9.3,0.0,5.0,1.1,Shunyi
14476,14477,2014,10,25,4,196.0,201.0,3.0,36.0,1200.0,2.0,10.1,1007.6,9.2,0.0,5.0,0.8,Shunyi
14477,14478,2014,10,25,5,187.0,190.0,2.0,47.0,1600.0,2.0,10.0,1007.6,9.1,0.0,4.0,0.8,Shunyi
14478,14479,2014,10,25,6,183.0,193.0,2.0,47.0,2100.0,2.0,9.9,1007.9,9.0,0.0,4.0,0.0,Shunyi
14479,14480,2014,10,25,7,174.0,196.0,2.0,47.0,2100.0,2.0,10.2,1008.8,9.3,0.0,16.0,0.6,Shunyi
14480,14481,2014,10,25,8,173.0,204.0,2.0,47.0,2100.0,2.0,11.7,1009.2,10.4,0.0,16.0,0.2,Shunyi
14481,14482,2014,10,25,9,179.0,208.0,2.0,52.0,2200.0,2.0,13.8,1009.2,11.1,0.0,4.0,1.0,Shunyi
14482,14483,2014,10,25,10,204.0,240.0,4.0,52.0,2100.0,4.0,15.8,1009.0,11.6,0.0,3.0,1.5,Shunyi
14483,14484,2014,10,25,11,263.0,263.0,6.0,43.0,1900.0,29.0,17.2,1008.1,12.3,0.0,13.0,0.9,Shunyi
14484,14485,2014,10,25,12,297.0,297.0,11.0,43.0,2000.0,46.0,18.0,1007.2,12.2,0.0,9.0,0.9,Shunyi
14485,14486,2014,10,25,13,335.0,344.0,15.0,40.0,2100.0,89.0,19.1,1006.7,11.9,0.0,9.0,1.4,Shunyi
14486,14487,2014,10,25,14,340.0,357.0,16.0,49.0,2100.0,91.0,19.2,1006.4,12.5,0.0,9.0,1.2,Shunyi
14487,14488,2014,10,25,15,353.0,369.0,16.0,63.0,2200.0,94.0,18.9,1006.6,12.6,0.0,9.0,0.1,Shunyi
14488,14489,2014,10,25,16,368.0,382.0,15.0,57.0,2300.0,107.0,17.5,1007.0,12.6,0.0,10.0,0.8,Shunyi
14489,14490,2014,10,25,17,357.0,360.0,10.0,54.0,2300.0,99.0,15.8,1007.7,12.5,0.0,11.0,0.7,Shunyi
14490,14491,2014,10,25,18,365.0,365.0,6.0,83.0,2600.0,44.0,14.6,1008.1,12.5,0.0,11.0,1.3,Shunyi
14491,14492,2014,10,25,19,359.0,359.0,4.0,108.0,2700.0,7.0,14.9,1008.5,12.8,0.0,9.0,1.0,Shunyi
14492,14493,2014,10,25,20,341.0,359.0,3.0,99.0,2700.0,2.0,14.1,1009.2,12.5,0.0,9.0,0.1,Shunyi
14493,14494,2014,10,25,21,321.0,351.0,3.0,89.0,2800.0,2.0,13.4,1010.0,12.1,0.0,2.0,1.5,Shunyi
14494,14495,2014,10,25,22,295.0,325.0,3.0,74.0,2800.0,2.0,13.6,1010.6,12.7,0.0,2.0,0.1,Shunyi
14495,14496,2014,10,25,23,264.0,273.0,4.0,63.0,2900.0,2.0,13.3,1011.4,12.4,0.0,1.0,1.2,Shunyi
14496,14497,2014,10,26,0,260.0,288.0,4.0,59.0,2800.0,2.0,13.0,1011.8,12.1,0.0,7.0,1.6,Shunyi
14497,14498,2014,10,26,1,252.0,311.0,4.0,61.0,2800.0,2.0,12.7,1012.6,11.8,0.0,7.0,1.5,Shunyi
14498,14499,2014,10,26,2,250.0,313.0,3.0,52.0,2400.0,12.0,12.6,1013.3,11.3,0.0,4.0,2.0,Shunyi
14499,14500,2014,10,26,3,223.0,223.0,2.0,35.0,1800.0,36.0,12.2,1014.2,8.1,0.0,6.0,2.3,Shunyi
14500,14501,2014,10,26,4,218.0,218.0,3.0,32.0,1500.0,34.0,14.0,1015.8,0.6,0.0,6.0,2.2,Shunyi
14501,14502,2014,10,26,5,128.0,128.0,4.0,20.0,800.0,44.0,14.2,1017.4,-2.3,0.0,5.0,4.3,Shunyi
14502,14503,2014,10,26,6,14.0,14.0,2.0,8.0,200.0,57.0,13.7,1019.5,-3.6,0.0,5.0,4.6,Shunyi
14503,14504,2014,10,26,7,7.0,7.0,2.0,7.0,100.0,55.0,14.0,1021.8,-4.7,0.0,2.0,3.3,Shunyi
14504,14505,2014,10,26,8,8.0,8.0,2.0,6.0,100.0,56.0,14.3,1023.0,-6.6,0.0,2.0,5.1,Shunyi
14505,14506,2014,10,26,9,11.0,11.0,2.0,8.0,100.0,56.0,14.0,1023.7,-10.7,0.0,2.0,5.6,Shunyi
14506,14507,2014,10,26,10,6.0,6.0,2.0,7.0,100.0,61.0,14.6,1024.0,-11.8,0.0,1.0,5.0,Shunyi
14507,14508,2014,10,26,11,7.0,7.0,2.0,6.0,100.0,65.0,15.2,1023.8,-12.2,0.0,2.0,4.1,Shunyi
14508,14509,2014,10,26,12,4.0,4.0,2.0,6.0,100.0,68.0,16.4,1023.2,-13.1,0.0,3.0,4.2,Shunyi
14509,14510,2014,10,26,13,4.0,4.0,2.0,4.0,100.0,75.0,17.0,1023.0,-13.7,0.0,2.0,3.0,Shunyi
14510,14511,2014,10,26,14,7.0,7.0,2.0,5.0,100.0,77.0,17.6,1023.1,-13.3,0.0,5.0,3.0,Shunyi
14511,14512,2014,10,26,15,9.0,9.0,2.0,7.0,100.0,77.0,17.6,1023.1,-12.2,0.0,5.0,2.6,Shunyi
14512,14513,2014,10,26,16,5.0,5.0,2.0,8.0,100.0,74.0,16.0,1023.3,-12.5,0.0,2.0,1.3,Shunyi
14513,14514,2014,10,26,17,3.0,3.0,2.0,11.0,100.0,67.0,13.9,1023.7,-12.4,0.0,2.0,1.6,Shunyi
14514,14515,2014,10,26,18,13.0,13.0,2.0,16.0,200.0,61.0,12.4,1024.4,-12.8,0.0,5.0,1.6,Shunyi
14515,14516,2014,10,26,19,12.0,12.0,3.0,18.0,200.0,56.0,12.9,1025.1,-14.0,0.0,6.0,2.5,Shunyi
14516,14517,2014,10,26,20,9.0,9.0,3.0,18.0,200.0,57.0,12.4,1026.1,-15.3,0.0,2.0,2.5,Shunyi
14517,14518,2014,10,26,21,8.0,8.0,2.0,14.0,100.0,59.0,10.8,1027.1,-14.9,0.0,2.0,2.0,Shunyi
14518,14519,2014,10,26,22,6.0,6.0,3.0,9.0,100.0,62.0,9.6,1027.7,-13.0,0.0,5.0,1.5,Shunyi
14519,14520,2014,10,26,23,7.0,7.0,3.0,13.0,100.0,53.0,10.0,1028.1,-15.5,0.0,2.0,2.3,Shunyi
14520,14521,2014,10,27,0,6.0,6.0,2.0,10.0,100.0,57.0,10.3,1028.7,-16.1,0.0,2.0,3.0,Shunyi
14521,14522,2014,10,27,1,6.0,6.0,2.0,7.0,200.0,47.0,9.6,1029.0,-15.8,0.0,2.0,2.1,Shunyi
