,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
17779,17780,2015,3,11,19,30.0,63.0,7.0,48.0,600.0,60.0,8.4,1016.0,-20.5,0.0,9.0,1.9,Wanshouxigong
17780,17781,2015,3,11,20,35.0,67.0,9.0,67.0,700.0,41.0,7.1,1016.0,-18.7,0.0,11.0,1.7,Wanshouxigong
17781,17782,2015,3,11,21,41.0,79.0,13.0,82.0,900.0,28.0,6.4,1016.3,-17.7,0.0,11.0,1.1,Wanshouxigong
17782,17783,2015,3,11,22,53.0,85.0,15.0,76.0,1000.0,31.0,6.0,1016.3,-17.3,0.0,10.0,1.6,Wanshouxigong
17783,17784,2015,3,11,23,63.0,98.0,26.0,87.0,1200.0,16.0,5.1,1016.0,-17.3,0.0,13.0,2.5,Wanshouxigong
17784,17785,2015,3,12,0,81.0,113.0,25.0,85.0,1300.0,16.0,4.5,1015.6,-15.4,0.0,13.0,2.7,Wanshouxigong
17785,17786,2015,3,12,1,82.0,124.0,24.0,83.0,1400.0,11.0,4.5,1015.0,-14.9,0.0,13.0,2.5,Wanshouxigong
17786,17787,2015,3,12,2,74.0,105.0,21.0,74.0,1400.0,13.0,1.5,1014.7,-13.8,0.0,10.0,0.9,Wanshouxigong
17787,17788,2015,3,12,3,84.0,106.0,21.0,59.0,1400.0,20.0,-0.2,1014.1,-13.2,0.0,1.0,1.3,Wanshouxigong
17788,17789,2015,3,12,4,89.0,102.0,17.0,69.0,1500.0,6.0,-0.7,1013.8,-13.3,0.0,2.0,1.2,Wanshouxigong
17789,17790,2015,3,12,5,85.0,101.0,16.0,72.0,1600.0,4.0,-0.9,1014.0,-12.8,0.0,5.0,1.6,Wanshouxigong
17790,17791,2015,3,12,6,92.0,117.0,29.0,87.0,2500.0,5.0,-2.8,1013.9,-12.3,0.0,2.0,0.8,Wanshouxigong
17791,17792,2015,3,12,7,83.0,104.0,28.0,84.0,2200.0,4.0,-1.8,1013.4,-11.6,0.0,2.0,1.7,Wanshouxigong
17792,17793,2015,3,12,8,79.0,103.0,34.0,83.0,2100.0,8.0,0.1,1013.9,-11.3,0.0,1.0,0.6,Wanshouxigong
17793,17794,2015,3,12,9,78.0,106.0,37.0,85.0,2000.0,15.0,3.3,1014.0,-12.7,0.0,2.0,2.3,Wanshouxigong
17794,17795,2015,3,12,10,78.0,101.0,36.0,76.0,1700.0,28.0,4.6,1013.8,-14.3,0.0,1.0,2.3,Wanshouxigong
17795,17796,2015,3,12,11,80.0,95.0,32.0,82.0,1700.0,28.0,6.3,1013.1,-13.9,0.0,2.0,1.9,Wanshouxigong
17796,17797,2015,3,12,12,69.0,80.0,25.0,70.0,1400.0,42.0,8.3,1012.3,-14.7,0.0,1.0,2.4,Wanshouxigong
17797,17798,2015,3,12,13,55.0,55.0,18.0,56.0,1100.0,66.0,10.5,1011.0,-16.8,0.0,1.0,2.3,Wanshouxigong
17798,17799,2015,3,12,14,46.0,48.0,18.0,48.0,900.0,74.0,11.8,1009.8,-17.8,0.0,10.0,1.8,Wanshouxigong
17799,17800,2015,3,12,15,46.0,46.0,16.0,42.0,800.0,80.0,12.2,1009.4,-18.6,0.0,9.0,1.6,Wanshouxigong
17800,17801,2015,3,12,16,40.0,53.0,17.0,46.0,800.0,76.0,11.7,1009.3,-19.0,0.0,10.0,1.9,Wanshouxigong
17801,17802,2015,3,12,17,39.0,59.0,18.0,44.0,800.0,73.0,11.7,1009.4,-16.8,0.0,10.0,1.7,Wanshouxigong
17802,17803,2015,3,12,18,46.0,68.0,16.0,46.0,900.0,67.0,10.8,1010.0,-15.7,0.0,10.0,1.7,Wanshouxigong
17803,17804,2015,3,12,19,58.0,91.0,19.0,60.0,1200.0,50.0,9.9,1011.0,-13.4,0.0,11.0,1.5,Wanshouxigong
17804,17805,2015,3,12,20,76.0,111.0,34.0,85.0,1600.0,23.0,8.6,1011.8,-12.0,0.0,13.0,1.8,Wanshouxigong
17805,17806,2015,3,12,21,85.0,116.0,36.0,81.0,1700.0,27.0,6.1,1012.8,-12.0,0.0,14.0,1.0,Wanshouxigong
17806,17807,2015,3,12,22,96.0,115.0,30.0,98.0,2200.0,7.0,6.0,1013.5,-12.1,0.0,10.0,2.0,Wanshouxigong
17807,17808,2015,3,12,23,115.0,144.0,43.0,100.0,2600.0,6.0,5.0,1014.2,-10.4,0.0,3.0,2.2,Wanshouxigong
17808,17809,2015,3,13,0,114.0,143.0,56.0,93.0,2300.0,5.0,3.2,1014.6,-6.2,0.0,3.0,1.2,Wanshouxigong
17809,17810,2015,3,13,1,106.0,121.0,65.0,87.0,2100.0,10.0,0.8,1014.9,-6.1,0.0,1.0,1.1,Wanshouxigong
17810,17811,2015,3,13,2,135.0,174.0,47.0,101.0,2700.0,3.0,-0.1,1015.2,-6.5,0.0,2.0,0.9,Wanshouxigong
17811,17812,2015,3,13,3,115.0,115.0,48.0,78.0,1800.0,12.0,-1.3,1015.1,-6.3,0.0,16.0,0.5,Wanshouxigong
17812,17813,2015,3,13,4,108.0,108.0,33.0,76.0,1900.0,4.0,-2.2,1015.0,-6.2,0.0,5.0,0.1,Wanshouxigong
17813,17814,2015,3,13,5,111.0,111.0,37.0,98.0,2100.0,2.0,-2.9,1015.5,-5.5,0.0,5.0,0.0,Wanshouxigong
17814,17815,2015,3,13,6,103.0,103.0,28.0,97.0,2300.0,2.0,-3.3,1016.4,-6.1,0.0,3.0,0.7,Wanshouxigong
17815,17816,2015,3,13,7,107.0,107.0,28.0,109.0,3300.0,2.0,-3.2,1017.3,-6.0,0.0,6.0,0.9,Wanshouxigong
17816,17817,2015,3,13,8,100.0,105.0,43.0,110.0,2700.0,6.0,1.3,1018.8,-7.0,0.0,5.0,2.1,Wanshouxigong
17817,17818,2015,3,13,9,122.0,147.0,55.0,110.0,2700.0,15.0,4.8,1019.4,-12.7,0.0,5.0,2.8,Wanshouxigong
17818,17819,2015,3,13,10,91.0,91.0,38.0,70.0,1500.0,43.0,6.7,1019.5,-17.4,0.0,2.0,3.2,Wanshouxigong
17819,17820,2015,3,13,11,33.0,33.0,15.0,36.0,700.0,66.0,8.4,1019.5,-18.5,0.0,5.0,2.1,Wanshouxigong
17820,17821,2015,3,13,12,21.0,21.0,11.0,25.0,500.0,81.0,9.6,1019.0,-19.5,0.0,2.0,2.0,Wanshouxigong
17821,17822,2015,3,13,13,20.0,22.0,15.0,23.0,500.0,89.0,10.6,1017.9,-19.8,0.0,6.0,2.5,Wanshouxigong
17822,17823,2015,3,13,14,24.0,30.0,14.0,26.0,500.0,92.0,11.0,1017.1,-22.1,0.0,2.0,4.2,Wanshouxigong
17823,17824,2015,3,13,15,18.0,20.0,10.0,18.0,400.0,103.0,11.9,1016.7,-21.4,0.0,5.0,2.4,Wanshouxigong
17824,17825,2015,3,13,16,14.0,16.0,7.0,17.0,300.0,105.0,12.8,1016.6,-20.8,0.0,6.0,1.2,Wanshouxigong
17825,17826,2015,3,13,17,15.0,28.0,6.0,27.0,400.0,96.0,12.0,1016.8,-21.4,0.0,6.0,0.5,Wanshouxigong
17826,17827,2015,3,13,18,17.0,35.0,8.0,40.0,500.0,82.0,11.0,1017.3,-20.8,0.0,11.0,1.7,Wanshouxigong
17827,17828,2015,3,13,19,25.0,49.0,12.0,55.0,700.0,68.0,9.5,1018.2,-19.6,0.0,11.0,1.2,Wanshouxigong
17828,17829,2015,3,13,20,33.0,55.0,14.0,67.0,800.0,49.0,7.6,1019.0,-19.1,0.0,13.0,1.1,Wanshouxigong
17829,17830,2015,3,13,21,44.0,67.0,18.0,87.0,1100.0,28.0,4.6,1019.2,-15.3,0.0,10.0,1.2,Wanshouxigong
17830,17831,2015,3,13,22,56.0,73.0,17.0,91.0,1200.0,21.0,4.7,1020.5,-14.7,0.0,3.0,2.8,Wanshouxigong
17831,17832,2015,3,13,23,75.0,96.0,26.0,113.0,1600.0,6.0,2.7,1021.5,-5.2,0.0,1.0,2.2,Wanshouxigong
17832,17833,2015,3,14,0,101.0,190.0,34.0,108.0,2400.0,5.0,1.7,1022.1,-4.6,0.0,3.0,1.6,Wanshouxigong
17833,17834,2015,3,14,1,98.0,152.0,30.0,102.0,2300.0,2.0,1.8,1022.1,-4.5,0.0,3.0,3.0,Wanshouxigong
17834,17835,2015,3,14,2,71.0,103.0,22.0,90.0,1400.0,2.0,1.1,1022.1,-4.8,0.0,1.0,1.5,Wanshouxigong
17835,17836,2015,3,14,3,66.0,78.0,22.0,83.0,1100.0,2.0,1.5,1021.4,-4.8,0.0,3.0,1.5,Wanshouxigong
17836,17837,2015,3,14,4,61.0,71.0,23.0,77.0,1100.0,2.0,1.2,1020.7,-4.9,0.0,2.0,1.5,Wanshouxigong
17837,17838,2015,3,14,5,52.0,67.0,22.0,75.0,1000.0,3.0,0.7,1020.0,-5.5,0.0,1.0,1.5,Wanshouxigong
17838,17839,2015,3,14,6,50.0,65.0,23.0,75.0,1200.0,4.0,0.5,1020.2,-5.5,0.0,2.0,1.5,Wanshouxigong
17839,17840,2015,3,14,7,53.0,67.0,27.0,80.0,1500.0,2.0,0.4,1020.2,-5.4,0.0,1.0,1.4,Wanshouxigong
17840,17841,2015,3,14,8,55.0,76.0,30.0,81.0,1600.0,4.0,0.7,1020.4,-4.9,0.0,1.0,1.2,Wanshouxigong
17841,17842,2015,3,14,9,64.0,82.0,36.0,81.0,1700.0,6.0,1.2,1020.0,-4.7,0.0,1.0,1.5,Wanshouxigong
17842,17843,2015,3,14,10,72.0,98.0,48.0,87.0,2000.0,8.0,2.0,1019.7,-4.5,0.0,6.0,1.2,Wanshouxigong
17843,17844,2015,3,14,11,86.0,107.0,58.0,87.0,2100.0,14.0,3.0,1018.6,-4.9,0.0,5.0,1.1,Wanshouxigong
17844,17845,2015,3,14,12,98.0,119.0,58.0,90.0,2200.0,21.0,4.7,1017.0,-5.1,0.0,3.0,1.8,Wanshouxigong
17845,17846,2015,3,14,13,112.0,134.0,59.0,94.0,2300.0,31.0,6.6,1015.2,-5.1,0.0,1.0,2.1,Wanshouxigong
17846,17847,2015,3,14,14,121.0,146.0,61.0,93.0,2100.0,44.0,8.5,1013.4,-7.7,0.0,12.0,2.7,Wanshouxigong
17847,17848,2015,3,14,15,110.0,124.0,52.0,74.0,1600.0,62.0,9.9,1012.2,-8.3,0.0,12.0,3.0,Wanshouxigong
17848,17849,2015,3,14,16,106.0,134.0,59.0,74.0,1400.0,64.0,10.7,1011.3,-8.1,0.0,13.0,2.2,Wanshouxigong
17849,17850,2015,3,14,17,112.0,134.0,56.0,79.0,1300.0,64.0,10.7,1011.0,-8.6,0.0,3.0,1.3,Wanshouxigong
17850,17851,2015,3,14,18,115.0,142.0,52.0,86.0,1300.0,55.0,9.1,1011.4,-7.6,0.0,1.0,1.9,Wanshouxigong
17851,17852,2015,3,14,19,126.0,172.0,49.0,119.0,2000.0,19.0,8.0,1012.0,-8.1,0.0,2.0,1.8,Wanshouxigong
17852,17853,2015,3,14,20,138.0,184.0,53.0,135.0,2400.0,4.0,7.0,1012.5,-7.8,0.0,1.0,0.7,Wanshouxigong
17853,17854,2015,3,14,21,143.0,177.0,49.0,129.0,2300.0,4.0,5.0,1012.7,-8.2,0.0,8.0,0.0,Wanshouxigong
17854,17855,2015,3,14,22,139.0,162.0,48.0,128.0,2300.0,4.0,3.5,1013.0,-7.3,0.0,12.0,0.4,Wanshouxigong
17855,17856,2015,3,14,23,141.0,172.0,57.0,134.0,2500.0,4.0,2.4,1013.1,-6.5,0.0,1.0,0.8,Wanshouxigong
17856,17857,2015,3,15,0,157.0,191.0,58.0,143.0,3100.0,4.0,1.6,1013.6,-6.2,0.0,16.0,0.8,Wanshouxigong
17857,17858,2015,3,15,1,141.0,171.0,52.0,134.0,2700.0,2.0,4.1,1013.9,-5.9,0.0,16.0,1.5,Wanshouxigong
17858,17859,2015,3,15,2,136.0,156.0,38.0,127.0,2700.0,2.0,3.3,1013.8,-5.9,0.0,16.0,2.3,Wanshouxigong
17859,17860,2015,3,15,3,135.0,144.0,29.0,122.0,2900.0,2.0,1.3,1013.5,-6.1,0.0,8.0,0.3,Wanshouxigong
17860,17861,2015,3,15,4,132.0,143.0,25.0,121.0,3100.0,2.0,0.8,1013.6,-5.2,0.0,1.0,2.0,Wanshouxigong
17861,17862,2015,3,15,5,100.0,153.0,24.0,93.0,2300.0,6.0,-0.4,1013.9,-5.8,0.0,2.0,0.8,Wanshouxigong
17862,17863,2015,3,15,6,125.0,215.0,32.0,116.0,3400.0,3.0,0.1,1014.5,-5.9,0.0,2.0,1.4,Wanshouxigong
17863,17864,2015,3,15,7,116.0,187.0,27.0,106.0,2800.0,4.0,-0.8,1015.0,-5.8,0.0,2.0,0.8,Wanshouxigong
17864,17865,2015,3,15,8,104.0,218.0,37.0,104.0,2500.0,6.0,3.4,1015.8,-4.8,0.0,1.0,0.7,Wanshouxigong
17865,17866,2015,3,15,9,139.0,238.0,55.0,116.0,2700.0,13.0,8.8,1015.7,-7.0,0.0,3.0,0.6,Wanshouxigong
17866,17867,2015,3,15,10,136.0,236.0,49.0,109.0,2300.0,27.0,11.9,1015.3,-16.7,0.0,2.0,0.8,Wanshouxigong
17867,17868,2015,3,15,11,106.0,204.0,36.0,74.0,1500.0,56.0,13.0,1014.6,-13.1,0.0,16.0,1.5,Wanshouxigong
17868,17869,2015,3,15,12,90.0,235.0,32.0,67.0,1300.0,72.0,14.6,1013.4,-14.6,0.0,12.0,2.4,Wanshouxigong
17869,17870,2015,3,15,13,69.0,175.0,19.0,43.0,900.0,93.0,15.4,1012.2,-15.0,0.0,12.0,3.3,Wanshouxigong
17870,17871,2015,3,15,14,64.0,170.0,16.0,31.0,700.0,102.0,16.2,1011.3,-15.5,0.0,13.0,3.9,Wanshouxigong
17871,17872,2015,3,15,15,62.0,189.0,14.0,33.0,800.0,108.0,16.4,1010.5,-14.2,0.0,13.0,4.2,Wanshouxigong
17872,17873,2015,3,15,16,86.0,232.0,22.0,36.0,800.0,120.0,16.4,1009.9,-13.1,0.0,13.0,3.6,Wanshouxigong
17873,17874,2015,3,15,17,68.0,213.0,16.0,32.0,700.0,117.0,16.4,1009.6,-14.2,0.0,13.0,3.8,Wanshouxigong
17874,17875,2015,3,15,18,74.0,235.0,18.0,39.0,700.0,113.0,15.7,1009.9,-12.7,0.0,13.0,3.5,Wanshouxigong
17875,17876,2015,3,15,19,79.0,245.0,19.0,56.0,900.0,98.0,14.5,1010.0,-12.7,0.0,9.0,1.9,Wanshouxigong
17876,17877,2015,3,15,20,88.0,244.0,20.0,85.0,1100.0,61.0,14.6,1010.5,-11.0,0.0,13.0,3.4,Wanshouxigong
17877,17878,2015,3,15,21,103.0,260.0,26.0,72.0,1100.0,63.0,13.8,1010.8,-8.8,0.0,12.0,2.6,Wanshouxigong
17878,17879,2015,3,15,22,123.0,276.0,38.0,77.0,1200.0,56.0,12.8,1010.7,-8.4,0.0,9.0,1.8,Wanshouxigong
17879,17880,2015,3,15,23,139.0,283.0,40.0,99.0,1500.0,36.0,10.8,1010.3,-8.0,0.0,10.0,1.1,Wanshouxigong
17880,17881,2015,3,16,0,150.0,297.0,36.0,92.0,1700.0,35.0,10.7,1009.9,-6.2,0.0,11.0,1.9,Wanshouxigong
17881,17882,2015,3,16,1,151.0,277.0,32.0,76.0,1500.0,40.0,10.2,1009.0,-5.0,0.0,10.0,2.1,Wanshouxigong
17882,17883,2015,3,16,2,166.0,279.0,49.0,76.0,1600.0,30.0,8.9,1008.7,-5.0,0.0,2.0,2.1,Wanshouxigong
17883,17884,2015,3,16,3,180.0,273.0,54.0,80.0,1700.0,23.0,7.5,1008.0,-4.9,0.0,1.0,1.6,Wanshouxigong
17884,17885,2015,3,16,4,166.0,240.0,48.0,104.0,2200.0,2.0,6.2,1007.7,-4.6,0.0,5.0,0.8,Wanshouxigong
17885,17886,2015,3,16,5,144.0,224.0,46.0,102.0,2100.0,2.0,7.4,1006.9,-2.9,0.0,10.0,0.9,Wanshouxigong
17886,17887,2015,3,16,6,112.0,197.0,36.0,94.0,2300.0,2.0,6.7,1007.1,-3.3,0.0,5.0,0.9,Wanshouxigong
17887,17888,2015,3,16,7,127.0,202.0,36.0,94.0,2100.0,2.0,6.6,1007.8,-3.1,0.0,3.0,0.9,Wanshouxigong
17888,17889,2015,3,16,8,124.0,224.0,40.0,101.0,2600.0,3.0,7.4,1008.3,-2.1,0.0,5.0,0.9,Wanshouxigong
17889,17890,2015,3,16,9,130.0,235.0,42.0,101.0,2500.0,5.0,8.0,1008.7,-0.3,0.0,2.0,1.3,Wanshouxigong
17890,17891,2015,3,16,10,135.0,236.0,43.0,104.0,2400.0,6.0,8.7,1008.8,1.1,0.0,3.0,1.6,Wanshouxigong
17891,17892,2015,3,16,11,153.0,272.0,44.0,102.0,2300.0,12.0,9.8,1008.5,1.4,0.0,1.0,1.8,Wanshouxigong
17892,17893,2015,3,16,12,202.0,311.0,45.0,99.0,2200.0,21.0,11.2,1007.8,2.2,0.0,1.0,1.7,Wanshouxigong
17893,17894,2015,3,16,13,234.0,344.0,45.0,96.0,2100.0,32.0,11.6,1007.2,4.1,0.0,1.0,2.7,Wanshouxigong
17894,17895,2015,3,16,14,259.0,355.0,39.0,95.0,2100.0,40.0,12.8,1006.1,4.7,0.0,1.0,2.1,Wanshouxigong
17895,17896,2015,3,16,15,280.0,359.0,32.0,85.0,1900.0,58.0,13.3,1005.7,5.2,0.0,1.0,2.4,Wanshouxigong
17896,17897,2015,3,16,16,293.0,358.0,27.0,77.0,1800.0,73.0,13.5,1005.5,5.6,0.0,3.0,2.7,Wanshouxigong
17897,17898,2015,3,16,17,300.0,372.0,23.0,74.0,1700.0,58.0,13.4,1005.5,6.0,0.0,3.0,1.8,Wanshouxigong
17898,17899,2015,3,16,18,335.0,398.0,20.0,68.0,1800.0,61.0,12.1,1006.1,5.7,0.0,1.0,1.7,Wanshouxigong
17899,17900,2015,3,16,19,335.0,380.0,16.0,84.0,1900.0,32.0,10.7,1006.9,5.4,0.0,1.0,1.4,Wanshouxigong
17900,17901,2015,3,16,20,320.0,373.0,16.0,113.0,2400.0,2.0,10.1,1008.1,5.1,0.0,2.0,1.2,Wanshouxigong
17901,17902,2015,3,16,21,302.0,352.0,17.0,106.0,2400.0,2.0,9.1,1009.1,4.7,0.0,1.0,1.3,Wanshouxigong
17902,17903,2015,3,16,22,291.0,357.0,18.0,97.0,2600.0,2.0,8.9,1010.0,4.7,0.0,5.0,0.9,Wanshouxigong
17903,17904,2015,3,16,23,297.0,351.0,19.0,100.0,2900.0,2.0,8.0,1010.6,4.6,0.0,2.0,1.1,Wanshouxigong
17904,17905,2015,3,17,0,293.0,330.0,20.0,94.0,2800.0,2.0,7.6,1010.8,4.5,0.0,2.0,0.6,Wanshouxigong
17905,17906,2015,3,17,1,295.0,341.0,21.0,98.0,2700.0,2.0,9.6,1011.8,5.6,0.0,6.0,1.9,Wanshouxigong
17906,17907,2015,3,17,2,308.0,369.0,20.0,105.0,2800.0,2.0,9.1,1012.2,5.3,0.0,5.0,1.3,Wanshouxigong
17907,17908,2015,3,17,3,313.0,361.0,18.0,95.0,2400.0,2.0,8.1,1012.2,4.7,0.0,2.0,1.0,Wanshouxigong
17908,17909,2015,3,17,4,310.0,334.0,14.0,84.0,2100.0,2.0,6.8,1012.3,4.5,0.0,1.0,0.8,Wanshouxigong
17909,17910,2015,3,17,5,302.0,330.0,12.0,74.0,2000.0,2.0,5.3,1013.2,3.5,0.0,3.0,0.6,Wanshouxigong
17910,17911,2015,3,17,6,298.0,299.0,8.0,74.0,2100.0,2.0,5.5,1014.3,3.7,0.0,6.0,0.7,Wanshouxigong
17911,17912,2015,3,17,7,306.0,325.0,10.0,80.0,2100.0,2.0,5.4,1015.6,3.4,0.0,6.0,0.8,Wanshouxigong
17912,17913,2015,3,17,8,297.0,316.0,13.0,76.0,2000.0,8.0,7.0,1016.8,4.1,0.0,10.0,1.3,Wanshouxigong
17913,17914,2015,3,17,9,248.0,300.0,21.0,72.0,1800.0,26.0,9.6,1017.6,4.8,0.0,3.0,0.8,Wanshouxigong
17914,17915,2015,3,17,10,294.0,328.0,21.0,99.0,2300.0,26.0,12.1,1017.9,4.1,0.0,3.0,1.6,Wanshouxigong
17915,17916,2015,3,17,11,272.0,281.0,28.0,89.0,2200.0,53.0,13.3,1017.6,-1.5,0.0,3.0,3.4,Wanshouxigong
17916,17917,2015,3,17,12,170.0,172.0,33.0,71.0,2300.0,75.0,14.8,1016.9,-3.1,0.0,10.0,2.1,Wanshouxigong
17917,17918,2015,3,17,13,190.0,190.0,39.0,63.0,2500.0,95.0,14.7,1016.2,-4.6,0.0,10.0,2.6,Wanshouxigong
17918,17919,2015,3,17,14,130.0,130.0,26.0,43.0,1800.0,114.0,15.7,1015.0,-6.6,0.0,11.0,1.9,Wanshouxigong
17919,17920,2015,3,17,15,119.0,119.0,23.0,39.0,1600.0,123.0,15.9,1014.3,-6.4,0.0,11.0,2.5,Wanshouxigong
17920,17921,2015,3,17,16,149.0,157.0,28.0,47.0,2100.0,127.0,15.1,1013.7,-5.4,0.0,10.0,2.7,Wanshouxigong
17921,17922,2015,3,17,17,160.0,176.0,27.0,53.0,2100.0,125.0,14.4,1013.8,-4.9,0.0,9.0,2.1,Wanshouxigong
17922,17923,2015,3,17,18,153.0,158.0,23.0,56.0,1800.0,118.0,13.6,1014.2,-3.7,0.0,11.0,2.6,Wanshouxigong
17923,17924,2015,3,17,19,136.0,238.0,30.0,63.0,1800.0,105.0,12.5,1014.9,-4.2,0.0,12.0,2.9,Wanshouxigong
17924,17925,2015,3,17,20,116.0,214.0,26.0,54.0,1400.0,96.0,11.3,1015.6,-4.8,0.0,12.0,4.0,Wanshouxigong
17925,17926,2015,3,17,21,79.0,165.0,21.0,53.0,1000.0,76.0,9.9,1016.6,-7.3,0.0,13.0,4.5,Wanshouxigong
17926,17927,2015,3,17,22,44.0,92.0,14.0,42.0,700.0,60.0,8.7,1017.5,-9.3,0.0,12.0,3.5,Wanshouxigong
17927,17928,2015,3,17,23,34.0,45.0,10.0,38.0,600.0,56.0,8.6,1017.1,-8.9,0.0,12.0,3.0,Wanshouxigong
17928,17929,2015,3,18,0,25.0,25.0,10.0,30.0,600.0,67.0,8.1,1016.8,-8.5,0.0,13.0,2.5,Wanshouxigong
17929,17930,2015,3,18,1,26.0,26.0,9.0,29.0,600.0,65.0,8.2,1016.5,-8.4,0.0,13.0,2.9,Wanshouxigong
17930,17931,2015,3,18,2,25.0,25.0,8.0,28.0,500.0,64.0,7.8,1015.9,-9.2,0.0,13.0,1.3,Wanshouxigong
17931,17932,2015,3,18,3,28.0,28.0,8.0,40.0,600.0,50.0,7.5,1015.0,-9.0,0.0,13.0,1.1,Wanshouxigong
17932,17933,2015,3,18,4,27.0,27.0,8.0,46.0,600.0,45.0,7.0,1014.4,-9.4,0.0,16.0,1.1,Wanshouxigong
17933,17934,2015,3,18,5,29.0,29.0,8.0,46.0,600.0,48.0,5.5,1013.8,-7.7,0.0,11.0,0.7,Wanshouxigong
17934,17935,2015,3,18,6,26.0,26.0,11.0,42.0,600.0,57.0,5.2,1013.5,-7.0,0.0,1.0,1.4,Wanshouxigong
17935,17936,2015,3,18,7,26.0,35.0,12.0,64.0,800.0,37.0,5.3,1013.7,-6.9,0.0,1.0,1.2,Wanshouxigong
17936,17937,2015,3,18,8,33.0,38.0,15.0,79.0,900.0,27.0,7.1,1013.8,-7.7,0.0,11.0,1.1,Wanshouxigong
17937,17938,2015,3,18,9,35.0,49.0,17.0,69.0,900.0,41.0,8.4,1014.0,-9.6,0.0,9.0,1.6,Wanshouxigong
17938,17939,2015,3,18,10,37.0,61.0,16.0,70.0,900.0,43.0,9.3,1013.8,-9.8,0.0,11.0,1.9,Wanshouxigong
17939,17940,2015,3,18,11,34.0,34.0,14.0,52.0,700.0,66.0,10.2,1013.3,-11.8,0.0,16.0,2.7,Wanshouxigong
17940,17941,2015,3,18,12,27.0,35.0,11.0,32.0,600.0,86.0,11.0,1012.4,-11.1,0.0,12.0,1.9,Wanshouxigong
17941,17942,2015,3,18,13,32.0,46.0,9.0,24.0,500.0,95.0,12.4,1011.2,-11.3,0.0,12.0,2.2,Wanshouxigong
17942,17943,2015,3,18,14,32.0,62.0,9.0,24.0,500.0,97.0,12.4,1009.9,-11.3,0.0,16.0,2.7,Wanshouxigong
17943,17944,2015,3,18,15,39.0,77.0,10.0,28.0,500.0,98.0,13.6,1009.0,-9.6,0.0,16.0,2.1,Wanshouxigong
17944,17945,2015,3,18,16,39.0,77.0,10.0,28.0,500.0,98.0,12.9,1008.3,-9.6,0.0,16.0,1.7,Wanshouxigong
17945,17946,2015,3,18,17,29.0,239.0,11.0,34.0,600.0,99.0,12.8,1008.0,-9.0,0.0,13.0,2.3,Wanshouxigong
17946,17947,2015,3,18,18,60.0,202.0,11.0,44.0,700.0,93.0,12.3,1008.5,-8.8,0.0,13.0,2.3,Wanshouxigong
17947,17948,2015,3,18,19,74.0,192.0,11.0,55.0,800.0,82.0,11.4,1009.0,-8.5,0.0,13.0,1.1,Wanshouxigong
17948,17949,2015,3,18,20,82.0,194.0,12.0,76.0,900.0,58.0,9.3,1009.3,-7.4,0.0,11.0,1.0,Wanshouxigong
17949,17950,2015,3,18,21,82.0,178.0,13.0,99.0,1000.0,30.0,6.9,1009.9,-6.5,0.0,10.0,1.0,Wanshouxigong
17950,17951,2015,3,18,22,87.0,175.0,14.0,113.0,1100.0,13.0,6.7,1010.4,-6.3,0.0,11.0,0.8,Wanshouxigong
17951,17952,2015,3,18,23,98.0,175.0,14.0,122.0,1500.0,4.0,5.3,1010.8,-6.0,0.0,5.0,0.0,Wanshouxigong
17952,17953,2015,3,19,0,107.0,187.0,13.0,125.0,1700.0,3.0,4.6,1011.1,-5.5,0.0,2.0,0.3,Wanshouxigong
17953,17954,2015,3,19,1,111.0,175.0,13.0,116.0,1700.0,3.0,4.0,1011.8,-4.2,0.0,2.0,0.6,Wanshouxigong
17954,17955,2015,3,19,2,115.0,194.0,20.0,124.0,1900.0,4.0,6.0,1012.1,-6.9,0.0,2.0,1.3,Wanshouxigong
17955,17956,2015,3,19,3,117.0,212.0,21.0,124.0,1600.0,4.0,4.1,1011.7,-6.8,0.0,3.0,0.7,Wanshouxigong
17956,17957,2015,3,19,4,88.0,150.0,16.0,109.0,1200.0,10.0,4.4,1011.5,-7.4,0.0,14.0,0.5,Wanshouxigong
17957,17958,2015,3,19,5,75.0,130.0,13.0,80.0,1000.0,17.0,3.7,1011.9,-7.2,0.0,15.0,0.6,Wanshouxigong
17958,17959,2015,3,19,6,78.0,124.0,11.0,88.0,1100.0,9.0,2.3,1012.3,-7.1,0.0,1.0,0.6,Wanshouxigong
17959,17960,2015,3,19,7,79.0,133.0,11.0,94.0,1200.0,4.0,2.9,1013.2,-6.8,0.0,3.0,1.4,Wanshouxigong
17960,17961,2015,3,19,8,83.0,149.0,12.0,100.0,1900.0,6.0,6.7,1014.1,-5.3,0.0,2.0,0.8,Wanshouxigong
17961,17962,2015,3,19,9,89.0,178.0,14.0,114.0,2100.0,9.0,9.9,1014.6,-6.5,0.0,5.0,1.3,Wanshouxigong
17962,17963,2015,3,19,10,83.0,220.0,10.0,105.0,1600.0,16.0,12.0,1015.1,-6.9,0.0,1.0,0.4,Wanshouxigong
17963,17964,2015,3,19,11,76.0,263.0,6.0,84.0,1000.0,30.0,13.1,1014.8,-7.6,0.0,11.0,0.7,Wanshouxigong
17964,17965,2015,3,19,12,71.0,246.0,7.0,78.0,1000.0,41.0,15.5,1014.0,-11.1,0.0,5.0,1.3,Wanshouxigong
